Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,10.0789475971953,13.9569942659176,18.0143398846398,18.9920379950761,20.3697019903138,19.256749723248,19.3546255612168,20.2640528678156,19.551127517370148,18.8382021669247,16.8629563926414,14.8877106183581,15.8555175128498,16.8233244073415,17.1326151137087,17.4419058200759
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.595425596443,16.1626153024078,18.3350057062934,18.7343702909992,19.2144095457228,18.3116892236523,17.2399558791475,18.1217837166189,18.6832619636502,19.2447402106815,17.03454046061675,14.824340710552,15.928767415590851,17.0331941206297,16.77993981090315,16.5266855011766
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,9.96921093162209,13.5196979261795,17.7353108645587,19.0667704636273,20.487969542906,19.7073238614019,19.8592042895256,21.893317654679,21.8992613297313,21.9052050047836,19.25399654638865,16.6027880879937,15.37169940143635,14.140610714879,11.2616904968076,8.3827702787362
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600f_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.6123701340976,16.0964495778005,18.3395623908655,18.783002624585,19.2710796211523,18.5300128871321,17.8715026621381,19.1101602978748,20.71940569078535,22.3286510836959,21.33930908253125,20.3499670813666,17.9903686292092,15.6307701770518,12.40482722760232,9.17888427815284
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,9.95944833637458,13.5129002706334,17.6020449176917,18.9819523242495,20.1789998545947,19.6569524354347,18.7400338120282,19.8568190282714,20.3168998741654,20.7769807200594,18.5519147478211,16.3268487755828,16.11174130175705,15.8966338279313,16.17977718668255,16.4629205454338
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.4191745922949,15.9940145996409,18.1950271811297,18.8884991247408,19.5540640960091,18.6369684394781,17.8742533413942,18.1302610208955,19.01144356153975,19.892626102184,20.8786157912178,21.8646054802516,19.4961195351721,17.1276335900926,17.3394509375895,17.5512682850864
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,9.94441242759642,13.4990573113223,17.5566004538235,19.133004748162,20.1636710146566,19.8288382081514,18.6503483559683,20.4021432849021,21.0642725466304,21.7264018083587,21.4461421485765,21.1658824887943,18.58464687542765,16.003411262061,14.5222472105664,13.0410831590718
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800f_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.5353669211464,16.0754416530333,18.3088046118861,18.9630093392532,19.8101985291593,18.7880608622851,17.9837242017301,18.1729035619226,19.1273602055016,20.0818168490806,20.8621940143968,21.642571179713,18.94212149631005,16.2416718129071,15.195827110508,14.1499824081089
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,9.58382511341163,12.9520768036487,16.8774060858223,18.3455517005726,18.8686910624569,18.0879929407324,16.9306302257027,17.2731736733251,17.7389329623549,18.2046922513847,18.776540609629848,19.348388967875,17.40978164184815,15.4711743158213,16.31676091261405,17.1623475094068
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.3706156855043,15.989505937609,18.2548086111161,18.8968365409253,19.337139065717,18.4702534397664,17.3217476886677,17.4823620863904,19.2654017262119,21.0484413660334,20.24105468408165,19.4336680021299,17.04887102540565,14.6640740486814,15.57669764224955,16.4893212358177
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,9.68561700293281,13.1973916211657,17.1902436819313,18.7799356955053,19.3969180861136,18.5380012322214,17.4215726783925,17.8051138438226,18.5012462225167,19.1973786012108,19.71850140030425,20.2396241993977,18.14808063737765,16.0565370753576,15.71580015081165,15.3750632262657
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.3684302105815,15.9942352513646,18.2708395078675,18.9279877994499,19.3638823724928,18.491671326811,17.1350615917223,17.0877333947225,18.2696618470451,19.4515902993677,19.84792938027705,20.2442684611864,18.4840312069223,16.7237939526582,16.40041061065805,16.0770272686579
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.6865147106425,15.425404996707,18.6368641789831,17.9616978518054,18.0751410561306,16.1053023016033,12.0363467578994,9.56038099538695,7.336654972982259,5.11292895057757,3.4447112734513,1.77649359632503,1.761709564035505,1.74692553174598,1.58859286502636,1.43026019830674
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,9.46680178743314,11.9344605972249,14.7943942838296,16.6542762982812,17.4905420517313,16.4486193140845,15.1740490240651,14.3333636307396,15.5152137781667,16.6970639255938,17.9635638472924,19.230063768991,18.86516240002845,18.5002610310659,16.6488292424199,14.7973974537739
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.153086103239,14.3111934839852,16.1650037981063,17.1645902237073,17.6391573573388,15.6117963385861,15.0573545014608,14.630928919167,15.8497771754333,17.0686254316996,19.109105779207702,21.1495861267158,20.57102535812325,19.9924645895307,17.180995795231752,14.3695270009328
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,9.4813305183423,11.9706778174325,15.4803331257868,17.0020528276326,17.6798773846931,16.6486712404768,15.1846572090995,14.3026775936117,15.51249204725195,16.7223065008922,18.03164413853075,19.3409817761693,18.98782790773565,18.634674039302,16.63150019552755,14.6283263517531
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.2023359310075,14.3437871052475,16.1315578246193,17.3192928053483,17.6431875563301,15.705587407595,15.0522128063055,14.5841398100368,15.819830103667602,17.0555203972984,19.142337794050903,21.2291551908034,20.8640490615585,20.4989429323136,16.9879690375438,13.476995142774
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,9.30085306980941,11.0694017794647,12.879600957306,14.2048422191548,15.0064408197488,13.5982998889545,13.4751142297461,13.2431701636197,13.2921209434342,13.3410717232487,15.81655282943805,18.2920339356274,19.38468917080525,20.4773444059831,21.6726950477858,22.8680456895885
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,11.9206304092964,13.68018948032,15.0361451194479,15.6388035772871,15.799381694899,13.7805085559802,12.5714832602765,12.5089993077269,12.6439432551368,12.7788872025467,15.1726782920108,17.5664693814749,19.9892550419818,22.4120407024887,22.37023468107535,22.328428659662
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,9.33352953350353,11.1193577774447,12.8168792787034,14.4646512755515,15.386441356285,13.8964170348109,13.7218771011657,13.4057003143757,13.57934310570835,13.752985897041,16.21196775153355,18.6709496060261,20.23662532497865,21.8023010439312,22.2808611955014,22.7594213470716
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,11.9355881946445,13.6456617833416,15.0831835902506,15.6722890986406,15.7677966801559,13.7463520850654,12.5757191046061,12.5157014860695,12.6947073445747,12.8737132030799,15.218669502016098,17.5636258009523,20.0021228641153,22.4406199272783,22.9453150578264,23.4500101883745
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.6236882930445,15.5560409358655,17.3045065326119,16.5747673573303,18.7254103409938,17.8818687449887,15.0468517959575,12.454171282417,8.82687982675749,5.19958837109798,3.405627870529755,1.61166736996153,1.5531644448804651,1.4946615197994,1.478295993300375,1.46193046680135
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.3736186555496,15.7300809867249,17.9985598874597,18.3618981897474,21.8487879895719,20.6268854825769,18.1082120168567,16.3105350920403,12.47303164409544,8.63552819615058,5.693799093199205,2.75206999024783,2.250328892875995,1.74858779550416,1.85358333819003,1.9585788808759
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,9.41400920938536,9.13649602490151,8.17993870101135,6.80325363414354,5.37191602335576,5.02792623918402,9.73383158314458,14.2166750032062,14.2033083188316,14.189941634457,15.59720410640325,17.0044665783495,17.8279515315886,18.6514364848277,18.3686649496817,18.0858934145357
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.3921899071749,15.5921148133597,18.5615719485322,18.9044519454534,22.4448289373354,21.702287865213,18.7191287261256,16.4289276341329,13.054430964328246,9.67993429452359,6.351678677023605,3.02342305952362,2.37846584356568,1.73350862760774,1.7431131787674952,1.75271772992725
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,10.9002729549743,11.873810559843,13.6009406053873,12.8902898791136,9.41543600422873,8.10917037929832,9.00839903195612,12.0143977191194,12.4982148982635,12.9820320774076,14.5871230474318,16.192214017456,17.372864919460348,18.5535158214647,18.23098078886795,17.9084457562712
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.3834008327093,15.6672028083857,19.2926493694081,19.7464290440685,22.618516847582,22.0186279232098,19.1324655863284,17.0795521788014,13.51799197454638,9.95643177029136,6.83618409351147,3.71593641673158,2.829050418053205,1.94216441937483,1.882837029455755,1.82350963953668
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.5402519589171,15.0789713202181,17.2803381663354,17.1533587352994,17.756714950366,15.4312856466199,12.8062699760736,11.8766487589826,11.79003358212315,11.7034184052637,13.23733706126335,14.771255717263,16.65179808711655,18.5323404569701,18.2878511094058,18.0433617618415
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.8312546477555,16.4561559779607,17.0984370739854,16.8248512494406,18.1910665669062,17.0079527467685,13.7569921178726,10.8225457193163,10.732160352044652,10.641774984773,12.0903137534727,13.5388525221724,15.825360742653949,18.1118689631355,17.63021266329975,17.148556363464
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.3158861489222,15.5098778240684,18.8967755116773,19.497028614785,21.3177116832872,20.4744186279645,18.8577655152771,17.5657640164731,14.593801782920249,11.6218395493674,8.433398859087475,5.24495816880755,3.637002090253895,2.02904601170024,1.915139185343895,1.80123235898755
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.8203888699027,16.5762209369957,19.3376752459437,19.8187093277562,20.7683738978465,20.4511849473748,19.8940670517889,18.0852561485365,14.641177415020902,11.1970986815053,8.03109185537511,4.86508502924492,3.215772486590565,1.56645994393621,1.496394508735745,1.42632907353528
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.1092825998757,15.1411140316748,17.2530143919384,17.2975044700773,20.4750264674846,19.6594439321774,18.0194537242115,16.4656352020624,15.09596732192965,13.7262994417969,14.75881163953025,15.7913238372636,16.95289915933245,18.1144744814013,18.10532456449785,18.0961746475944
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.7451989409346,16.1765211658912,18.7188717456262,18.2469965324593,20.5547680485711,20.4203955490006,20.1120655195889,16.9455782837192,14.0123377231534,11.0790971625876,12.4152546206268,13.751412078666,15.6092458633856,17.4670796481052,17.090047980935452,16.7130163137657
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.3614058304842,15.5438706060929,19.325912140171,19.7605364712474,22.0814046621492,20.754372324471,19.3855585933113,17.584799922525,15.03759821283635,12.4903965031477,9.35251849803427,6.21464049292084,4.228748871238965,2.24285724955709,1.96780502280319,1.69275279604929
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.9821599452183,16.6797457852893,19.7426617949057,19.4373811966113,20.939971096205,20.3455973912589,19.7561677056715,18.1057041632576,14.819682865190948,11.5336615671243,9.02132192893699,6.50898229074968,4.2934047845446255,2.07782727833957,1.671020071702785,1.264212865066
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.3465986999739,15.4675814135188,18.7843019540116,19.053573904354,21.7700457299066,20.9842114861254,19.9317941242804,18.2459897877222,16.3695084985423,14.4930272093624,15.2245215138667,15.956015818371,16.8677676284248,17.7795194384786,17.76101358892285,17.7425077393671
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.9489304628146,16.4316318434502,19.6397604231429,19.8490650558078,21.1413802533681,20.669399499915,19.6859786904824,17.4453005539373,14.1430043040212,10.8407080541051,12.42614598281715,14.0115839115292,15.7236595488727,17.4357351862162,17.54826258138945,17.6607899765627
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.3271758552513,15.5127848175176,19.4498326556529,19.9804150531787,22.0372233169794,20.6747692882033,18.9346209247228,17.2435341414627,15.2477970175848,13.2520598937069,10.37479996350046,7.49754003329402,5.146207078477105,2.79487412366019,2.2219393701645203,1.64900461666885
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.9900041300975,16.7766511215843,20.0282308741088,20.0407395331483,21.1910539384044,20.689670898742,19.4216700568109,17.5029455031164,14.61810678297335,11.7332680628303,10.799213986038223,9.86515990924615,6.96264463396296,4.06012935867977,2.7128785564621003,1.36562775424443
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.3152169321935,15.627758840228,18.9096533749963,19.1699650892659,20.6751828582737,19.7865976355706,18.0967531282594,16.0742977195877,14.50483206207795,12.9353664045682,14.42497164955055,15.9145768945329,16.5816366343877,17.2486963742425,17.49221395850255,17.7357315427626
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,13.1453509941512,16.7633114778939,19.6161091892876,19.6907376162502,20.3566488242525,19.6322308718034,18.5385040805527,16.2709772625932,13.86142360089865,11.4518699392041,13.0420036379926,14.6321373367811,15.9312914114524,17.2304454861237,17.137486902876148,17.0445283196286
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,11.1430928073539,15.3074737963541,19.8443265895281,20.6427950117444,22.5051578412033,21.5325233916311,20.4246824354213,18.1666675023812,15.419768473983648,12.6728694455861,11.42445764711565,10.1760458486452,7.63722725016124,5.09840865167728,3.356804576462995,1.61520050124871
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f_COV,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286106983,12.9888027156813,17.0234562164681,20.3910544774102,20.1877805662642,21.0691502290723,19.1517890334675,18.4442394537399,17.2669907406567,14.550572102339398,11.8341534640221,11.9226447819389,12.0111360998557,8.74203927478533,5.47294244971496,3.657931676151045,1.84292090258713
MESSAGEix-GLOBIOM_1.1,EN_NPi2100,P1b,Final Energy|Industry|Solids|Biomass,EJ/yr,6.7665373569408,8.64378733849582,9.22374687627161,10.7025410000604,11.4906815747658,12.3695039880042,11.6563375452586,11.1135777573532,10.3955150860369,9.770341517652774,9.14516794926865,8.326304435488446,7.50744092170824,7.05746710530277,6.6074932888973,7.56057885871922,8.51366442854114
MESSAGEix-GLOBIOM_1.1,EN_NPi2100_COV,P1b,Final Energy|Industry|Solids|Biomass,EJ/yr,8.76540286250092,9.9403691278736,10.7191506723657,11.8466980156883,12.219333584664,12.1117128206248,11.3243746216917,11.0110980285792,10.3531831062717,9.770297745466571,9.18741238466144,8.282373312903465,7.37733424114549,6.7187455469893305,6.06015685283317,6.846072219243025,7.63198758565288
MESSAGEix-GLOBIOM_1.1,EN_NoPolicy,P1a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.37342368163088,12.0432446617732,13.1954008024805,13.9667816866353,14.571204236301,14.3749209332145,13.9350748301789,13.6225375964776,12.7217445897755,11.7786551831716,10.8355657765677,10.02443233744593,9.21329889832416,8.43408008320638,7.6548612680886,7.029770638227385,6.40468000836617
MESSAGEix-GLOBIOM_1.1,NGFS2_Below 2¡ãC,P2,Final Energy|Industry|Solids|Biomass,EJ/yr,8.765402863,12.96414312,16.58631021,19.81732758,19.76047172,20.66068707,18.96623125,16.6306747,14.89619699,13.080768095,11.2653392,13.079935525,14.89453185,15.85184455,16.80915725,16.91148854,17.01381983
MESSAGEix-GLOBIOM_1.1,NGFS2_Current Policies,P1b,Final Energy|Industry|Solids|Biomass,EJ/yr,8.765402863,9.94037382,10.71917969,11.88555236,12.31006495,12.10101692,11.3119278,10.93507057,10.27700419,9.6673667375,9.057729285,8.296517396,7.535305507,7.644936041,7.754566575,8.213395540499999,8.672224506
MESSAGEix-GLOBIOM_1.1,NGFS2_Delayed Transition,P3a,Final Energy|Industry|Solids|Biomass,EJ/yr,8.765402863,9.94037382,10.71917969,13.88980186,15.02350553,17.78946072,18.54746043,15.92608795,14.06286929,13.500667205,12.93846512,13.80273473,14.66700434,18.335395955,22.00378757,22.915219665,23.82665176
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,P2c,Final Energy|Industry|Solids|Biomass,EJ/yr,8.765402863,9.204101373,6.678826128,5.792809619,3.280491447,3.296888446,2.47955634,1.326255063,1.28193163,1.2778524675,1.273773305,1.2713309625,1.26888862,1.2674262915,1.265963963,1.265088414,1.264212865
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),P1c,Final Energy|Industry|Solids|Biomass,EJ/yr,8.765402863,9.058968047,8.576102916,11.64178544,13.34922259,14.90423989,14.52294394,15.66861434,15.61257825,16.30007648,16.98757471,18.224488335,19.46140196,21.400679655,23.33995735,26.20758131,29.07520527
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,P2c,Final Energy|Industry|Solids|Biomass,EJ/yr,8.765402863,12.05170647,15.42843543,15.25662424,14.52596555,15.502389,14.10812648,10.40183831,10.14882104,10.518480505,10.88813997,12.21717802,13.54621607,15.46690917,17.38760227,17.240027795,17.09245332
MUSE 1.0,PR_Baseline,P1a,Final Energy|Industry|Solids|Biomass,EJ/yr,9.125,9.589,10.02,10.239,10.592,9.934,9.486,8.461,7.355,6.517,5.671,5.133,4.645,4.456,4.192,4.229,4.258
MUSE 1.0,PR_CP_Intensity,P1b,Final Energy|Industry|Solids|Biomass,EJ/yr,9.125,9.589,10.017,10.238,10.415,9.594,8.875,7.697,6.502,5.911,5.27,5.212,5.067,5.404,5.304,5.724,6.382
MUSE 1.0,PR_CP_Price,P3a,Final Energy|Industry|Solids|Biomass,EJ/yr,9.125,9.589,10.02,10.239,10.593,9.934,9.486,8.461,7.355,6.517,5.671,5.133,4.645,4.509,4.244,4.296,4.381
MUSE 1.0,PR_NDC_Intensity,P1c,Final Energy|Industry|Solids|Biomass,EJ/yr,9.126,10.051,11.199,12.108,12.988,12.812,12.912,12.187,11.459,10.544,9.995,9.949,9.954,11.199,11.768,12.466,14.462
MUSE 1.0,PR_NDC_Price,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,9.126,10.135,11.401,12.381,13.447,13.466,13.875,13.438,12.964,12.199,11.43,10.831,10.292,10.059,9.537,9.307,9.081
POLES ADVANCE,ADVANCE_2020_1.5C-2100,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,11.1599564911523,18.8093139734531,26.7098826040313,36.3687916069687,40.9980421639687,46.9074329884687,48.5922974740312,46.7007447375,45.2352914685,44.9259726470625,45.5592853510312,43.8212831774062,39.0362630535,33.6702230305313,27.8851140930937,24.3184396854375,24.1850786571563
POLES ADVANCE,ADVANCE_2020_Med2C,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,11.1596222013398,14.729752190918,18.3726977058984,21.1888176430781,24.2849284401094,26.5797542432812,27.3616424142187,26.6420162115,25.5499172344688,24.5411947814062,24.2689677370313,23.7177663584063,21.52564455825,18.6085639459688,16.0895132510625,14.6229213687187,12.9771769685625
POLES ADVANCE,ADVANCE_2020_WB2C,P2a,Final Energy|Industry|Solids|Biomass,EJ/yr,11.1596222013398,15.4292457324375,20.0593379016562,25.2110742769688,28.6574586496875,30.7247081585625,30.3317609509688,30.6214603621875,30.1334531689687,28.1366727375937,26.3191972497187,25.2312461485312,22.7904683338125,20.061041733,16.28623070325,14.5669876832812,13.6309091540625
POLES ADVANCE,ADVANCE_2030_1.5C-2100,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,11.1596222013398,14.520490693418,17.6286010473281,36.0900993910781,37.0325570661563,43.225118510625,49.22764339275,50.849011785375,48.785133958875,46.6597314334687,47.3479883642812,49.4164854087187,42.855675278625,35.9687173536562,29.9800481627812,27.5030911625625,26.112192372
POLES ADVANCE,ADVANCE_2030_Med2C,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,11.1596222013398,14.5189794385195,17.6033964295547,20.8495432489219,25.2904103753906,27.4919598351563,27.1785513605625,25.5027293817188,24.5932524059062,24.1024338419063,23.9358881714062,23.26193145225,21.6791110580625,19.3268019628125,16.8255307757812,15.0633534301875,13.34916433575
POLES ADVANCE,ADVANCE_2030_Price1.5C,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,11.1596222013398,14.5189794385195,17.6033964295547,34.5722687634375,37.1017174415625,43.70420749275,46.5512027085,44.4955483459687,42.4235232683438,43.4723382565313,45.2054847234375,44.8292850429375,39.6958302644063,33.4969490415938,28.9232367136875,25.61750363475,24.8966979319688
POLES ADVANCE,ADVANCE_2030_WB2C,P3b,Final Energy|Industry|Solids|Biomass,EJ/yr,11.1596222013398,14.5189794385195,17.6033964295547,24.0471152562656,29.5807608970313,32.9300177245312,33.7228586296875,33.1278698649375,31.7044128166875,29.4720277384687,28.4241191270625,27.9996727913438,23.972995321875,21.8794556528438,18.508964880375,15.6656376939375,14.6734396900312
POLES ADVANCE,ADVANCE_INDC,P1c,Final Energy|Industry|Solids|Biomass,EJ/yr,11.1596222013398,14.5189794385195,17.6033964295547,19.4401474703437,22.4738787089531,24.5987153621719,25.8615080490938,25.9789870403437,26.11493734275,25.7890796800313,25.3010584217812,24.933227434875,24.435997833375,23.44136985,21.2952851867812,18.9721943949375,17.04979311975
POLES ADVANCE,ADVANCE_NoPolicy,P1a,Final Energy|Industry|Solids|Biomass,EJ/yr,11.0344810594395,13.4614551908145,15.1365009761895,16.0152160931895,16.7555914879395,17.6490807754395,18.8062730441895,19.1945778101895,19.5023128436895,19.7447848238145,19.7607142894395,19.5488295000645,19.2552654761895,18.6598266304395,17.8524244928145,16.7228742626895,15.3672067399395
POLES ADVANCE,ADVANCE_Reference,P1b,Final Energy|Industry|Solids|Biomass,EJ/yr,11.1596523552949,13.6793107699453,15.3483937998047,16.2682514228672,17.1263296636523,18.0785408246016,19.3101415653164,19.7759628480938,20.1771787403672,20.5153790404219,20.6185787540156,20.4545781999844,20.2097887606406,19.6542253415391,18.8753290153594,17.7243105593672,16.3196308184766
POLES EMF30,EMF30_BCOC-EndU,P1d,Final Energy|Industry|Solids|Biomass,EJ/yr,10.1293614016875,13.2054445755,16.01339788125,17.144900206875,18.10108289925,19.271072383875,20.514633103125,21.3603621238125,22.2060911445,23.4990273195,24.7919634945,26.074784622375,27.35760575025,28.36864468125,29.37968361225,30.072999375,30.76631513775
POLES EMF30,EMF30_Baseline,P1a,Final Energy|Industry|Solids|Biomass,EJ/yr,9.908641810125,11.96548973775,13.115382582375,13.521091352625,14.31412753275,15.085710288,16.039103524875,16.7769733815,17.514843238125,18.881482793625,20.248122349125,21.430954188562502,22.613786028,23.438424697875,24.26306336775,24.8328371295,25.40261089125
POLES EMF30,EMF30_CH4-Only,P1d,Final Energy|Industry|Solids|Biomass,EJ/yr,9.9069160635,11.955097315125,13.0923172395,13.48817132925,14.2855761735,15.05453171175,16.002094829625,16.742504242125,17.482913654625,18.8449889439375,20.20706423325,21.38931711675,22.57157000025,23.401573007625,24.231576015,24.791037165,25.350498315
POLES EMF30,EMF30_ClimPolicy,P2,Final Energy|Industry|Solids|Biomass,EJ/yr,10.8300393905625,17.7131104605,20.705620527,23.98321765575,26.5943704275,28.37519178975,28.494481572,24.8129269329375,21.131372293875,19.05883433325,16.986296372625,14.9968696629375,13.00744295325,12.733009988625,12.458577024,12.14268034725,11.8267836705
POLES EMF30,EMF30_ClimPolicy+SLCF,P2c,Final Energy|Industry|Solids|Biomass,EJ/yr,11.19245991975,20.518585704,23.80003992225,26.71125803325,29.25686383425,32.01837244425,34.3653957045,32.06336484375,29.761333983,26.295620005125,22.82990602725,19.559983172062505,16.290060316875,16.0921803735,15.894300430125,15.2611993558125,14.6280982815
POLES EMF30,EMF30_SLCF,P1d,Final Energy|Industry|Solids|Biomass,EJ/yr,10.1267629689375,13.193400983625,15.987599343,17.110989743625,18.0657122895,19.229871655125,20.471121784125,21.313769581687502,22.15641737925,23.449301219250003,24.74218505925,26.027130988125,27.312076917,28.32562007775,29.3391632385,30.032900298,30.7266373575
POLES EMF30,EMF30_Slower-Action,P1c,Final Energy|Industry|Solids|Biomass,EJ/yr,10.0963550255625,12.9541842405,14.444596071,15.549200823375,17.400916485,19.054449968625,20.7749068335,21.76577323875,22.756639644,23.7942176535,24.831795663,26.12510603325,27.4184164035,29.056665450375,30.69491449725,31.702125123,32.70933574875
