Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,98.3683884078442,85.3467656802945,72.476184780233,56.17884652541,35.5829870048104,25.7440240148932,20.6660545643284,17.3893322668685,16.818631577522602,16.2479308881767,17.0955501653156,17.9431694424545,22.6154717243106,27.2877740061667,30.8303900607708,34.3730061153749
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,114.378174136006,91.055613181072,71.6424530005143,53.291099421177,31.4407056562803,23.2965766122978,22.0877315226936,19.8852001811871,17.841813565253148,15.7984269493192,15.7984081766209,15.7983894039226,19.0601482037887,22.3219070036548,19.17683287388095,16.0317587441071
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800f_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,96.2120915945726,82.0642318936537,70.9816734676071,54.0772991586439,35.1384914029567,25.4434130039737,21.3882715580792,19.2442866490371,18.2244026597855,17.2045186705339,17.65542842058845,18.106338170643,21.3006677639956,24.4949973573482,20.8894560498601,17.283914742372
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,119.472857009501,99.9713756350911,84.0026086071161,70.0281064402702,47.0248930708229,36.8393860116683,32.8250704873756,28.6384308787172,24.6494596424379,20.6604884061586,20.45326775148445,20.2460470968103,24.507297509325248,28.7685479218402,32.62310949497625,36.4776710681123
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,100.921891748884,88.6927275578454,77.7899168423412,66.0132457579874,48.4135007936077,38.4967593682907,34.0463217786163,29.4982873444134,26.10396335816525,22.7096393719171,21.891905214272548,21.074171056628,24.25092938757945,27.4276877185309,31.3512680429141,35.2748483672973
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,118.41041091528,99.1761126381513,82.2354782308646,67.0539931090205,46.003295987157,37.435413194611,34.4310395998593,31.2304753798403,27.10086022714355,22.9712450744468,21.409344049202097,19.8474430239574,22.91903998900105,25.9906369540447,26.1956298257035,26.4006226973623
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,100.07210528314,87.5888113657445,77.216779804189,66.1760980239999,48.7363370184466,38.8756303017115,34.2242876367114,29.9032562648548,26.943630631252752,23.9840049976507,22.54835717502415,21.1127093523976,23.203185078685053,25.2936608049725,29.4679727162665,33.6422846275605
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,62.8786385113822,29.4066820398954,18.4594729753257,12.393429260371,7.79335863740093,6.20172379520217,5.09708265447514,2.60808849886738,1.7127609241073745,0.817433349347369,0.5259436169159806,0.234453884484592,0.17476867434,0.115083464195408,0.0793382774615196,0.0435930907276313
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,130.012406941559,117.268874746535,101.326413081621,85.9802545377716,71.2842110654631,62.4355120328116,59.7523340498544,59.3768832055578,55.6597395518144,51.942595898071,43.647985316565794,35.3533747350606,29.20022153606335,23.0470683370661,24.3976988978008,25.7483294585355
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,111.620137426809,106.956152105047,96.6605561392476,86.7350614564866,70.8681707779756,64.7208936479193,60.0556865506305,60.5293253264555,58.48953783902781,56.4497503516001,48.7482539938853,41.0467576361705,33.134736218760395,25.2227148013503,22.92920295322415,20.635691105098
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,129.300456860863,116.422079098592,99.1940059330431,84.5765865228753,69.0164152478366,61.794349611733,59.5131119992784,59.973969237482,56.761223186659,53.548477135836,45.4629215368237,37.3773659378114,30.49116065315215,23.6049553684929,24.23280046214095,24.860645555789
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,110.719899086955,105.386628378027,95.171386707676,85.019850775124,69.0145834618941,62.4944492755876,59.3555123226735,60.4132515248284,58.742411630075495,57.0715717353226,50.1649431403947,43.2583145454668,34.8551221368296,26.4519297281924,23.2634620521057,20.074994376019
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,138.041885579328,129.44249644114,120.602323542394,106.776428026554,91.6188034370767,89.4859771861533,90.5680059180205,92.5705660510245,89.1291248948753,85.6876837387261,76.7606051492587,67.8335265597913,55.6726631253282,43.5117996908651,34.918592405862746,26.3253851208604
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,115.28089314251,112.714842470291,106.554891900001,99.6662937638415,88.4153760904559,87.6892806940926,92.0302111254273,94.1409839113182,92.09908559630276,90.0571872812873,82.39907426088169,74.7409612404761,64.19182240649809,53.6426835725201,42.0319877813655,30.4212919902109
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,137.594572702284,128.829286631587,119.138130077159,105.769392222727,90.4633961495364,88.2769978092129,88.5809563403319,90.4654498830391,86.93812867257114,83.4108074621032,75.19840138830179,66.9859953145004,55.3883699933519,43.7907446722034,35.18622593215805,26.5817071921127
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,115.36064012028,112.331003550279,106.396424597941,99.1192478439535,87.6617311805733,86.4591837389609,90.4392784794588,91.8206389902865,90.1664405127324,88.5122420351783,81.4006006001544,74.2889591651305,64.92571410266666,55.5624690402028,43.93594356900685,32.3094180978109
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,63.1023228257104,29.3832980789579,18.3965612680648,12.7530096867204,7.89538364295002,7.45457998807312,6.77622613014901,4.95629906493391,3.1268413395046304,1.29738361407535,0.775021427323627,0.252659240571904,0.1838713523836559,0.115083464195408,0.0793382774615196,0.0435930907276313
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,63.3699565428984,29.4373994257827,18.7558226085213,12.2080578346925,7.56459893785123,6.41956832215294,6.59107744449631,5.19638722903129,3.643754159985415,2.09112109093954,1.352982362408054,0.614843633876568,0.364963549035988,0.115083464195408,0.0793382774615196,0.0435930907276313
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,62.0590512017373,28.9346685717893,19.0236383803276,11.9480992585656,7.29117932882544,5.11479657522783,7.7150953768644,10.6427107427882,14.72714385569665,18.8115769686051,21.2617187537216,23.7118605388381,22.1205914308348,20.5293223228315,17.5001979052313,14.4710734876311
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,63.4886472558867,29.5517157116841,18.9355635766841,12.3487429453261,8.02658230754778,6.64970103467491,6.85385688485706,5.63153367854119,4.128230361193214,2.62492704384524,1.727230255871528,0.829533467897816,0.472308466046612,0.115083464195408,0.0793382774615196,0.0435930907276313
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,62.006881348802,28.8349345317902,18.6960105290714,12.5260904647336,7.46791908559903,5.78168197746014,6.87781388764855,10.1579673913354,12.92599728465385,15.6940271779723,15.72433125302405,15.7546353280758,14.9927368606731,14.2308383932704,14.6870239042757,15.143209415281
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,64.0301555266212,32.2857381342343,19.8854932944773,13.0225271776218,8.32111117837668,6.9525056320321,7.1863215904906,6.09945260746777,5.061241362999585,4.0230301185314,2.432912624048642,0.842795129565884,0.478391973412018,0.113988817258152,0.0787909539928916,0.0435930907276313
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,62.9057367172379,29.2564628938832,18.121553097519,12.261669228373,8.33093365573819,8.30296144166321,8.48092016014938,9.22417412796409,12.628919977337445,16.0336658267108,18.1255904325361,20.2175150383614,22.540072556562748,24.8626300747641,22.875779037559298,20.8889280003545
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,58.8394502720474,26.3299764916044,15.9838404754185,10.5252288828861,7.48964676464457,7.73957684198908,8.47403021802196,9.12363895224473,11.061303033469564,12.9989671146944,16.65359363038575,20.3082201460771,22.5268057604585,24.7453913748399,24.25274463747295,23.760097900106
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,66.9351025794456,32.9100017397787,20.5479884432373,13.695421502454,9.132614933619,6.45444400918088,8.11077683209876,6.94211208945161,6.045562195673686,5.14901230189576,3.037931657743783,0.926851013591806,0.5068755333859867,0.0869000531801674,0.0652465719538993,0.0435930907276313
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,61.3757610908946,32.5769783333803,19.4040813935019,11.4870740035567,7.24271527078731,5.06153719108062,5.59664818801349,6.03764448086948,5.2969135423807945,4.55618260389211,3.252039444578195,1.94789628526428,1.2006807828662631,0.453465280468246,0.2521355809287743,0.0508058813893026
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,63.6078399081319,29.3198831221056,18.5276188704126,12.5652043269629,8.55922840224628,8.1315055157667,10.0655969043612,11.1922553841209,11.9641101260302,12.7359648679395,15.812515140794453,18.8890654136494,24.9235416416227,30.958017869596,30.6879782808191,30.4179386920422
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,59.3045765201114,26.7029210476184,16.3466697632303,9.95460298318059,7.58831647938859,7.2452456858956,9.37452169643804,10.5790326437109,13.354168793084,16.1293049424571,19.93457862535725,23.7398523082574,28.186916362813957,32.6339804173705,31.40116495656,30.1683494957495
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,72.801531506159,37.3195269080927,23.3960042281096,15.6178436423638,10.1358736819574,6.30302785499638,7.0099113544324,8.02837702081212,6.75086377397188,5.47335052713164,3.65460421691399,1.83585790669634,1.1050974970292864,0.374337087362233,0.2089650890449321,0.0435930907276313
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,64.4678522534378,36.0146446732506,22.3943262892679,13.8888110448655,8.62771656543448,6.1953603096142,6.75005134336071,7.6541425504734,6.84449869931999,6.03485484816658,4.567257530554345,3.09966021294211,1.885183497444803,0.670706781947496,0.3607563316683993,0.0508058813893026
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,63.9000618908417,30.9454077378075,19.096412739913,12.5368284284611,8.38593572222785,7.45838232737021,9.16080935189512,11.927966383685,13.23165249019035,14.5353385966957,17.5190369888362,20.5027353809767,25.9760076864064,31.4492799918361,30.86024632387435,30.2712126559126
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,59.838586438896,27.4992512647036,16.7582838177384,10.0692330222807,7.25467878427781,6.40059587439975,8.51084176555441,11.5508216438712,14.000855561328802,16.4508894787864,20.2309615317629,24.0110335847394,29.46888834020505,34.9267430956707,33.7330435989916,32.5393441023125
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,74.4248681516745,40.3758643807265,24.4155965772817,16.1763302324144,11.1157445717536,7.29085788455155,7.31340631030625,8.73999970199472,7.491618893633374,6.24323808527203,4.39551052120167,2.54778295713131,1.520038211139879,0.492293465148448,0.2679432779380396,0.0435930907276313
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,68.184331880299,39.0236926867239,24.8597466985134,17.1380466154454,10.2177692162651,7.38904538045296,6.94191477547938,6.95483771818647,8.298087770640166,9.64133782309386,8.675679269883446,7.71002071667303,4.733073206099105,1.75612569552518,1.0241164232590885,0.292107150992997
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,71.0749460260697,36.2550793749297,20.689329522216,13.5888333526274,9.21094725660044,7.09612419855808,9.0288448313227,12.1962463060522,13.3935389385891,14.590831571126,17.82030135477045,21.0497711384149,26.777040631518048,32.5043101246212,31.2785227032629,30.0527352819046
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,64.1664986591236,35.4295145657667,19.8569339606831,11.4994084994665,7.30473955816165,5.76451437964572,7.32076976244839,9.20979241812407,12.226446061480384,15.2430997048367,20.8561686316391,26.4692375584415,32.1894290333073,37.9096205081731,35.74330759673825,33.5769946853034
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f,P2a,Primary Energy|Coal,EJ/yr,150.014195484454,79.4839037195309,41.2009851216037,26.7237793156655,17.6407758401062,12.5863188156983,8.39196191215643,7.77231751930449,8.3135950390112,8.799633281746125,9.28567152448105,8.11139861642242,6.93712570836379,3.919287708101416,0.901449707839043,0.4725213992833371,0.0435930907276313
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f_COV,P2a,Primary Energy|Coal,EJ/yr,142.575126352347,70.5220631319391,40.259256402532,29.9051362090047,17.4659969765722,11.5514507513561,8.5156032421481,8.32140113482101,8.48745190719489,10.128438778788844,11.7694256503828,10.502200728183537,9.23497580598427,5.70209284453773,2.16920988309119,1.398601419590631,0.627992956090072
MESSAGEix-GLOBIOM_1.1,EN_NPi2100,P1b,Primary Energy|Coal,EJ/yr,150.014195484454,151.598380972014,149.193387540554,144.414018967605,142.241621617458,144.42627042775,159.138662675447,177.193347276105,198.595229327696,212.507038413171,226.418847498646,235.272346967181,244.125846435716,255.405816032239,266.685785628762,264.1639179520215,261.642050275281
MESSAGEix-GLOBIOM_1.1,EN_NPi2100_COV,P1b,Primary Energy|Coal,EJ/yr,142.575126356702,130.87756459895,134.176935092978,130.708772145849,123.525928772374,120.889736118327,133.091423736324,152.031580165424,173.083180173699,197.008521889278,220.933863604857,235.8628399952375,250.791816385618,256.451619701454,262.11142301729,257.7140412430715,253.316659468853
MESSAGEix-GLOBIOM_1.1,EN_NoPolicy,P1a,Primary Energy|Coal,EJ/yr,157.120210902317,159.780879201714,157.761755140357,156.917256272167,156.621877508255,164.985934363353,184.729852470064,211.7233133546,240.367635236204,264.314968985147,288.26230273409,305.6561870639685,323.050071393847,345.36991363736104,367.689755880875,375.2036130720415,382.717470263208
MESSAGEix-GLOBIOM_1.1,NGFS2_Below 2¡ãC,P2,Primary Energy|Coal,EJ/yr,142.5751264,70.06259614,41.87464191,26.00042847,15.33192257,10.05622365,7.760284705,7.957656713,9.599926841,13.5601720755,17.52041731,23.124912655,28.729408,33.726177324999995,38.72294665,36.43409724999999,34.14524785
MESSAGEix-GLOBIOM_1.1,NGFS2_Current Policies,P1b,Primary Energy|Coal,EJ/yr,142.5751264,130.8757306,134.1732585,131.237523,124.3180154,119.3020212,129.8047763,146.1979919,161.8750463,178.7531604,195.6312745,220.58730945,245.5433444,258.8218512,272.100358,270.38691445,268.6734709
MESSAGEix-GLOBIOM_1.1,NGFS2_Delayed Transition,P3a,Primary Energy|Coal,EJ/yr,142.5751264,130.8757306,134.1732585,61.41219645,34.98784385,22.2252769,13.12198419,9.53136152,7.513074241,6.743003427,5.972932613,9.8516001915,13.73026777,18.5939953,23.45772283,21.606940165,19.7561575
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,P2c,Primary Energy|Coal,EJ/yr,142.5751264,63.03122274,32.50844577,19.78670612,9.697343614,5.510083269,3.391973393,1.813325676,0.731174604,0.9559269645,1.180679325,1.2375450605,1.294410796,1.270273885,1.246136974,0.985751285,0.725365596
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),P1c,Primary Energy|Coal,EJ/yr,142.5751264,111.733015,103.5932875,96.13407829,78.48898124,65.91733031,59.00103501,54.29781613,53.05771907,52.90868304999999,52.75964703,52.54345543,52.32726383,52.241106945,52.15495006,50.207800715,48.26065137
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,P2c,Primary Energy|Coal,EJ/yr,142.5751264,62.6514514,31.33624595,19.04083677,12.56126899,9.13844956,7.679985773,7.497398562,8.953795293,8.2700552695,7.586315246,7.994402758,8.40249027,10.080732,11.75897373,13.837420205,15.91586668
MUSE 1.0,PR_Baseline,P1a,Primary Energy|Coal,EJ/yr,169.498,182.508,202.166,188.552,186.953,183.112,163.589,150.839,133.17,129.835,133.874,136.111,146.661,147.248,146.012,149.599,155.996
MUSE 1.0,PR_CP_Intensity,P1b,Primary Energy|Coal,EJ/yr,158.676,165.85,176.572,179.582,176.936,175.827,159.002,145.419,135.571,130.902,132.211,133.552,136.616,134.663,140.207,144.623,151.032
MUSE 1.0,PR_CP_Price,P3a,Primary Energy|Coal,EJ/yr,158.648,165.532,177.166,178.903,177.271,175.993,161.057,148.513,135.077,134.434,137.319,138.201,145.488,151.485,157.805,164.502,171.365
MUSE 1.0,PR_NDC_Intensity,P1c,Primary Energy|Coal,EJ/yr,158.67,165.03,170.243,173.174,166.266,165.287,150.396,139.507,130.331,127.611,128.149,131.02,132.15,129.34,132.272,135.737,140.805
MUSE 1.0,PR_NDC_Price,P3b,Primary Energy|Coal,EJ/yr,158.653,164.397,168.904,163.595,161.908,162.837,150.294,132.619,119.138,118.404,121.906,126.473,129.138,132.357,138.341,142.424,149.862
POLES ADVANCE,ADVANCE_2020_1.5C-2100,P2a,Primary Energy|Coal,EJ/yr,191.016930348,143.68741722,78.643783566,50.6634672015,37.231380675,27.4894978005,23.84394898725,22.74442203825,17.850459742875,15.083646980625,13.599091436625,14.611368090375,15.966724219875,17.32443149925,18.94951698525,18.542906744625,16.826497992
POLES ADVANCE,ADVANCE_2020_Med2C,P2a,Primary Energy|Coal,EJ/yr,191.015402166,195.40308483,164.389876713,140.213262915,127.509611553,116.645378436,110.122040493,108.720080046,91.467146007,79.0872337215,72.7017461685,71.2738694295,77.3061480675,84.2500291365,89.944040502,91.624737159,94.239540297
POLES ADVANCE,ADVANCE_2020_WB2C,P2a,Primary Energy|Coal,EJ/yr,191.015402166,183.168773748,137.701716732,103.807257525,83.571971643,70.1896243005,62.1945319545,53.5211152065,45.6204666015,41.8151259495,38.7338400225,39.683390562,41.893340607,44.4041069985,46.4702090625,47.602942569,51.538764843
POLES ADVANCE,ADVANCE_2030_1.5C-2100,P3b,Primary Energy|Coal,EJ/yr,191.015402166,199.479123036,176.991296886,64.687085766,30.54297552525,24.70661295975,18.700374909375,16.64366305275,15.228574371,11.9736252135,10.229625448875,10.0607371329375,12.423055951125,12.943318186125,14.64288553575,13.347169063875,13.088334546
POLES ADVANCE,ADVANCE_2030_Med2C,P3b,Primary Energy|Coal,EJ/yr,191.015402166,199.394507808,176.664789288,145.87732296,119.753491284,101.023014591,94.361669253,82.7191885185,78.7956963705,73.8635413005,71.205054138,72.110376369,78.903260496,86.2325208045,93.441588552,95.014433241,98.798567751
POLES ADVANCE,ADVANCE_2030_Price1.5C,P3b,Primary Energy|Coal,EJ/yr,191.015402166,199.394507808,176.664789288,66.405547359,34.4944642815,29.90780133075,26.0245469475,22.00326946875,18.570819616875,15.44122455975,13.64259098025,14.216602568625,15.443838693,16.54339442625,17.895681108,17.835120354375,15.941216140875
POLES ADVANCE,ADVANCE_2030_WB2C,P3b,Primary Energy|Coal,EJ/yr,191.015402166,199.394507808,176.664789288,121.728959595,80.0180849655,64.8755127,55.798771041,46.800751689,40.16304868725,35.7465372885,32.25440852775,32.7065332095,35.3350167165,35.30278620675,39.02510261475,40.318653726,45.299543148
POLES ADVANCE,ADVANCE_INDC,P1c,Primary Energy|Coal,EJ/yr,191.015402166,199.394507808,176.664789288,165.305686878,164.51339778,160.516490094,163.382469831,161.989825014,152.161615557,148.586716377,141.980061114,137.56453623,142.004909772,152.792880327,164.416127949,170.877972267,176.2025247
POLES ADVANCE,ADVANCE_NoPolicy,P1a,Primary Energy|Coal,EJ/yr,196.200586494,228.406917474,247.71505743,266.973876882,287.078220594,303.427988604,313.58797056,321.286302522,324.187566516,327.601001754,335.830471164,345.077291106,358.117770528,371.581681968,388.052804376,401.196300012,411.853673808
POLES ADVANCE,ADVANCE_Reference,P1b,Primary Energy|Coal,EJ/yr,191.211302538,218.592137178,236.381829444,254.936429136,273.213129978,288.866402874,298.772476344,306.344994966,308.501594712,312.294626172,319.481917326,329.014528236,341.446749354,355.460952852,371.268132516,383.621285916,395.552451744
POLES CD-LINKS,CD-LINKS_INDC2030i_1600,P3b,Primary Energy|Coal,EJ/yr,163.584884643555,167.901626586914,161.694717407227,131.839172363281,94.501823425293,73.1158599853516,62.8323669433594,61.78479957580571,60.737232208252,62.63543510437015,64.5336380004883,68.78382873535155,73.0340194702148,79.23577880859375,85.4375381469727,97.47602844238284,109.514518737793
POLES CD-LINKS,CD-LINKS_INDC2030i_400,P3b,Primary Energy|Coal,EJ/yr,163.527206420898,167.94091796875,161.61653137207,59.4280281066895,24.925609588623,20.9818248748779,17.6494598388672,17.28657245635985,16.9236850738525,14.92458152770995,12.9254779815674,12.748610496521,12.5717430114746,12.98941326141355,13.4070835113525,14.4394073486328,15.4717311859131
POLES CD-LINKS,CD-LINKS_INDCi,P1c,Primary Energy|Coal,EJ/yr,161.945465087891,165.197235107422,159.133758544922,145.977462768555,144.447509765625,147.00341796875,149.226806640625,160.243423461914,171.260040283203,185.252700805664,199.245361328125,218.7423706054685,238.239379882812,273.43212890625,308.624877929688,343.020629882813,377.416381835938
POLES CD-LINKS,CD-LINKS_NDC2030i_1000,P3b,Primary Energy|Coal,EJ/yr,163.584884643555,167.901626586914,161.694717407227,104.198066711426,51.0696678161621,38.9803810119629,34.6443977355957,37.01770210266115,39.3910064697266,38.667293548584,37.9435806274414,38.815710067749,39.6878395080566,44.340349197387695,48.9928588867188,56.76871109008791,64.544563293457
POLES CD-LINKS,CD-LINKS_NPi,P1b,Primary Energy|Coal,EJ/yr,166.116912841797,178.622100830078,198.370498657227,214.75959777832,222.592529296875,227.660339355469,233.771255493164,247.5222549438475,261.273254394531,282.5221557617185,303.771057128906,332.7848358154295,361.798614501953,384.428039550781,407.057464599609,416.3160400390625,425.574615478516
POLES CD-LINKS,CD-LINKS_NPi2020_1000,P2a,Primary Energy|Coal,EJ/yr,166.195541381836,163.841461181641,134.32048034668,94.5738754272461,57.2204208374023,41.0519599914551,35.9404830932617,38.6229724884033,41.3054618835449,40.99382400512695,40.682186126709,42.22808265686035,43.7739791870117,49.292079925537095,54.8101806640625,62.818416595459,70.8266525268555
POLES CD-LINKS,CD-LINKS_NPi2020_1600,P2a,Primary Energy|Coal,EJ/yr,166.195541381836,169.545791625977,154.81379699707,134.060333251953,108.166442871094,80.4334716796875,61.7942771911621,60.97825622558595,60.1622352600098,62.31226539611821,64.4622955322266,68.7630310058594,73.0637664794922,79.74703216552734,86.4302978515625,98.33823776245126,110.24617767334
POLES CD-LINKS,CD-LINKS_NPi2020_400,P2a,Primary Energy|Coal,EJ/yr,166.195541381836,140.482376098633,78.2828826904297,42.6218032836914,29.4920482635498,24.3949813842773,23.2454147338867,22.53558444976805,21.8257541656494,19.970631599426248,18.1155090332031,18.6281442642212,19.1407794952393,21.23008632659915,23.319393157959,25.484203338623047,27.6490135192871
POLES CD-LINKS,CD-LINKS_NoPolicy,P1a,Primary Energy|Coal,EJ/yr,176.19514465332,200.670181274414,215.296035766602,225.887481689453,232.459548950195,239.602798461914,247.271530151367,264.0527114868165,280.833892822266,304.713134765625,328.592376708984,358.94970703125,389.307037353516,402.145721435547,414.984405517578,423.822799682617,432.661193847656
POLES EMF30,EMF30_BCOC-EndU,P1d,Primary Energy|Coal,EJ/yr,171.025462764,191.186181738,204.592043196,216.329213646,228.65946525,239.090291298,246.457217106,250.216084278,253.97495145,258.455424069,262.935896688,266.652707454,270.36951822,272.368516347,274.367514474,276.461846037,278.5561776
POLES EMF30,EMF30_Baseline,P1a,Primary Energy|Coal,EJ/yr,172.012417128,192.768499062,207.239314968,218.991746304,231.13553877,241.136317656,248.224297914,251.633326545,255.042355176,259.473925971,263.905496766,267.67437039000004,271.443244014,273.796612893,276.149981772,277.988112576,279.82624338
POLES EMF30,EMF30_CH4-Only,P1d,Primary Energy|Coal,EJ/yr,171.993618396,192.690645516,207.020052252,218.713470642,230.89396041,240.893064576,247.969363662,251.389885059,254.810406456,259.261404003,263.71240155,267.533296164,271.354190778,273.695857551,276.037524324,277.986375054,279.935225784
POLES EMF30,EMF30_ClimPolicy,P2,Primary Energy|Coal,EJ/yr,147.254528952,100.323463113,76.427448651,70.3005640335,50.651372583,47.4168340755,48.9152060595,49.183956751500006,49.4527074435,49.428408303,49.4041091625,48.7758798225,48.1476504825,46.8555097995,45.5633691165,43.69219661025,41.821024104
POLES EMF30,EMF30_ClimPolicy+SLCF,P2c,Primary Energy|Coal,EJ/yr,146.365660845,98.790434892,75.8640676095,70.724430432,51.90836508,49.580075133,50.195241657,49.43596286025,48.6766840635,49.11614367525,49.555603287,48.76908412275,47.9825649585,46.65606373125,45.329562504,43.500015948375,41.67046939275
POLES EMF30,EMF30_SLCF,P1d,Primary Energy|Coal,EJ/yr,170.996950656,191.086849908,204.41067102,215.9143227,228.454772598,238.847812776,246.18373533,249.956869023,253.730002716,258.252154929,262.774307142,266.537141307,270.299975472,272.29796876700004,274.295962062,276.402341142,278.508720222
POLES EMF30,EMF30_Slower-Action,P1c,Primary Energy|Coal,EJ/yr,160.981277229,157.867093521,149.878134837,146.291648688,140.895753183,136.43682165,125.988201702,123.4405391355,120.892876569,121.3572502575,121.821623946,124.4949533145,127.168282683,128.6162717625,130.064260842,128.8759789665,127.687697091
POLES EMF30,EMF30_Slower-Action+SLCF,P1d,Primary Energy|Coal,EJ/yr,160.003910637,155.963198556,147.444787611,144.613317573,140.10058566,136.260777177,125.891047008,123.3067604085,120.722473809,121.308280398,121.894086987,124.9106292855,127.927171584,129.294161784,130.661151984,128.772967986,126.884783988
POLES EMF30,EMF30_Slower-to-faster,P3b,Primary Energy|Coal,EJ/yr,160.981277229,157.867093521,149.878134837,101.95255746,63.2469783375,47.3932414575,43.32860966475,44.063381289375,44.798152914,43.740953204625,42.68375349525,41.494154086125,40.304554677,38.94810736275,37.5916600485,35.46192647475,33.332192901
POLES EMF30,EMF30_Slower-to-faster+SLCF,P3c,Primary Energy|Coal,EJ/yr,160.003910637,155.963198556,147.444787611,101.308219407,63.232329771,47.304957546,42.75074752875,43.090158321,43.42956911325,42.300495131625,41.17142115,40.337506101375,39.50359105275,38.2139650665,36.92433908025,34.84636220475,32.76838532925
