Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_NDCp,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.4663,3.7174,1.3032,0.5158,0.3439,0.3557,0.2576,0.1884,0.141,0.0936,0.104,0.1144,0.1359,0.1574,0.1791,0.2008
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.3486,0.5365,0.3377,0.3725,0.2701,0.2022,0.16645,0.1307,0.1399,0.1491,0.15775,0.1664,0.16825,0.1701
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_COV,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,2.7366,3.1249,1.267,0.6355,0.3652,0.3268,0.2834,0.2069,0.1787,0.1505,0.18005,0.2096,0.2332,0.2568,0.2855499999999999,0.3143
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_COV_NDCp,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,2.4459,2.8697,1.2187,0.6504,0.3607,0.3192,0.2692,0.1988,0.163,0.1272,0.157,0.1868,0.21815,0.2495,0.2803,0.3111
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_NDCp,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.4663,3.7174,1.342,0.5443,0.3499,0.3599,0.268,0.1916,0.15105,0.1105,0.11495,0.1194,0.12815,0.1369,0.14315,0.1494
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1200,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.8651,0.781,0.4174,0.4028,0.317,0.2368,0.20865,0.1805,0.1987499999999999,0.217,0.21735,0.2177,0.25025,0.2828
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1200f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.8252,0.7633,0.4111,0.398,0.3166,0.2352,0.21175,0.1883,0.20595,0.2236,0.2221,0.2206,0.25145,0.2823
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1400,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,2.7847,1.4054,0.765,0.4449,0.3534,0.3591,0.3396,0.3201,0.3556,0.3911,0.4241,0.4571,0.45785,0.4586
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1400f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,2.7847,1.4054,0.765,0.4449,0.3534,0.3591,0.3396,0.3201,0.3556,0.3911,0.4241,0.4571,0.45785,0.4586
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1600,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,3.4512,2.8757,1.9559,1.4683,0.9924,0.9727,0.8089999999999999,0.6453,0.6997,0.7541,0.8320000000000001,0.9099,0.92465,0.9394
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1600f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,3.4512,2.8757,1.9559,1.4683,0.9924,0.9727,0.8089999999999999,0.6453,0.6997,0.7541,0.8320000000000001,0.9099,0.92465,0.9394
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1800,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,4.3427,4.2057,3.3541,2.6741,2.1409,2.0327,1.766,1.4993,1.747,1.9947,1.99305,1.9914,1.99855,2.0057
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1800f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,4.3427,4.2057,3.3541,2.6741,2.1409,2.0327,1.766,1.4993,1.747,1.9947,1.99305,1.9914,1.99855,2.0057
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2000,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,5.0446,5.2705,4.6637,3.8499,3.4832,3.0237,2.78895,2.5542,2.80955,3.0649,3.03745,3.01,2.57085,2.1317
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2000f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,4.962,5.1224,4.4191,3.7386,3.3378,2.9316,2.68045,2.4293,2.6257,2.8221,2.7744,2.7267,2.6299,2.5331
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2500,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,5.4553,6.5477,6.5124,5.6542,5.0972,4.5767,4.19045,3.8042,3.9857,4.1672,4.0816,3.996,3.83225,3.6685
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2500f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,5.4552,6.5473,6.5118,5.6535,5.0976,4.575,4.18755,3.8001,3.9864,4.1727,4.08475,3.9968,3.83075,3.6647
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_3000,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,5.7879,7.9771,9.1083,8.8863,8.2214,7.2084,6.31135,5.4143,5.563549999999999,5.7128,5.7039,5.695,5.4391,5.1832
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_3000f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,5.786,7.9691,9.0881,8.8607,8.1968,7.187,6.29365,5.4003,5.5528,5.7053,5.6954,5.6855,5.43395,5.1824
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.0536,0.352,0.3077,0.326,0.2569,0.1891,0.1230499999999999,0.057,0.04405,0.0311,0.04165,0.0522,0.05535,0.0585
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.0635,0.3576,0.3105,0.3274,0.2493,0.1929,0.1244499999999999,0.056,0.0453,0.0346,0.04345,0.0523,0.0564999999999999,0.0607
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.0744,0.3662,0.3159,0.3263,0.2342,0.1988,0.1281,0.0574,0.0482999999999999,0.0392,0.04495,0.0507,0.0576,0.0645
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,2.7366,3.1249,0.5074,0.3048,0.3066,0.2647,0.2205,0.1399,0.1176,0.0953,0.10815,0.121,0.18335,0.2457,0.25915,0.2726
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,2.4459,2.8697,0.5434,0.3151,0.339,0.2686,0.238,0.1671,0.1311,0.0951,0.09825,0.1014,0.16125,0.2211,0.2396999999999999,0.2583
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.0889,0.3798,0.3221,0.3349,0.2388,0.184,0.12095,0.0579,0.0519,0.0459,0.0493,0.0527,0.06145,0.0702
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,2.7366,3.1249,0.8464,0.3327,0.2877,0.2969,0.2189,0.1871,0.13315,0.0792,0.06565,0.0521,0.05875,0.0654,0.07955,0.0937
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,2.4459,2.8697,0.817,0.3399,0.3025,0.2937,0.2225,0.1852,0.13135,0.0775,0.06665,0.0558,0.0608,0.0658,0.08185,0.0979
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.4663,3.7174,1.0937,0.3793,0.3409,0.319,0.2429,0.1835,0.12025,0.057,0.0516999999999999,0.0464,0.04975,0.0531,0.0622,0.0713
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,0.8842,0.3379,0.384,0.346,0.2868,0.1626,0.1283,0.094,0.09845,0.1029,0.1396,0.1763,0.1667,0.1571
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.1294,0.3919,0.3221,0.3509,0.243,0.1713,0.1182,0.0651,0.06115,0.0572,0.0593,0.0614,0.066,0.0706
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.0171,0.3406,0.3214,0.3467,0.2816,0.1968,0.14695,0.0971,0.1041,0.1111,0.14705,0.183,0.17565,0.1683
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.1699,0.4062,0.3232,0.3642,0.2553,0.1863,0.1385,0.0907,0.0979,0.1051,0.0939,0.0827,0.08055,0.0784
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_900,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.1356,0.3889,0.3233,0.3466,0.2438,0.1703,0.13065,0.091,0.1124,0.1338,0.14665,0.1595,0.1732,0.1869
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_900f,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,1.2428,0.4542,0.325,0.3741,0.2657,0.2026,0.1568,0.111,0.1221,0.1332,0.12545,0.1177,0.1106999999999999,0.1037
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,P1c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6739,3.8389,4.3972,3.5518,2.8176,2.3523,2.1355,2.2021,2.3209,2.4397,2.6423500000000004,2.845,2.8908500000000004,2.9367,2.8085500000000003,2.6804
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,P1c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,2.7366,3.1249,3.6908,3.1717,2.6296,2.1312,2.0966,2.0524,2.10995,2.1675,2.3384,2.5093,2.5905500000000004,2.6718,2.4872,2.3026
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,P1c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,2.4459,2.8697,3.4967,2.9715,2.3321,1.815,1.815,1.7734,1.86295,1.9525,2.2075,2.4625,2.484,2.5055,2.3769,2.2483
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,P1c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.4663,3.7174,4.3344,3.5073,2.6719,2.1131,1.857,1.9163,2.07825,2.2402,2.4712,2.7022,2.7498,2.7974,2.6938,2.5902
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,2.5917,1.5638,1.0358,0.4537,0.3917,0.392,0.3044,0.2342,0.18925,0.1443,0.1673,0.1903,0.1848,0.1793,0.2178999999999999,0.2565
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000_COV,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,2.0279,1.3496,1.1314,0.6097,0.4157,0.371,0.2917,0.244,0.2058499999999999,0.1677,0.2118999999999999,0.2561,0.2793,0.3025,0.35,0.3975
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,2.5676,1.5442,1.0225,0.4376,0.3979,0.3842,0.2986,0.226,0.18555,0.1451,0.1664,0.1877,0.1825999999999999,0.1775,0.20855,0.2396
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000f_COV,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,2.0283,1.3471,1.1731,0.5702,0.4243,0.3554,0.2941,0.2386,0.20405,0.1695,0.20705,0.2446,0.2614,0.2782,0.32025,0.3623
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1200,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.1104,2.2609,2.1361,0.901,0.4944,0.3873,0.3339,0.3055,0.2552999999999999,0.2051,0.24145,0.2778,0.27505,0.2723,0.28635,0.3004
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1200f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.0232,2.1279,1.9479,0.8603,0.4743,0.3862,0.3275,0.2919,0.24655,0.2012,0.2313,0.2614,0.27825,0.2951,0.32985,0.3646
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1400,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6038,3.0296,2.8619,1.7028,1.0695,0.7113,0.4603,0.5024,0.45335,0.4043,0.45965,0.515,0.5532,0.5914,0.6037,0.616
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1400f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,3.6038,3.0296,2.8619,1.7028,1.0695,0.7113,0.4603,0.5024,0.45335,0.4043,0.45965,0.515,0.5532,0.5914,0.6037,0.616
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1600,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,4.024,3.9437,4.3094,3.708,2.6064,1.7325,1.2502,1.1913,0.96395,0.7366,0.81755,0.8985,0.99665,1.0948,1.06975,1.0447
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1600f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,4.024,3.9437,4.3094,3.708,2.6064,1.7325,1.2502,1.1913,0.96395,0.7366,0.81755,0.8985,0.99665,1.0948,1.06975,1.0447
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1800,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,4.1909,4.7125,5.3393,4.698,3.9303,3.1616,2.5016,2.0663,1.9071,1.7479,1.89,2.0321,1.97405,1.916,1.75565,1.5953
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1800f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,4.1888,4.6408,5.2218,4.5812,3.8496,2.9916,2.3348,2.0576,1.8553,1.653,1.77765,1.9023,1.9417,1.9811,2.00115,2.0212
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2000,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,4.2535,5.2519,6.2216,5.5719,4.7505,3.9131,3.4856,3.0475,2.78245,2.5174,2.7762,3.035,2.9497,2.8644,2.47445,2.0845
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2000f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,4.2514,5.184,6.0813,5.4146,4.5758,3.8159,3.375,2.9932,2.7089,2.4246,2.6175,2.8104,2.71155,2.6127,2.5627,2.5127
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,1.4377,0.3746,0.3644,0.3682,0.4529,0.4143,0.4118,0.2888,0.16155,0.0343,0.0356999999999999,0.0371,0.0451499999999999,0.0532,0.0559999999999999,0.0588
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2500,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,4.3607,5.7361,7.3851,7.0668,6.4096,5.4736,4.8304,4.3419,4.008649999999999,3.6754,3.8591,4.0428,3.92995,3.8171,3.6728,3.5285
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2500f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,4.3604,5.7355,7.3847,7.0666,6.4086,5.475,4.8314,4.3406,4.006600000000001,3.6726,3.85845,4.0443,3.9295,3.8147,3.67105,3.5274
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_3000,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,4.4609,6.089,8.2896,8.718,8.547,7.987,7.3864,6.4566,5.7055,4.9544,5.186299999999999,5.4182,5.38375,5.3493,5.13785,4.9264
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_3000f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,4.4623,6.0909,8.2894,8.7119,8.5373,7.9755,7.3741,6.4429,5.694599999999999,4.9463,5.1808,5.4153,5.3828,5.3503,5.13605,4.9218
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,1.509,0.3856,0.3955,0.3635,0.4479,0.4017,0.3729,0.2796,0.16195,0.0443,0.0434,0.0425,0.0486,0.0547,0.0586,0.0625
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,0.7611,0.3085,0.2926,0.6131,0.6056,0.5725,0.4731,0.3185,0.20035,0.0822,0.0902999999999999,0.0984,0.0953,0.0922,0.1071,0.122
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,1.6243,0.4499,0.4434,0.3529,0.4366,0.3733,0.3129,0.2557,0.15685,0.058,0.0537,0.0494,0.05275,0.0561,0.0624,0.0687
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,0.9097,0.3387,0.3262,0.4897,0.5839,0.5853,0.4654,0.292,0.1793499999999999,0.0667,0.08155,0.0964,0.09415,0.0919,0.1132999999999999,0.1347
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,1.6973,0.5608,0.4833,0.3513,0.4418,0.377,0.2925,0.2126,0.13875,0.0649,0.06205,0.0592,0.05995,0.0607,0.07175,0.0828
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,1.3761,0.3701,0.3527,0.3707,0.4524,0.4292,0.4153,0.2693,0.1745499999999999,0.0798,0.0852499999999999,0.0907,0.09445,0.0982,0.1194,0.1406
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,1.2697,0.3662,0.3652,0.3165,0.4033,0.373,0.3387,0.2756,0.19815,0.1207,0.1471,0.1735,0.21275,0.252,0.29535,0.3387
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,1.7909,0.7023,0.5594,0.3604,0.4558,0.3742,0.3154,0.1567,0.1128,0.0689,0.06985,0.0708,0.0696,0.0684,0.0822,0.096
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,1.6227,0.7614,0.5392,0.3328,0.3767,0.3496,0.2784,0.1696,0.1212999999999999,0.073,0.0857999999999999,0.0986,0.11085,0.1231,0.13895,0.1548
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_700,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,1.7213,0.5993,0.5025,0.3492,0.4293,0.3661,0.2741,0.1808,0.13655,0.0923,0.1142499999999999,0.1362,0.13635,0.1365,0.16805,0.1996
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_700f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,1.9136,0.9262,0.6232,0.3606,0.4526,0.3891,0.3191,0.1679,0.13275,0.0976,0.1113,0.125,0.11,0.095,0.1113,0.1276
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_800,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,1.9798,1.0495,0.6729,0.3741,0.4301,0.3871,0.3148,0.1682,0.1258999999999999,0.0836,0.1041,0.1246,0.1434,0.1622,0.20395,0.2457
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_800f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,2.0422,1.1489,0.7169,0.3799,0.4308,0.3914,0.3042,0.1872,0.14145,0.0957,0.11035,0.125,0.1278,0.1306,0.1421,0.1536
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_900,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,2.3969,1.434,0.8697,0.397,0.4094,0.3947,0.295,0.2105,0.16435,0.1182,0.1369,0.1556,0.1607,0.1658,0.2107,0.2556
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_900f,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,2.367,1.4071,0.8477,0.3948,0.411,0.3933,0.2957,0.2095,0.1629499999999999,0.1164,0.1351,0.1538,0.157,0.1602,0.1891,0.218
REMIND-MAgPIE 2.1-4.2,EN_NPi2100,P1b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9448,4.2963,5.8314,7.8247,9.0757,10.6182,11.1289,10.4537,9.2021,8.16785,7.1336,7.363250000000001,7.5929,7.498699999999999,7.4045,7.10005,6.7956
REMIND-MAgPIE 2.1-4.2,EN_NPi2100_COV,P1b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.9987,2.9103,3.5045,4.6432,5.3785,6.2163,6.5733,6.4835,6.2217,6.0004,5.7791,6.06755,6.356,6.28395,6.2119,5.99405,5.7762
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,P1a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.2507,4.9939,6.7731,8.8799,9.7465,10.265,10.497,10.0655,8.674,7.9548,7.2356,7.6304,8.0252,7.95805,7.8909,7.5319,7.1729
REMIND-MAgPIE 2.1-4.2,NGFS2_Below 2¡ãC,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.5989,1.9794,1.3918,0.6318,0.3574,0.2316,0.1643,0.1161,0.0997,0.08395,0.0682,0.0701,0.072,0.07335,0.0747,0.1016,0.1285
REMIND-MAgPIE 2.1-4.2,NGFS2_Below 2¡ãC - IPD-95th,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.6056,1.5204,0.7115,0.564,0.3584,0.2567,0.1874,0.1335,0.1402,0.1076999999999999,0.0752,0.0728999999999999,0.0706,0.0673999999999999,0.0642,0.0789999999999999,0.0938
REMIND-MAgPIE 2.1-4.2,NGFS2_Below 2¡ãC - IPD-median,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.6029,1.6896,0.8827,0.5946,0.3613,0.2483,0.1801,0.1275,0.125,0.09765,0.0703,0.07075,0.0712,0.0701499999999999,0.0691,0.0892999999999999,0.1095
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,P1b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.5989,2.7817,4.0389,6.2695,8.0485,10.6085,11.4102,9.7663,8.4189,7.62605,6.8332,6.91545,6.9977,6.78775,6.5778,6.45395,6.3301
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies - IPD-95th,P1b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.6056,2.7497,3.926,6.0363,7.6356,9.8135,10.4339,8.9663,7.7144,6.8836,6.0528,6.23235,6.4119,6.2586,6.1053,6.10655,6.1078
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies - IPD-median,P1b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.6029,2.7555,3.9477,6.0933,7.7537,10.0644,10.7546,9.2256,7.9344,7.1379,6.3414,6.5077,6.674,6.5373,6.4006,6.3348,6.269
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,P3a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.5989,2.7817,4.0389,1.5203,0.299,0.1358,0.1225,0.0971,0.1213,0.09465,0.068,0.0406,0.0132,0.0260999999999999,0.039,0.1018,0.1646
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.5989,1.5737,0.5323,0.3058,0.2129,0.2116,0.1824,0.1685,0.1583,0.1033999999999999,0.0485,0.0478,0.0471,0.0788,0.1105,0.1602,0.2099
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),P1c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.5989,2.7929,3.9764,4.974,4.3038,3.6584,2.3555,1.5326,1.4692,1.4168,1.3644,1.37805,1.3917,1.50235,1.613,1.6045,1.596
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.5989,1.4924,0.4681,0.3007,0.1722,0.1057,0.0488,0.0432,0.049,0.03235,0.0157,0.0211,0.0265,0.0276,0.0287,0.07745,0.1262
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.6056,1.1926,0.3308,0.2883,0.1763,0.1013,0.0464,0.0361,0.0426,0.0282499999999999,0.0139,0.01715,0.0204,0.0189,0.0174,0.0482,0.079
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.6029,1.2399,0.3317,0.2889,0.173,0.101,0.0468,0.037,0.0428,0.0284999999999999,0.0142,0.01775,0.0213,0.0204,0.0195,0.05585,0.0922
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-NPi,P1d,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9297,0.8338,1.1739,1.9107,2.298,2.5712,2.8573,3.0324,3.45,3.36295,3.2759,2.95245,2.629,2.2738,1.9186,1.6978,1.477
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9297,0.5263,0.3844,0.5229,0.354,0.4159,0.3028,0.1888,0.1361,0.10835,0.0806,0.08325,0.0859,0.08235,0.0788,0.07835,0.0779
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,P1c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.9297,3.0435,2.2663,1.8138,1.7201,1.7043,1.8243,1.5883,1.1847,1.017,0.8493,0.85575,0.8622,0.8953,0.9284,0.9074,0.8864
