Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,29259.5338262748,19817.7108482496,13517.0349179982,8661.61704391117,4788.92550205858,1905.1924056465,951.9179231278058,-1.35655939088838,0.1739876765010399,1.70453474389046,2.9228368916639047,4.14113903943735,0.157588480322715,-3.82596207879192
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000f,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,34262.5971028856,26794.5602490041,21082.9065163426,15046.0059613743,10333.9949975832,6744.11599838409,3606.045164273568,467.974330163046,-2501.026873927287,-5470.02807801762,-7108.37932613415,-8746.73057425068,-9752.11804398744,-10757.5055137242
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000f_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,33228.7850390118,27184.7637963459,21466.1804433819,15643.3022959553,10824.9372628622,6975.75346067603,4199.65616510123,1423.55886952643,-1509.9862059114553,-4443.53128134934,-6378.07426435535,-8312.61724736136,-9258.23813582978,-10203.8590242982
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,32441.1218030164,27145.1709594185,21722.2716548447,16127.1002224961,11344.4181533721,7357.01843416242,4625.666392330095,1894.31435049777,-1217.7371962936895,-4329.78874308515,-6271.417271807105,-8213.04580052906,-9170.26826997213,-10127.4907394152
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000f_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,33814.205689384,26665.8979583557,21158.770760286,15317.8524711084,10520.5966879451,6860.25634956726,3736.70417623045,613.15200289364,-2392.980123661755,-5399.11225021715,-7043.199113001925,-8687.2859757867,-9699.381980912702,-10711.4779860387
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,34042.9445036504,26195.6490168139,20133.9186362994,14506.6968285402,10231.2566912106,6843.74788928468,4106.55997222694,1369.3720551692,684.6859462875364,-0.0001625941272322,-0.0008858473834151,-0.0016091006395981,-0.0012689684086808,-0.0009288361777635
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,33191.6126250463,26879.4283069017,21317.326226915,15738.3331488977,11100.1111304355,7508.24699809702,5152.130177890445,2796.01335768387,1398.0067743360064,0.0001909881430037,-0.0004042544117055,-0.0009994969664148,-0.0006381294277843,-0.0002767618891539
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,32584.4860937453,26849.2246189686,21604.1254286636,16227.1432636788,11574.6473889663,7865.46729501807,5557.59276232357,3249.71822962907,1624.858251761612,-0.0017261058462736,-0.0015768148535926,-0.0014275238609116,-0.0010817209256401,-0.0007359179903687
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,33669.5199658752,26088.3587869733,20334.9740095925,14733.5845566815,10447.9725714337,6974.68080845606,4274.902398766445,1575.12398907683,787.5621897525392,0.0003904282484654,-0.0009040563973031,-0.0021985410430716,-0.0015474751602368,-0.0008964092774021
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,36246.3267017633,31203.6169546359,25393.3580318525,19840.2468512252,14632.7313583732,10078.3338755448,6637.0971296824655,3195.86038382013,110.81863099458997,-2974.22312183095,-5221.8266616749,-7469.43020151885,-8341.85744197388,-9214.28468242891
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,34754.088849373,30227.7969895484,25712.0078788422,20467.0343444178,15380.2038562731,10781.94254851,7558.5382489637395,4335.13394941748,1260.077914584745,-1814.97812024799,-4179.8711648966855,-6544.76420954538,-7711.081818667575,-8877.39942778977
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,34342.8116209009,30024.2804685251,25838.112207705,20915.8943802916,15823.0698197989,11097.5595092859,7915.503501230675,4733.44749317545,1498.0291486249553,-1737.38919592554,-4121.910934136965,-6506.43267234839,-7679.71718273984,-8853.00169313129
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,36122.6909693203,31128.5223143348,25483.8808443594,20050.0184017786,14934.665290439,10291.3865069826,6852.962030878845,3414.53755477509,299.8983591410197,-2814.74083649305,-5087.84550914684,-7360.95018180063,-8246.726857752235,-9132.50353370384
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,36589.4909143515,31709.3253978861,26381.2400313657,20918.8994565126,15740.8580087358,11221.3031405909,8052.978577948865,4884.65401530683,2442.3274195152235,0.0008237236174863,0.1183830839693201,0.235942444321154,0.1174090093256838,-0.0011244256697864
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,35157.6216044278,30861.4545822915,27079.8109232672,21859.6990175945,16847.8825802735,12259.2341282411,9278.583359538,6297.9325908349,3728.486863133505,1159.04113543211,579.5192681145686,-0.0025992029727603,-0.0005007285266174,0.0015977459195255
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,34743.4528897222,30677.0518815516,27200.5165201651,22388.6363088751,17429.4722573387,12708.9875091607,9660.02890951582,6611.07030987094,3912.669703644695,1214.26909741845,607.1331967184057,-0.0027039816386604,-0.0006091389968787,0.0014857036449029
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,36375.9918364541,31571.2475858176,26447.0381416824,21038.1535763142,15937.7773952595,11442.2734354068,8253.343350989704,5064.41326657261,2578.919680187915,93.4260938032201,46.79309133544816,0.160088867676222,0.0796041915153862,-0.0008804846454495
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,37447.8475795253,33311.3241747685,29588.522381286,24088.7456227237,19146.0338850193,14795.8334351383,10677.17116256905,6558.5088899998,3052.2399465889107,-454.028996821979,-3060.10661692841,-5666.18423703484,-6787.45046296617,-7908.7166888975
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,36019.1799757566,32297.4919872738,28977.9384972652,24392.9583605655,19696.4702638131,15239.9753001633,11698.09467305603,8156.21404594876,4434.498960833124,712.783875717489,-1871.2690794834448,-4455.32203468438,-5960.25931475883,-7465.19659483328
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,35933.5119428009,32086.5049289596,28997.0764331144,24740.7508332085,20126.2599409944,15553.3772720103,11954.437677756996,8355.49808350369,4631.741786794694,907.985490085699,-1699.1116017490904,-4306.20869358388,-5847.35683076781,-7388.50496795174
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,37261.0994335266,33222.980234733,29624.8519003907,24267.1629252083,19318.3624048622,14818.488708523,10753.313599995245,6688.13849146749,3149.247966701996,-389.642558063498,-2980.496615689284,-5571.35067331507,-6708.443282351334,-7845.5358913876
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,38073.7053003646,34496.3747277027,30920.925069052,26028.2065599807,21076.0929780501,16732.536589962,12702.944924179375,8673.35325839675,5601.23066184009,2529.10806528343,1264.5540989190652,0.0001325547004853,-1.4898412473499995e-05,-0.0001623515254323
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,37263.3491628278,33170.5468922932,30521.9718367483,26558.4145827584,22092.9361657484,17908.9654409831,14245.7839383784,10582.6024357737,7151.617317453025,3720.63219913235,1860.3183946487184,0.0045901650873929,0.0029508025670565,0.0013114400467202
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,37276.8332679726,33380.8601799793,30643.8750044207,26736.3721843283,22462.53279854,18205.3391105807,14499.467486258349,10793.595861936,7308.87548032401,3824.15509871202,1912.079786826985,0.0044749419503204,0.0029230548625491,0.0013711677747778
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,37991.1442386673,34205.3300503391,30868.6601186375,26275.4002486239,21288.6967965183,16839.3266345312,12836.16967335007,8833.01271216894,5741.97191322602,2650.9311142831,1325.4660960764284,0.0010778697567275,0.0004281450145527,-0.0002215797276221
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,39023.7134185108,35324.1251221351,32598.6767574466,28374.7748887624,23846.9986401531,19527.3782203305,14644.017912243453,9760.6576041564,5834.863890391651,1909.0701766269,-681.52899728642,-3272.12817119974,-4933.794451296265,-6595.46073139279
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,37680.2882062531,34492.2031377975,31785.7368089835,28083.7514376402,24022.8136325312,19982.5610579221,15635.063623213198,11287.5661885043,7575.537381373724,3863.50857424315,835.7069158515801,-2192.09474253999,-4232.88165251865,-6273.66856249731
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,37735.7353562373,34799.1253083254,31797.28141928,28194.2586831494,24232.1819441512,20108.0279493105,15766.9086351294,11425.7893209483,7692.086161713625,3958.38300247895,1006.4873184092947,-1945.40836566036,-4034.9707834821647,-6124.53320130397
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,39148.2340505075,35203.1143539337,32490.9518280358,28417.8557310926,23998.1823981312,19498.3316744586,14699.839903861692,9901.34813326478,5961.712426245,2022.07671922522,-572.4214471420698,-3166.91961350936,-4852.404016335235,-6537.88841916111
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,39676.5354255667,37084.2761769393,34197.5760151571,30769.1624171789,26726.4208970544,22917.3352655847,17625.19231575465,12333.0493659246,8567.07516201535,4801.1009581061,2647.980983281247,494.861008456394,247.429898571668,-0.0012113130580928
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,38479.6706136144,36164.7226344139,33397.7379593786,30014.4009781012,26296.8555044661,22511.3565564936,18373.05659041365,14234.7566243337,10938.698232616876,7642.63984090005,4642.43626066662,1642.23268043319,821.116528198156,0.0003759631219963
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,38479.7410825383,36267.022552317,33547.5148397989,30333.8662134229,26656.4727454068,22645.5099203543,18511.43119911625,14377.3524778782,11087.01886026076,7796.68524264332,4788.79160677483,1780.89797090634,890.4490947311098,0.000218555879428
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,39889.5571676865,37299.0237588146,34141.5374950585,30836.0105958947,26806.8866752804,22932.8102037636,17673.69865507255,12414.5871063815,8625.539705282616,4836.49230418373,2664.248758990118,492.005213796506,246.00196382402257,-0.0012861484608492
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800f,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,39967.9590096525,37515.9934686411,34960.1888613979,31567.8457166074,27782.6675759879,23960.6404479406,18604.1108934208,13247.581338901,9466.40201800438,5685.22269710776,2365.501202460308,-954.220292187144,-2946.083204982022,-4937.9461177769
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800f_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,38530.7850666325,36307.3297656201,33826.257758001,30489.7384663756,27038.2172130178,23257.6767789692,19283.1442538568,15308.6117287444,11746.059495202824,8183.50726166125,4367.584139015986,551.661016370721,-1765.0837131626497,-4081.82844269602
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,38632.1651014277,36353.2786775605,33931.5048001617,30761.9587320271,27469.8430369505,23425.7006564652,19487.6793793715,15549.6581022778,11895.45396095662,8241.24981963544,4442.713986547004,644.178153458566,-1683.7181370831215,-4011.61442762481
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800f_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,40135.8199128441,37714.7456622537,34892.550517948,31574.1866997159,27873.1014260853,23965.0490188323,18646.88597735705,13328.7229358818,9516.55399645701,5704.38505703222,2394.6887102835462,-915.007636465128,-2921.2302387802188,-4927.45284109531
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,41476.0610464772,39091.419163133,36841.5026264643,33667.1880765386,30616.8048197811,26842.7995905997,21541.775606714706,16240.7516228297,12707.28887835586,9173.82613388202,5877.6065306345,2581.38692738698,1290.6944630366374,0.00199868629511
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,39669.3843932324,38123.1453549904,35944.059553301,32666.3531517814,29529.3712790689,26304.8147873639,23064.9514358863,19825.0880844087,15514.59607669095,11204.1040689732,7434.822039506125,3665.54001003905,1832.7707067140188,0.0014033889881375
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,39725.0204417745,38204.8367400874,36146.7562887401,32995.186849285,29963.9167477539,26438.1257996212,23222.361941991752,20006.5980843623,15657.78303693345,11308.9679895046,7533.57255691844,3758.17712433228,1879.08941566776,0.0017070032397441
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,41824.1112789794,39268.5529892037,36919.2442198002,33776.3721714233,30915.5306056514,26865.3161696386,21552.47691272605,16239.6376558135,12700.897134913075,9162.15661401265,5854.51309697994,2546.86957994723,1273.4356118784729,0.0016438097159152
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000f,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,41572.0698146587,39016.2356752344,36881.4454448786,33838.5112503263,30940.4477107788,27403.9852093576,22774.0083657873,18144.031522217,13729.09149223995,9314.1514622629,5431.01856923648,1547.88567621006,-605.2265053641099,-2758.33868693828
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000f_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,39663.0882290152,37980.6495107387,35946.6850219346,32812.3718266312,29953.1306112709,27011.33747096,24199.43054974305,21387.5236285261,16195.014364351951,11002.5051001778,7004.539075814784,3006.57305145177,301.6781980413798,-2403.21665536901
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,39818.932021287,38113.86509501,36061.5219548406,33061.6600096664,30281.7273576735,27006.187180294,24290.11042441075,21574.0336685275,16366.366558684,11158.6994488405,7149.708952042545,3140.71845524459,433.3248400257048,-2274.06877519318
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000f_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,41803.6064471321,39233.6653348571,36790.027630615,33884.3273103497,31204.1588349515,27430.3770846373,22784.4086432866,18138.4402019359,13703.116155330026,9267.79210872415,5412.23958494225,1556.68706116035,-601.6844460606299,-2760.05595328161
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,43553.724759213,42480.946188705,41699.9776508787,40054.3318552552,37816.0769602173,35398.1645938565,32221.27313105745,29044.3816682584,23934.30845787895,18824.2352474995,14573.775843279898,10323.3164390603,6616.120145676675,2908.92385229305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,41111.1993614494,40644.4935079662,40346.9209661135,38760.2837184698,36729.7118726576,34334.8895035192,32553.96283378285,30773.0361640465,27033.301875547,23293.5675870475,17670.5582097614,12047.5488324753,7701.362632263865,3355.17643205243
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,41031.5087952093,40732.1396616883,40273.5274627892,38766.9775902004,36954.5762664028,34539.5292599372,32831.78392890445,31124.0385978717,27414.53827622695,23705.0379545822,17903.904739567748,12102.7715245533,7759.352693290005,3415.93386202671
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,43505.4617532121,42669.9345470594,41790.3715057586,39971.3944761338,37905.0134385385,35548.2486874153,32316.9224333639,29085.5961793125,23950.7263347526,18815.8564901927,14584.05799118615,10352.2594921796,6649.568939123956,2946.87838606831
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,43525.1447446616,42214.7563619547,41380.1072878363,39576.3096936743,37457.4243008382,35057.4859992728,32130.191015595803,29202.8960319188,24579.712133230103,19956.5282345414,15042.6470339787,10128.765833416,6347.07286979829,2565.37990618058
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,40989.5285629618,40495.6952476331,40076.9810550187,38466.2866427913,36397.6897946933,34125.3299960036,32576.217025960053,31027.1040559165,27189.471665467,23351.8392750175,17756.266944590352,12160.6946141632,8112.42297949801,4064.15134483282
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,40882.6469998315,40510.5487131732,39990.7358793964,38357.9539190764,36445.5783942585,34202.9430995453,32717.5677254144,31232.1923512835,27563.4307089642,23894.6690666449,18136.17211261555,12377.6751585862,8349.983675875565,4322.29219316493
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,43434.216258682,42515.9655687715,41631.8077055409,39639.6534238032,37658.8882063923,35400.7941237173,32281.4565658181,29162.1190079189,24539.49009324345,19916.861178568,14988.2030318011,10059.5448850342,6253.586750125865,2447.62861521753
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,45010.6008252976,45162.1087330218,45082.6180749563,44557.7829098786,43977.0707446386,42800.9709686032,40315.30009529711,37829.629221991,34505.7628004578,31181.8963789246,25375.7393845714,19569.5823902182,15683.29313164305,11797.0038730679
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,42693.8061523084,42963.8320787637,43191.697490931,42978.7074102138,42761.1819046319,40852.6299410034,39742.8298476779,38633.0297543524,36483.78461538985,34334.5394764273,29523.7264047394,24712.9133330515,18413.6933791529,12114.4734252543
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,42405.9401307997,42960.3089110552,43172.0252960213,42940.0269335021,42618.956306002,40937.5000684005,39894.24320698815,38850.9863455758,36751.94892144695,34652.9114973181,29866.0259421539,25079.1403869897,18683.208312893,12287.2762387963
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,45050.5490990528,45265.2029386108,45236.4289676205,44675.4918062611,44111.0012834584,42967.5052335892,40452.33826009395,37937.1712865987,34574.67097495095,31212.1706633032,25298.6340561426,19385.097448982,15601.0279183203,11816.9583876586
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,45007.4415348239,44891.0055918927,44733.2953973422,44073.8199818397,43265.8951359368,42104.0588375973,39774.039955846296,37444.0210740953,34394.523893651494,31345.0267132077,26105.275291663747,20865.5238701198,16349.56224894725,11833.6006277747
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,42693.1342184772,42900.7985008045,43107.8707886559,42890.8739881308,42582.6446868929,40546.1648745782,39584.62353637805,38623.0821981779,36694.07156016035,34765.0609221428,29913.309332828503,25061.5577435142,18808.35509747125,12555.1524514283
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,42398.1788259567,42887.4184077466,43129.8160912881,42843.743158248,42471.0114596229,40611.1118104188,39718.94148776155,38826.7711651043,36989.16249753385,35151.5538299634,30268.8541158401,25386.1544017168,19158.09642925805,12930.0384567993
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,44978.1212966117,45042.1610363224,44944.2511179458,44146.5679804897,43372.9563644293,42280.6678725346,39878.26130595296,37475.8547393713,34449.63640736055,31423.4180753498,26194.599241585,20965.7804078202,16427.29462495375,11888.8088420873
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,28321.9856479531,19147.1668093988,12955.7086817882,7968.26823279605,4101.87571136064,936.070987466112,-1519.703081942784,-3975.47715135168,-6523.951111547274,-9072.42507174287,-11067.843919818732,-13063.2627678946,-14078.05959814885,-15092.8564284031
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,27486.0041041651,18943.1283765918,12966.73769147,8140.91701988768,4248.08329260742,1099.0039983573,-1255.1453969892552,-3609.29479233581,-6125.094550887001,-8640.89430943819,-10714.762680334894,-12788.6310512316,-13824.8811029269,-14861.1311546222
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,30669.0872353229,21092.9628415732,14401.3618518156,9401.18862836971,5288.8059122974,1910.00138830273,-858.9445262461049,-3627.89044079494,-6117.737843382205,-8607.58524596947,-10583.562833318236,-12559.540420667,-13487.756942520153,-14415.9734643733
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,29538.0860007881,21064.9013837502,14581.5213905301,9769.33613061709,5927.17518044178,2458.24329607497,-218.27149040756467,-2894.7862768901,-5319.47323271998,-7744.16018854986,-9601.21902845028,-11458.2778683507,-12543.4147326666,-13628.5515969825
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,28768.6704767525,20758.5293962536,14598.4881674885,10033.340029146,6096.54291669121,2677.1636723349,86.1496139138253,-2504.86444450725,-5035.439693971084,-7566.01494343492,-9440.54365913616,-11315.0723748374,-12268.8526172306,-13222.6328596238
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43457.937950652,42787.1139075199,30199.1247708807,21035.6158473926,14430.8371970945,9586.51265141277,5416.6582161879,2007.70195830178,-751.82867754788,-3511.35931339754,-6009.637921911841,-8507.91653042614,-10475.26196816112,-12442.6074058961,-13375.94496187605,-14309.282517856
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,P3b,Emissions|CO2,Mt CO2/yr,43966.419851096,43768.6851095946,43302.6508588326,31761.9734964788,22892.623691011,16098.6382122027,11047.4513506099,6965.30236395786,3518.00751340397,483.3123267147248,-2551.38285997452,-5028.608261389255,-7505.83366280399,-9315.498054968844,-11125.1624471337,-11938.074284168051,-12750.9861212024
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,40535.6359497315,40712.3057324647,31035.3092278622,23280.4726121924,16843.0929568073,11524.2771079507,7560.59895225412,4087.82552449591,1282.8514421436005,-1522.12264020871,-4154.152188629525,-6786.18173705034,-8629.073729563721,-10471.9657220771,-11387.1522130563,-12302.3387040355
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,42186.6711200259,39683.0687020186,39561.8253938765,30202.9032475658,23107.5112945938,16967.8951570523,11883.5759463089,7829.59026619688,4337.36058169995,1633.5345000805846,-1070.29158153878,-3842.243547579005,-6614.19551361923,-8469.868656267265,-10325.5417989153,-11260.1054161758,-12194.6690334363
