Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,39.0134882209206,43.6195165434856,30.2008999561946,19.7560051490638,11.768784143187,5.89733306704856,2.22218008882384,0.0949734959650109,0.0474867479825054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,38.7324038334088,43.1665885681376,29.8805654643623,19.3394593436126,11.508357288011,5.51216650715426,1.9361389028924,0.094468458960851,0.0472342294804255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,42.7172995853648,48.5608435452582,33.1079646902897,21.5571733206642,12.8331429187752,6.43036031300428,2.45602093239229,0.13333218094496,0.06666609047248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,43.1706972212322,49.7213264331305,33.9907579155686,22.4202164739979,13.870753128709,7.13773590270646,2.80139453940215,0.365513965201437,0.1827569826007185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,39.0134882209206,43.6195165434856,30.9054682241982,20.5572634768575,12.5680538756116,6.54346832417568,2.42515331308666,0.0949734959650109,0.0474867479825054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,38.7324038334088,43.1665885681376,30.6360152351609,20.268070649031,12.536798500812,6.29546774998397,2.15338934756634,0.094468458960851,0.0472342294804255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,42.7172995853648,48.5608435452582,33.1298016179463,21.7057533320203,13.1421012653124,6.56245862016968,2.45602093239229,0.13333218094496,0.06666609047248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,43.1706972212322,49.7213264331305,35.0485262827593,23.2637516108899,14.6325954930461,7.78902938604795,3.07409152929042,0.365513965201437,0.1827569826007185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,39.0134882209206,43.6195165434856,31.7554878740608,21.7120663395879,13.9837215123172,7.65476872083166,3.17288298235114,0.268013827092825,0.1340069135464125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,38.7324038334088,43.1665885681376,31.8515823705921,21.763438052151,14.0052462394521,7.48432632293438,3.05259327170819,0.400550469943869,0.2002752349719345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,42.7172995853648,48.5608435452582,33.8957538419756,22.4165747859136,13.873775706249,7.12904929793376,2.63416034911121,0.13333218094496,0.06666609047248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950_COV,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,39.0134882209206,43.6195165434856,29.7066359500764,18.8124742653473,10.9778540657223,5.67083540659692,2.10390268491754,0.0949734959650109,0.0474867479825054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950_COV_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,38.7324038334088,43.1665885681376,29.0511328947119,18.6226195291526,11.0446878252977,5.27989609528453,1.81615323607848,0.094468458960851,0.0472342294804255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,39.0134882209206,43.6195165434856,32.6177597971754,23.3975705614473,15.4037059043328,9.51989647996163,4.73173544503033,1.33187654799523,0.665938273997615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,38.7324038334088,43.1665885681376,32.7550075965637,23.0979066190102,15.110170366059,8.9719626326545,4.27690168530759,1.52461524117056,0.76230762058528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,43.1706972212322,49.7213264331305,50.1310719993979,55.7244974229065,60.4074010762403,64.6484491293317,68.994437794313,73.0323768765082,76.92364309379985,80.8149093110915,81.29811512111795,81.7813209311444,83.49720758486225,85.2130942385801,86.62228178211674,88.0314693256534
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_COV,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,39.0134882209206,43.6195165434856,44.6852714162944,50.8962001286741,57.5087632561772,61.1064565380999,64.6370327343372,68.1214072695017,73.3229780844141,78.5245488993265,79.2237148938975,79.9228808884685,81.2310260585312,82.5391712285939,81.7378177423834,80.9364642561729
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_COV_NDCp,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,38.7324038334088,43.1665885681376,41.9032189150568,46.8514340826516,54.7092977108116,59.5703932514834,62.8441248009632,65.2272257240803,68.22925108305645,71.2312764420326,71.85716017392775,72.4830439058229,72.5651743322386,72.6473047586543,71.53173936314555,70.4161739676368
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_NDCp,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,42.7172995853648,48.5608435452582,48.33494982795,54.6219597061078,58.6914524496901,62.5141488538895,66.057474169522,69.1894841358743,71.580991867454,73.9724995990337,73.68297645895456,73.3934533188754,75.04077274623626,76.6880921735971,77.43444125234251,78.1807903310879
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,30.4706317652398,22.7720679804707,15.7646691855057,9.45784844174633,5.23301562274479,2.11847168890335,1.65187234068455,1.20121530221752,0.60060765110876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,28.3564447131567,21.6436753899386,15.8490667544896,10.9073608323704,6.83767841828665,3.49232260060003,2.06727345702648,1.09226529599634,0.54613264799817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,31.3908841569093,24.1255305668566,17.6369055728043,12.4337238036459,9.6078590669699,6.96363770946956,5.46711996276573,3.99333605761642,2.4716717159195527,0.950007374222686,0.475003687111343,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,28.4528522319124,21.8987530628075,17.0410177604301,12.4200366866983,10.1132596986397,7.48114392107647,5.6558468378696,4.04283328621549,2.4993368353986782,0.955840384581866,0.477920192290933,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,31.404838192027,24.3435566531391,18.1438332486224,12.7862157903136,9.95788335946735,7.27574353273594,5.38300479994058,3.73480932918807,2.2702702108242496,0.805731092460429,0.4028655462302145,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,28.7777653645871,22.6278578209477,18.1073944000146,13.2025714811512,10.5282529972201,8.08064760198386,6.03960062462964,4.31555037970553,2.68301556494115,1.05048075017677,0.525240375088385,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,32.4810818132661,25.9400612168197,20.2991162740205,14.8812721586098,11.7324080251852,9.74952066188662,7.33053411970629,6.07545925119936,4.09151682305209,2.10757439490482,1.3265765673345724,0.545578739764325,0.2727893698821625,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,29.0142841848705,22.7639411554441,18.5611926236836,13.729216340651,11.9440292597466,9.89517602727095,7.86198953908422,6.3255824516771,4.59116032181804,2.85673819195898,1.6563058294968729,0.455873467034766,0.227936733517383,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,33.633851649984,27.6765247274692,21.6559286285147,16.1154747516194,12.6883141222165,10.5654755176594,7.94201995024823,6.03569108223593,4.2458393423047145,2.4559876023735,1.4415205649740224,0.427053527574545,0.2135267637872725,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,29.09303366465,23.4900574865332,19.4592950337446,14.9377296557554,13.0446290687582,10.5320849525377,8.6932411190954,7.03142861380631,5.100145564985144,3.16886251616398,1.90211533273781,0.63536814931164,0.31768407465582,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,34.0774733838241,27.5519690706916,22.3219333325739,16.7653991382908,14.6871436640621,13.0418404427228,10.5366235118668,8.05823763654628,6.060354750250021,4.06247186395376,2.499139158519532,0.935806453085304,0.467903226542652,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,29.2511715395131,24.6695088329199,20.9433361763065,16.1033755414458,14.138626143377,12.9356127132357,10.5999140864486,8.3243276979666,6.65605557469767,4.98778345142874,3.231859313385005,1.47593517534127,0.737967587670635,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,34.952261037947,29.2745521327578,24.0314127953708,19.1574861586927,16.9200264898012,14.4884916576323,11.6997138998507,9.21393596988097,6.72380590374892,4.23367583761687,2.627161315690065,1.02064679376326,0.5330420510457494,0.045437308328239,0.0227186541641195,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,29.8277799041788,26.9164009347189,22.6696963314886,18.2236316463615,16.2595162187203,14.9380932683444,13.9691200018848,11.2515780582595,8.52480517608345,5.7980322939074,3.78668451726915,1.7753367406309,0.8935024142580097,0.0116680878851194,0.0058340439425597,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,35.1770619504289,30.3643886463456,25.1949191985617,20.0374207391625,17.9468307400784,16.4528513677311,13.880388619345,11.2639921945176,9.27807666357231,7.29216113262702,4.93669532655317,2.58122952047932,1.486315281178455,0.39140104187759,0.195700520938795,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,29.8374106289685,27.12823220732,22.7823297249142,18.3441052831113,16.4197443312754,15.3773283698088,14.5400638008581,11.9694720369502,10.602787838293896,9.23610363963759,6.5398310409272105,3.84355844221683,2.393211714236422,0.942864986256014,0.471432493128007,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,35.8244850928228,30.0262987649004,25.9764837007831,21.4412050509985,19.5935451786785,18.0861295064488,16.6710685739686,14.4107788991367,12.2247356476598,10.0386923961829,7.03212790806082,4.02556341993874,2.5045297758696914,0.983496131800643,0.5098684295791727,0.0362407273577025
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,30.1725477146513,27.5280377182501,25.0316839558125,21.7065553381126,19.650217616042,18.9692715562538,17.7295754857947,14.5788591556208,12.43082277399565,10.2827863923705,7.33994230646437,4.39709822055824,2.790484867417205,1.18387151427617,0.6276227358605183,0.0713739574448666
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,35.827514487059,30.1066977632218,26.7052533796926,22.1196664047841,20.4598588323087,18.9509446523798,17.8074159527603,15.8380210058226,13.2307164459656,10.6234118861086,7.489864607314875,4.35631732852115,2.73993157805926,1.12354582759737,0.5694780280322914,0.0154102284672128
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,29.9135423275144,27.2638925996194,24.3765680612987,21.8218099118728,19.8608263377052,19.3301763140132,18.0311217344526,15.8566079141279,13.6933511893185,11.5300944645091,8.533108071564975,5.53612167862085,3.622696140237975,1.7092706018551,0.8792010377862834,0.0491314737174669
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,36.4533508826044,31.4737111742652,28.134360203106,28.4439074058942,27.8001480392057,28.4989912199552,27.8002385338033,23.3458117498892,18.89429984411285,14.4427879383365,10.684276610059449,6.9257652817824,4.65325458046336,2.38074387914432,1.2263998594919796,0.0720558398396394
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,30.5164012886218,28.5067051974462,27.1433952089122,26.8349316443727,29.0582885934465,29.3155057630143,29.3719241518697,24.4763389254963,20.74000723822155,17.0036755509468,13.152088112401064,9.30050067385533,6.353666195123076,3.40683171639082,2.017240477234881,0.627649238078943
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,36.2255524692915,31.7746164084331,28.3784516056004,28.1572421570165,28.1856404460479,28.9679947564579,29.363157901275,25.6911582269246,21.3168925387354,16.9426268505462,12.038244300490591,7.13386175043498,4.772130047783645,2.41039834513231,1.2422544644788371,0.0741105838253641
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,30.4772404917203,28.2734747366279,27.4975251674942,27.343816966935,29.4232161050893,29.5707884312077,29.5552011966222,24.8830388483745,21.5653252400257,18.2476116316769,14.15811281725205,10.0686140028272,6.965460380400845,3.86230675797449,2.2999523798995174,0.737598001824545
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,25.9917472302559,16.8256600851597,9.59147107209124,4.41200318901856,1.50944927408996,0.0397331458,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,38.3841288470068,37.1174913773766,35.9512101853822,38.5431213446768,46.3271540219613,48.2041379554613,50.7053550028128,50.6426602610783,47.25629147268915,43.8699226843,36.5537043025725,29.237485920845,20.73026158529535,12.2230372497457,8.09209093942729,3.96114462910888
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,33.3898402225939,34.0082062807503,35.3165333754138,39.0090314055058,44.805538923155,48.2389007095896,48.8312802094955,49.4549654734564,48.62331818044195,47.7916708874275,41.19434812357815,34.5970253597288,25.4007488890607,16.2044724183926,10.48777064493913,4.77106887148566
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,38.1818743219549,36.7212011174528,34.9319878232205,37.826332693083,44.2569354437845,47.6386964743472,50.5113063636914,51.3486482647513,48.4846308516134,45.6206134384755,38.5730857328355,31.5255580271955,22.4794119422045,13.4332658572135,8.900329204465194,4.36739255171689
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,33.2025102747076,33.5120967890862,34.8561187623889,38.070706505896,43.4585855024699,46.4094713879215,48.146007706374,49.2080333357461,48.68323888817445,48.1584444406028,42.350800764885605,36.5431570891684,26.947703060079803,17.3522490309912,11.06635875043184,4.78046846987248
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,40.877993107406,42.3413310428868,44.6550573631542,52.1663299595418,59.0810940296291,62.2932296230853,64.1751009513919,67.8156467888676,66.6319326767622,65.4482185646568,60.97237862302545,56.4965386813941,47.5211630326963,38.5457873839985,27.9475712008582,17.3493550177179
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,34.8314556976952,36.8150814300653,40.0014504918175,46.689426520586,54.570664151546,59.2184913965318,61.9627903671516,63.5570746556295,64.00680790918734,64.4565411627452,61.87519054682095,59.2938399308967,52.76746398596045,46.2410880410242,33.5285278081454,20.8159675752666
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,40.7382016090257,42.2195364164657,44.3846228188384,51.6471081494395,58.3048176976336,61.5156610806917,63.2589579691074,66.4154524283582,65.20540305430589,63.9953536802536,60.200394211582,56.4054347429104,47.62626134001885,38.8470879371273,28.259949206281547,17.6728104754358
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,34.7066995155745,36.6508517454844,39.716208027617,46.3096108808369,54.1429114909632,58.6857978308676,61.1907707656942,62.668864378175,63.100765353235104,63.5326663282952,61.2721029976008,59.0115396669064,53.839793802161,48.6680479374156,35.77178280349885,22.8755176695821
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,26.7486215789353,17.2533177796763,10.0717581044391,4.97117592096556,1.59928478904592,0.0397331458,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,27.7463668032832,18.1062195042787,10.5933780245266,5.43013547352354,1.72782359671451,0.0397331458,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,25.73346286078,16.5532417319226,9.00909950053699,4.24289205877555,1.50944927408996,0.0397331458,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,27.8860229676502,18.2824584487803,10.7236481023655,5.54314927458053,2.26857395082256,0.0397331458,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,25.7615156232825,16.687456861841,9.03706724255341,4.24289205877555,1.50944927408996,0.0397331458,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,28.2573581389715,19.7240571772321,11.8675616309142,6.31740132732688,2.81591119453927,0.451648960880256,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,25.8302696333438,16.4868660421903,9.49863325951231,4.64528805084713,1.50944927408996,0.0397331458,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,24.0125246914383,15.5614878205644,9.00999409372068,4.26939950002073,1.01032982842564,0.0397331458,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,28.9058050340362,20.3679624527142,12.5666874805089,7.19847392054411,3.42724454734247,0.874119437485149,0.329682369897491,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,27.3035300607209,20.1905683525011,13.5031911969638,7.74464573211807,3.93790326636477,1.3792683903086,0.517394773386167,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,27.2925231968845,17.7698322263465,10.3582197327403,5.20093977123949,1.68427735639135,0.0397331458,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,25.5535522640522,16.6656487818213,9.82928856224775,4.87837918738587,1.67939351254309,0.0397331458,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,30.5961113551743,22.2344798824397,15.5426219800963,9.99018993314621,5.53443468079696,2.25259840573272,1.39678990225143,0.758566715669577,0.3792833578347885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,27.8526116269505,21.335462870356,15.2858300016035,10.1261348917079,5.81263789744784,2.78166066030805,1.97886408784953,0.868437117207196,0.434218558603598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,28.1432948934121,18.5756763340836,10.9334266798404,5.60896768029617,2.35484803918148,0.256418212495699,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,26.0079161618126,17.67752625281,10.6300895472066,5.60847538645739,2.30275696746689,0.375338791134789,0.0198859737848,3.88017696e-05,1.94008848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,30.7533547771435,23.2718219670903,16.5375657753989,10.804246164629,6.73132743648397,3.19351233859014,1.921398455165,0.915348944828858,0.457674472414429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,28.369944683691,21.8304552992585,16.1865126724922,11.1747802960437,8.07872742462385,4.91152558345154,3.47845485447008,1.88843499860541,1.092351158317208,0.296267318029006,0.148133659014503,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,29.2928054809149,20.7695072298326,12.8178057119661,7.04141851640217,3.42280650164918,0.866507722516984,0.159240733474577,0.0077556373018458,0.0038778186509229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,27.4126970960538,20.598958663617,13.1357945764719,7.65643038579583,3.87466854995885,1.24966805383297,1.05186898729582,0.296160460246307,0.1480802301231535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,30.8928309006521,23.5419343112287,17.0710481860446,12.2149685546167,9.07644167403248,5.20800627768881,3.74475044506555,2.41298782983851,1.3896892582842415,0.366390686729973,0.1831953433649865,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f_COV,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957269452,28.2727214630227,21.8847087000048,16.7121015453056,12.0188426276864,9.24220448148601,6.02079649823923,4.78632645881248,3.22176441578521,2.012284439277161,0.802804462769113,0.4014022313845565,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM_1.1,EN_NPi2100,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,38.2639298339719,44.6692560970694,50.3840823528567,53.556072458669,62.9949857653785,70.1878008198164,76.4161186956597,82.5685626620001,89.697241484977,95.55573025353952,101.414219022102,101.44554469711848,101.476870372135,104.7976001658175,108.1183299595,110.671798823055,113.22526768661
MESSAGEix-GLOBIOM_1.1,EN_NPi2100_COV,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,36.3862957234779,40.0394026741395,44.7930815186369,50.7181759437621,57.8948744364632,65.4933851688152,71.0093625287039,76.0859052383229,82.2796151181626,88.87118506708629,95.46275501601,98.302280598408,101.141806180806,104.1657441671485,107.189682153491,107.153602448553,107.117522743615
