Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,39046.7624228627,39206.9530998103,40389.9537506784,40253.2438824863,40284.0155697912,39332.7504307956,37963.2302738652,36347.9586514415,34228.4102419322,32108.8618324229,28123.02953284995,24137.197233277,19697.20332486835,15257.2094164597,11660.812445770754,8064.41547508181
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f_COV,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,35598.4867977003,36285.5330669675,37526.8297877343,38226.6318106306,38739.5321774855,38032.5325607684,36751.9322920393,35228.4775674411,34465.7678055368,33703.0580436325,30551.173139473158,27399.2882353138,22264.99634125955,17130.7044472053,13364.14231543631,9597.58018366732
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f_COV_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,34690.9101020186,35016.2146175715,37290.6051775436,38112.4723330842,38550.5347710593,37842.7063140724,36742.2838853231,35265.7524094675,34577.2540528215,33888.7556961755,30908.72143589225,27928.687175609,22634.50593373975,17340.3246918705,13595.66735502586,9851.01001818122
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,38516.6131042882,38354.1962495252,39932.0349584892,40188.419313011,40248.468816862,39170.7193739155,37994.3177851617,36577.5702443886,34285.828233763794,31994.086223139,28023.5490127745,24053.01180241,19616.9877521589,15180.9637019078,11553.10151337031,7925.23932483282
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,39046.7624228627,39206.9530998103,41580.8801351425,42505.5746709889,43171.4862791668,43516.9131069205,43897.2730310437,43626.4482288584,41938.7524004166,40251.0565719748,37585.5748819004,34920.093191826,29645.0484877359,24370.0037836458,20775.881089109094,17181.7583945724
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000_COV,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,35598.4867977003,36285.5330669675,38934.838141054,39994.818302897,41036.8693128347,41706.928958534,42350.6147252283,41408.6551395883,41136.436804062745,40864.2184685372,39378.02763683535,37891.8368051335,33640.7443549598,29389.6519047861,23406.4868647811,17423.3218247761
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000_COV_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,34690.9101020186,35016.2146175715,38517.9520163264,39862.3924157974,40912.5314063542,41585.4021094089,42187.8741334479,41471.6938061427,41268.51401052715,41065.3342149116,39632.8028998058,38200.2715847,33974.5625288284,29748.8534729568,23670.5723835637,17592.2912941706
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,38516.6131042882,38354.1962495252,41251.9471926802,42240.8609556582,43037.0027068265,43463.37409176,43915.9520785042,43686.8688602505,41986.4521257987,40286.0353913469,37592.764764696345,34899.4941380458,29525.632045751947,24151.7699534581,20667.4702242641,17183.1704950701
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,39046.7624228627,39206.9530998103,41577.9103281067,42234.6493125264,42822.268548344,43098.6559597222,43275.4302405777,42998.9630130126,41455.0199621474,39911.0769112822,37491.713992574005,35072.3510738658,30364.1490946906,25655.9471155154,21435.90056163765,17215.8540077599
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f_COV,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,35598.4867977003,36285.5330669675,38934.3560965617,39931.7437005034,40950.9632356517,41617.854014923,42160.522049924,41095.2392018563,40971.10608154035,40846.9729612244,39580.8291959474,38314.6854306704,34023.871362579244,29733.0572944881,23791.5989173468,17850.1405402055
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f_COV_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,34690.9101020186,35016.2146175715,38510.1907114834,39789.5019124888,40870.322201621,41489.1183341547,42031.304312307,41142.2790960899,41089.97084560405,41037.6625951182,39864.244906337946,38690.8272175577,34365.5848417785,30040.3424659993,24131.438564074902,18222.5346621505
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,38516.6131042882,38354.1962495252,41181.5997836848,42019.7709806639,42745.9770983138,43049.7913971709,43273.4183456231,43077.8118888866,41478.809328628005,39879.8067683694,37497.40898471765,35115.0112010659,30421.729454831548,25728.4477085972,21492.0434459881,17255.639183379
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,35598.4867977003,36285.5330669675,25583.779245344,17888.0136435075,12904.7303514577,9011.61792048061,5976.46554323282,3558.04001797918,1605.5340415094424,-346.971934960295,-2369.175833275048,-4391.3797315898,-5992.801273738355,-7594.22281588691,-8401.16519212442,-9208.10756836193
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,34690.9101020186,35016.2146175715,24601.8068362775,17541.8348457705,12809.1121658472,9101.91365795799,6075.67692561594,3706.28017591014,1937.808880526241,169.337585142342,-1841.370005507614,-3852.07759615757,-5555.087382029185,-7258.0971679008,-8123.468866201865,-8988.84056450293
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,39046.7624228627,39206.9530998103,28215.414498341,20110.277603748,14558.9183933622,10601.8781629732,7270.50029234384,4592.09857322688,2342.670488198733,93.2424031705867,-1910.7684569730068,-3914.7793171166,-5487.25120835446,-7059.72309959232,-7796.270125028455,-8532.81715046459
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,35598.4867977003,36285.5330669675,26729.9370952649,19731.8112173881,14449.4665222196,10725.2758927787,7739.81326882174,5010.14100737055,2924.5712123646463,839.001417358742,-1082.802395863214,-3004.60620908517,-4464.88042508141,-5925.15464107765,-6842.542235150665,-7759.92982922368
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,34690.9101020186,35016.2146175715,25829.5353487021,19293.7286827271,14359.896318207,10902.0414106659,7844.08265190285,5177.1420586685,3200.651939023075,1224.16181937765,-773.049308485595,-2770.26043634884,-4279.7090815580505,-5789.15772676726,-6585.622485492725,-7382.08724421819
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,38516.6131042882,38354.1962495252,27375.9111150028,19681.2707434767,14300.436459482,10563.0601869664,7228.76414663757,4557.28093508796,2345.806702630827,134.332470173695,-1860.349572733753,-3855.0316156412,-5410.944058684136,-6966.85650172707,-7704.512362748315,-8442.16822376956
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,39046.7624228627,39206.9530998103,29275.4498590426,21852.6302452821,16191.2817284507,12164.8742049824,8886.67039781515,6129.90761318588,3681.4188430837503,1232.93007298162,-768.15588148346,-2769.24183594854,-4205.61803365491,-5641.99423136128,-6286.073800863135,-6930.15337036499
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,35598.4867977003,36285.5330669675,28219.6802501623,21929.3548265403,16678.1928914512,12434.9384547803,9321.28139740025,6592.62212187091,4372.069023872655,2151.5159258744,38.00650354260006,-2075.5029187892,-3504.7089409580403,-4933.91496312688,-5699.623863352865,-6465.33276357885
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,34690.9101020186,35016.2146175715,27257.9312228054,21627.3805658552,16700.3846286712,12708.912228904,9530.85164945662,6798.76728062958,4695.717942906005,2592.66860518243,367.408524627705,-1857.85155592702,-3322.96340973752,-4788.07526354802,-5576.310360605936,-6364.54545766385
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,38516.6131042882,38354.1962495252,28539.3286933254,21391.2217792557,16011.3795411592,12113.3117321568,8820.9708570777,6073.08825757175,3673.24424555197,1273.40023353219,-686.4828774457849,-2646.36598842376,-4093.43069805218,-5540.4954076806,-6188.16500547519,-6835.83460326978
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,39046.7624228627,39206.9530998103,30787.8098715778,24024.5488193796,18707.261101284,14013.6789187368,10547.8380238149,7811.73791459401,5280.236997199585,2748.73607980516,463.17890781604,-1822.37826417308,-3198.3715418090096,-4574.36481944494,-5283.741714834715,-5993.11861022449
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,35598.4867977003,36285.5330669675,29414.9598220729,23793.3813424958,18823.1266147258,14152.8139636982,10701.9421769057,7859.26679980489,5810.659507131601,3762.05221445831,1521.6990821887662,-718.654050080778,-2244.3681680983336,-3770.08228611589,-4664.583051017125,-5559.08381591836
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,34690.9101020186,35016.2146175715,28227.9693410034,23338.5026018177,19001.9005493376,14581.5902232708,10980.9806942224,8145.79352226815,6149.2896105675445,4152.78569886694,1772.231011693695,-608.32367547955,-2078.1528259187453,-3547.98197635794,-4492.067682983719,-5436.1533896095
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,38516.6131042882,38354.1962495252,29970.692559701,23526.86461047,18468.4103692963,13887.8297215074,10476.9177542205,7744.79104105451,5284.866916296935,2824.94279153936,564.1486702798047,-1696.64545097975,-3091.69216544908,-4486.73887991841,-5183.976835195384,-5881.21479047236
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950_COV,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,35598.4867977003,36285.5330669675,25465.6848000898,17688.0915480553,12875.8907379502,9079.76889069556,6325.52329576986,4312.46930742932,4006.313707089125,3700.15810674893,4251.504248472855,4802.85039019678,5150.85348451585,5498.85657883492,5639.29775770763,5779.73893658034
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950_COV_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,34690.9101020186,35016.2146175715,24768.889961488,17782.9049412496,13233.1497393799,9642.23774225759,6758.44367669102,4712.26571369769,4181.140507942086,3650.01530218648,4218.355768516814,4786.69623484715,5139.15639165367,5491.61654846019,5635.594370767534,5779.57219307488
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,35598.4867977003,36285.5330669675,29838.0652971828,24746.2550067112,20154.8236553422,15466.0894201068,11587.7599637294,8654.97830518498,6545.366295289865,4435.75428539475,2108.4701611613395,-218.813963072071,-1642.6341296633802,-3066.45429625469,-4108.317850566965,-5150.18140487924
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,34690.9101020186,35016.2146175715,28922.9325111637,24441.6960729634,20203.2495718743,15826.7526640728,11971.2887373035,8889.43956090142,6886.62479486094,4883.81002882046,2394.9098469951723,-93.9903348301148,-1539.7326973042022,-2985.47505977829,-3998.0546259444254,-5010.63419211056
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,39046.7624228627,39206.9530998103,41181.4899302139,42340.3993122291,43980.023711144,45067.1176759725,46631.5879553134,48432.418380009,49557.0712827867,50681.7241855644,51930.838194868,53179.9522041716,53961.48362793465,54743.0150516977,55668.823158668805,56594.6312656399
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_COV,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,35598.4867977003,36285.5330669675,38437.7658005476,39409.9381085675,41181.6768360149,42521.0112589053,44010.3333192194,45155.2289215262,47273.12806293836,49391.0272043505,51377.71935355995,53364.4115027694,53993.8451982141,54623.2788936588,54627.0439928686,54630.8090920784
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_COV_NDCp,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053866925,34690.9101020186,35016.2146175715,37306.7011923641,38244.1203817803,40183.0675458498,41718.4235353875,43102.0429350739,44353.8872300179,46059.95148101235,47766.0157320068,49531.73409038055,51297.4524487543,52380.89021490455,53464.3279810548,53499.5217270068,53534.7154729588
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_NDCp,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,38516.6131042882,38354.1962495252,40381.9098113395,41362.821259549,43160.5814606426,44401.0138717593,46142.240707273,48077.7832237793,48796.04789454245,49514.3125653056,50367.56939444675,51220.8262235879,52252.48368558785,53284.1411475878,54057.95568676615,54831.7702259445
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,32245.4132223586,28250.43598949,25547.8725427649,22409.0389959662,18446.3379538313,14724.851700416,11838.4642801483,10102.3368533133,7913.57540755298,5724.81396179266,5382.355425652209,5039.89688951176,5360.97939255797,5682.06189560418,5784.99678283047,5887.93167005676
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,29688.5257700606,27060.4821736406,24850.5184675844,22513.1873878749,19242.2075355658,15648.5138424988,12659.2420131213,10379.4523747415,8431.686630771985,6483.92088680247,5739.344665174445,4994.76844354642,5303.9845899427455,5613.20073633907,5723.41659547517,5833.63245461127
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,33866.7421068897,31111.6332109521,28661.9503763163,26064.5383138009,23270.4193794672,19435.4898321277,15715.41370098,12825.4419674797,9817.771542767745,6810.10111805579,4318.4331110159055,1826.76510397602,177.52384193035005,-1471.71742011532,-2414.316381381355,-3356.91534264739
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,30655.5651008211,28755.3352601134,27443.130777651,25503.7074075123,23248.3853411346,19666.7377401763,16271.0959401331,13217.1092229115,10734.990002069097,8252.87078122669,5640.468970109525,3028.06715899236,1090.857925319496,-846.351308353368,-1941.172824739659,-3035.99434112595
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,34173.8294551987,31505.0690457001,29054.2111215925,26499.6640492424,23757.6596188021,19965.2416979115,16494.8037413014,13725.4457031926,11083.06159906511,8440.67749493762,6725.83343472566,5010.9893745137,5331.22113837637,5651.45290223904,5753.863891092965,5856.27487994689
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,30992.9887534304,29877.4746921712,28328.3682951716,26583.0425489148,24118.7648760744,20543.1289078445,17224.9877578324,14269.0634662838,11974.7921262097,9680.5207861356,7715.869014604479,5751.21724307336,5692.182350959985,5633.14745884661,5734.378921685545,5835.61038452448
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,34759.0311824825,32851.5202095968,30651.3475523207,28951.9317878158,26421.8002450766,22944.5661966095,19883.2503813098,16771.0443915882,13491.75591051365,10212.4674294391,7072.91281087904,3933.35819231898,1930.3519358390608,-72.6543206408587,-1137.3983659278497,-2202.14241121484
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200f_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,31501.5058009868,30811.2730497926,29234.9244264325,27905.1263329966,25986.0464566127,22870.6277644401,20010.0973876082,16976.4849877229,14145.0789772056,11313.6729666883,8083.13529442118,4852.59762215406,2788.34452565351,724.09142915296,-689.8558506695701,-2103.8031304921
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,35220.0853836565,33809.7452341083,31415.9280571089,29562.4513389437,27199.0995255608,23920.7716635989,20863.9039303921,18036.4893323452,14802.04600873735,11567.6026851295,9226.661880701437,6885.72107627337,6208.032137104845,5530.34319793632,5647.571248838625,5764.79929974093
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,32054.0730506782,31663.5499944473,30523.8131569117,28663.2579214766,26904.1260923828,24115.2182979913,21285.73825977,18388.8777957511,15649.22152525745,12909.5652547638,10352.93128645567,7796.29731814754,6650.70269905796,5505.10807996838,5621.049116094455,5736.99015222053
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,35478.4092342973,34019.1972793765,32401.8505730835,30782.0353338737,28895.7360520652,25907.0267395384,23616.2631471591,21051.0682017301,16898.75023916985,12746.4322766096,9270.409664272354,5794.38705193511,3665.17081786971,1535.95458380431,41.54947479932503,-1452.85563420566
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400f_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,32172.8366612842,32054.3021266803,31833.1194504261,30088.6706695668,28350.3746203937,25943.1872638191,23439.5722821067,20881.7276365358,17282.66849558175,13683.6093546277,10710.43551931223,7737.26168399676,5133.480597549966,2529.69951110317,660.4722634442201,-1208.75498421473
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,36119.6970680797,35207.7191597427,34021.0049818646,32078.4250895419,30207.6841924285,27509.8954894036,25539.1877275254,23453.121705726,19020.80000575185,14588.4783057777,11663.48992524822,8738.50154471874,7087.440202060535,5436.37885940233,5560.156322692064,5683.9337859818
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,33033.3226715055,33211.9663817187,33014.2190568265,32201.9341430343,29923.7892861618,27612.9485154283,25260.5268518205,22964.0877936663,19463.7534144789,15963.4190352915,13386.0010129283,10808.5829905651,8386.840608780385,5965.09822699567,5820.125055221821,5675.15188344797
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,36310.9764349098,35629.206769007,34612.8548288345,33125.6181962907,31346.4213603072,28820.7998661059,26698.8280064724,24576.5457738967,20014.32718877235,15452.108603648,12385.7651097805,9319.421615913,6455.600770947949,3591.7799259829,1704.5913661429329,-182.597193697034
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600f_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,33140.5291158721,33166.9543016832,33162.1424691868,32465.9294518392,30536.3436480291,28221.4445355276,26181.5691827366,23901.4894930054,20394.4083556649,16887.3272183244,14281.3268355676,11675.3264528108,8322.088357508479,4968.85026220616,2702.5622368967165,436.274211587273
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,37026.0688660577,36930.1428302617,35912.6341659964,35081.7669617496,33361.6108253814,30837.3841794066,28839.071349146,26769.2167887383,22359.4159876653,17949.6151865923,15171.4323286018,12393.2494706113,9660.97142104816,6928.69337148502,6320.12931842638,5711.56526536774
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,33690.2085930487,34601.5597633417,34917.4936404672,34341.0153398078,33132.1568918859,30628.3671789494,28312.5081415516,25949.8138543862,22700.97333526135,19452.1328161365,16975.8899926496,14499.6471691627,11350.187383656834,8200.72759815097,6940.244315486245,5679.76103282152
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,37163.9542767695,36935.8244071367,36185.5266269287,35290.7801574561,33835.3747418882,31378.3675449579,29594.5020212777,27624.5561780927,23381.20567165745,19137.8551652222,15839.093755413,12540.3323456038,9111.92610614013,5683.51986667646,3676.685978147245,1669.85208961803
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800f_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,33551.66607046,34325.6816749665,34625.1921713665,34175.1810567974,33225.6641413486,30882.9781815099,28790.6391108034,27046.7123830629,24497.8183821338,21948.9243812047,18103.82474924175,14258.7251172788,10611.49646928128,6964.26782128376,4528.01739208662,2091.76696288948
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,37740.4802196566,38098.0584064549,37822.2421854204,37273.9581902168,36193.4052015346,34049.9196365139,32000.8714480316,30279.5275160034,26445.28442373875,22611.0413314741,18822.09320565895,15033.1450798438,11720.55685261182,8407.96862537984,6975.87010422454,5543.77158306924
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,33938.0686665907,34963.3733089461,35579.3260480349,35595.1875246607,35079.2504071188,33271.1756628212,31249.8778187826,29291.4619895352,27266.9331600119,25242.4043304886,20977.7141483014,16713.0239661142,13287.370640328776,9861.71731454335,7734.83194714739,5607.94657975143
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,37623.2305504865,37916.7316650598,37549.5722711988,36900.4437653488,36044.7555875192,34346.5980615713,32242.0318938614,31114.4797163222,27910.42517429275,24706.3706322633,19784.0653995706,14861.7601668779,11242.0088090893,7622.2574513007,5261.588454990015,2900.91945867933
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,33874.1489067937,34874.7830103159,35446.3421030317,35459.605076716,34964.8356146193,33163.9574186831,31174.7647925599,29331.7092468742,27650.46448262055,25969.2197183669,21464.6683492265,16960.1169800861,13456.761125800294,9953.40527151449,6669.68986747004,3385.97446342559
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,27766.0275817433,20182.2568909331,15100.2777762477,11400.1226497241,8177.9392588891,5600.70776083548,3580.33945784359,1918.63973554148,130.87135444366982,-1656.89702665414,-3779.06541035165,-5901.23379404916,-6624.006783709539,-7346.77977336992,-8046.47289038413,-8746.16600739834
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,38812.5219979963,39851.8394408344,40043.9661477889,39802.5083464694,40102.3444018198,39420.4166726945,38134.9721613885,36936.8066566735,35026.112089229195,33115.4175217849,29056.675184150947,24997.932846517,20453.18442188115,15908.4359972453,12293.22456549132,8678.01313373734
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,34867.9746943771,36726.0578405051,37694.22572531,38275.1039828129,38721.3840416923,38477.0695539348,37416.7495512614,35791.4436000878,35108.09053131245,34424.7374625371,31517.067210986403,28609.3969594357,23070.7587729998,17532.1205865639,13683.348703548614,9834.57682053333
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,38737.8344995431,39732.1168448559,39760.4400937363,39527.2253721896,39733.2923687014,39059.7287723526,37846.5589953591,36917.2683127785,35068.54841439435,33219.8285160102,29523.30726944805,25826.7860228859,20937.70027036025,16048.6145178346,12341.20820283511,8633.80188783562
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,34737.2593759253,36541.2228912357,37519.0054094093,37954.7015213333,38358.6857297573,37939.9556968748,36925.1423925907,35515.5407342631,35088.19176171145,34660.8427891598,31941.4402739423,29222.0377587248,23693.6468114747,18165.2558642246,14544.0337881622,10922.8117120998
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,39457.3573579607,40977.9421106394,41789.9180998345,42038.2424905456,42505.4225450887,42926.57780735,43372.3372492212,43421.0396072641,41844.54477967335,40268.0499520826,37671.28563621585,35074.5213203491,29917.7561938065,24760.9910672639,20907.8220016477,17054.6529360315
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,35159.8478148514,37254.8756703943,38738.1042447208,39757.9255637849,40877.499640477,41593.9728688021,41952.6419453004,41350.9884447216,41322.893120877154,41294.7977970327,39919.9605203058,38545.1232435789,34189.53728569495,29833.951327811,23730.3454874476,17626.7396470842
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38495.4506844293,39412.4295724628,40889.1890771171,41625.1500053198,41940.8801876879,42300.7461440412,42672.163674554,42887.5671282473,42840.900690429,41407.9708815005,39975.041072572,37520.5634614922,35066.0858504124,30457.233643704,25848.3814369956,21491.2654769861,17134.1495169766
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f_COV,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36716.2053872778,35164.605424983,37245.1639703963,38758.2548774996,39684.5106260007,40750.5518199217,41375.1065172421,41675.2843439933,40914.588166691,40997.143071741055,41079.6979767911,39853.4418573492,38627.1857379073,34311.03456786305,29994.8833978188,24082.9289163694,18170.97443492
