Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,6377.17728990848,6938.89296800483,4949.90142525743,3450.46474599834,2366.73270814522,1648.40247186509,1158.6935176633,772.956082553434,613.8478647198781,454.739646886322,292.7653045893495,130.790962292377,137.991495644719,145.192028997061,149.7950147515205,154.39800050598
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950_COV,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767521861,5811.88162829029,6283.26580759226,4090.56087647488,2517.8749450044,1470.26281551643,801.528358871902,418.568089910864,253.054449143134,316.5464719453,380.038494747466,451.7819076253095,523.525320503153,681.5713595269306,839.617398550708,920.837839855349,1002.05828115999
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950_COV_NDCp,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767521861,5795.90694879791,6292.56354819543,4070.21003446841,2540.73371722924,1504.79875494475,838.77317792918,449.628609750076,316.117935221142,370.9463542998485,425.774773378555,557.874190140583,689.973606902611,837.3516841784665,984.729761454322,978.7968143257264,972.863867197131
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767521861,5811.88162829029,6283.26580759226,4766.593983122,3414.76379110352,2364.79140822555,1700.29095457501,1243.83584502142,932.097349611292,797.0204600320335,661.943570452775,447.8585345015565,233.773498550338,196.944917919078,160.116337287818,127.00192086940292,93.8875044509878
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767521861,5795.90694879791,6292.56354819543,4827.61879758049,3449.73064431312,2402.31076857521,1739.50144744992,1284.10825956653,992.97415312572,845.9107405408795,698.847327956039,472.8715929479465,246.895857939854,204.6567673993585,162.417676858863,128.4673251819085,94.516973504954
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100,P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,6526.74919407585,7102.77561188955,6996.5240098333,7249.60367783767,7487.56893916537,7710.26093329177,7991.08879304995,8252.55226274793,8317.194389965465,8381.836517183,7929.910500153004,7477.98448312301,7363.02954063791,7248.07459815281,7425.544829270195,7603.01506038758
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_COV,P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767521861,5811.88162829029,6283.26580759226,6201.89152434136,6433.88184559378,6817.65717383223,7057.24703314151,7200.78253272379,7329.01762248899,7607.416383251575,7885.81514401416,7528.916145195325,7172.01714637649,6947.12608785269,6722.23502932889,6748.850275719275,6775.46552210966
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_COV_NDCp,P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767521861,5795.90694879791,6292.56354819543,6107.96303216951,6256.93234514458,6652.66793885759,6938.15722692539,7089.23100917156,7272.7512315692,7386.142493416525,7499.53375526385,7226.29564692538,6953.05753858691,6749.731468299689,6546.40539801247,6540.63160291898,6534.85780782549
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_NDCp,P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,6377.17728990848,6938.89296800483,6887.44721100413,7182.83353837259,7355.68118296716,7540.81477375296,7774.76380553942,8051.32756428354,8055.72165416182,8060.1157440401,7651.72144927145,7243.3271545028,7104.124653501145,6964.92215249949,7132.6922706683945,7300.4623888373
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5311.53646717685,4652.23727549638,3812.62122909424,3049.95204387371,2372.21094705964,1872.85283182972,1585.21670402694,1398.25851756215,1117.8007737264345,837.343029890719,831.3381666475846,825.33330340445,881.026471989785,936.71964057512,955.7308445680044,974.742048560889
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,4754.10075062184,4210.74473183815,3563.73703145594,3072.07887349541,2411.541822327,1945.64153589579,1637.47213973316,1437.92205550625,1271.149547226085,1104.37703894592,1004.659395154853,904.941751363786,925.412095574476,945.882439785166,915.5764579090614,885.270476032957
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5496.17062233395,4936.82027158089,4238.1415812453,3753.22049279017,3092.8992018778,2543.64161502753,2073.33869936579,1768.46731947919,1427.4745132950952,1086.481707111,795.2286277109895,503.975548310979,328.5143387069295,153.05312910288,127.3464547984735,101.639780494067
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,4885.9630801355,4346.75849839675,3839.91527079876,3571.53733469605,3083.87669282044,2582.60881399464,2054.61770380738,1728.98963916828,1498.54142901774,1268.0932188672,932.4354709868004,596.777723106401,415.683640005639,234.589556904877,171.3100499602595,108.030543015642
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5535.57106937524,4991.90253932316,4331.84611671406,3895.6978823369,3274.43576566694,2719.18192841862,2268.10057109658,2020.80171376118,1756.23024806069,1491.6587823602,1176.3791256685404,861.099468976881,900.1059796855725,939.112490394264,937.4673778034726,935.822265212681
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,4954.35096322056,4449.13101069932,3998.71763005445,3718.25782213917,3375.63150481464,2837.57071988671,2293.25262749098,1947.09102311098,1819.2910204917548,1691.49101787253,1358.631917407545,1025.77281694256,999.88816178616,974.00350662976,924.8786006266196,875.753694623479
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5657.29386304845,5178.2540709755,4651.2172066652,4252.41060246725,3795.40054326125,3271.90033410103,2586.65628077951,2259.26101607438,1939.5346529920157,1619.80828990965,1160.219803772668,700.631317635686,485.25246373778793,269.87360983989,197.2439207319605,124.614231624031
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1200f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5021.02867033876,4547.08070143511,4119.33447410486,3840.06981361889,3662.74393567667,3290.89190341046,2603.30586149184,2051.82548737028,1839.28581824972,1626.74614912916,1275.9905834074216,925.235017685683,666.7644074361085,408.293797186534,294.417148071739,180.540498956944
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5756.0583266817,5358.16106026292,4784.38614911404,4375.84037558626,3973.83879332293,3465.17164315517,2835.00631211628,2542.26812996236,2334.54860923262,2126.82908850288,1745.4757008648949,1364.12231322691,1229.137010475065,1094.15170772322,1049.655720444315,1005.15973316541
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5000.17601460968,4652.47540270862,4266.5687603273,3999.11006944145,3828.50437015205,3516.24000438732,2858.48434680826,2332.65547721096,2138.771175456875,1944.88687370279,1682.68811258537,1420.48935146795,1205.9981886687594,991.507025869569,946.2097102138,900.912394558031
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5803.40705502128,5363.02960028494,4894.3706143388,4493.94555360828,4324.22892056287,3921.14599029034,3160.76143999841,2540.46701151717,2199.694960830425,1858.92291014368,1485.039363082305,1111.15581602093,806.175630106266,501.195444191602,342.992351636728,184.789259081854
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1400f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5033.43989297691,4744.65293103824,4407.08791393204,4153.76438365635,3998.83214114638,3741.96253358291,3182.99428302844,2570.6305673984,2201.9831277954154,1833.33568819243,1552.7256013084302,1272.11551442443,913.254428475934,554.393342527438,410.302892434503,266.212442341568
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5883.94520347539,5500.54562920838,5031.34870469264,4713.4829396469,4532.28954994364,4191.942682228,3537.61475942524,3037.99207002487,2630.920149439755,2223.84822885464,1913.54888327485,1603.24953769506,1312.81420668961,1022.37887568416,999.9487860466012,977.518696409042
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5060.81446144306,4900.87524522067,4551.07932236809,4318.5380217544,4197.93258242383,4125.46285466209,3817.67227014445,3287.66150626306,2768.1884020642447,2248.71529786543,1999.24361205714,1749.77192624885,1381.359315754285,1012.94670525972,940.1526556084066,867.358605957093
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5933.33195122468,5624.9726334432,5149.25851392956,4822.13805573367,4712.4305574569,4412.3985224744,3988.07056803344,3323.57807815875,2807.470558906095,2291.36303965344,1926.525139022775,1561.68723839211,1097.891628140048,634.096017887986,461.11566448038855,288.135311072791
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1600f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5058.00406220497,4940.36328950216,4573.73233162121,4350.12022392897,4255.45420896082,4192.88484055505,3875.84329733959,3326.72889657395,2792.787512587875,2258.8461286018,1926.8536200242647,1594.86111144673,1207.1638181343897,819.466524822049,588.2758234777809,357.085122133513
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5999.63786880765,5711.01540649637,5302.39672466775,4986.97744349258,4884.67679615048,4809.50760150497,4512.61197029384,3871.6408567839,3230.84245973182,2590.04406267974,2272.07985170074,1954.11564072174,1602.228430886185,1250.34122105063,1116.69592424667,983.05062744271
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5111.4181223976,5028.78747596907,4777.90114037253,4586.83494312964,4435.71007905089,4428.82642753666,4260.58483878704,3689.48845813084,3164.343158538665,2639.19785894649,2341.50046045399,2043.80306196149,1760.01940207199,1476.23574218249,1241.05133400041,1005.86692581833
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,6002.84729261587,5690.72097507539,5348.10877063043,5009.43682160511,4935.06180409238,4876.9634636647,4602.08721952374,3953.1399426296,3310.780053112905,2668.42016359621,2235.80943513197,1803.19870666773,1360.33386658995,917.46902651217,683.300455250011,449.131883987852
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1800f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5094.23465614306,5003.90073531128,4722.55244614702,4560.51830259442,4439.90852113109,4437.6367348848,4302.70183352158,3728.9262573223,3197.405737506655,2665.88521769101,2241.2448268531757,1816.60443601534,1431.38753036015,1046.17062470496,751.2055706710385,456.240516637117
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,6064.44178560608,5841.60541787702,5501.02628828782,5349.60007474639,5321.93438760243,5361.34593234512,5298.80830587828,4579.79171334516,3826.344961581425,3072.89820981769,2708.12182973333,2343.34544964897,1971.7229313984296,1600.10041314789,1305.354045460765,1010.60767777364
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5149.33998672162,5084.77009233142,4851.00686963908,4794.44177969146,4832.41554831308,4838.9607906324,4783.83232185691,4324.70558342324,3668.628835998285,3012.55208857333,2709.61228710643,2406.67248563953,2055.01085410056,1703.34922256159,1345.7883795179455,988.227536474301
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,6051.03966277536,5834.60128182886,5470.75260366528,5295.76421721444,5286.64043229403,5347.98080272031,5233.41106299759,4652.31332957759,3883.4385972522095,3114.56386492683,2578.6625652601897,2042.76126559355,1621.83223173615,1200.90319787875,907.778492486338,614.653787093926
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5144.268624471,5056.75331141182,4866.44780873453,4810.40682620919,4847.40823070242,4855.01567720963,4797.07747732813,4349.82366389426,3739.185816265785,3128.54796863731,2702.963623255615,2277.37927787392,1866.907920169565,1456.43656246521,1039.170535301491,621.904508137772
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,4280.93982374199,2860.98984668086,1757.35808653722,1148.05020818446,661.172696661807,363.989786756264,258.323255447474,182.888434290412,134.899924207225,86.911414124038,84.42892272365945,81.9464313232809,78.7309695705265,75.5155078177721,73.25739779494,70.9992877721079
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,6231.2963371789,6272.98975229851,6079.97468347953,6042.2895177349,6395.03848632453,6471.85802729856,6594.86736979443,6418.11330549062,5663.7438672416,4909.37442899258,4321.09563964477,3732.81685029696,3124.1345232112,2515.45219612544,2054.709592519395,1593.96698891335
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5329.88014985654,5514.90813732075,5494.41175797552,5589.93583545007,5844.94375962898,6020.76604643618,5921.29262956903,5773.7487956514,5308.79235323662,4843.83591082184,4306.33062952111,3768.82534822038,3171.881007725655,2574.93666723093,2122.157437865845,1669.37820850076
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,6216.38043824755,6240.79186956906,5974.36490000123,5970.12609322815,6200.70037078542,6409.29488513779,6556.25571465372,6448.8284936258,5710.26121782851,4971.69394203122,4386.912400868196,3802.13085970517,3147.54932084991,2492.96778199465,1988.94259428131,1484.91740656797
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5314.31296497238,5473.80376545481,5467.06778382537,5492.4057082573,5724.22737836562,5857.78505002605,5865.48027787944,5649.83072663155,5278.07606622937,4906.32140582719,4368.544099826915,3830.76679382664,3238.01471257479,2645.26263132294,2232.961102673115,1820.65957402329
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,6323.74826296139,6580.19921687467,6618.49101014929,6950.17564857344,7382.69245428891,7579.55960397445,7615.78069649217,7785.48330133376,7186.08039910964,6586.67749688552,5854.566662636845,5122.45582838817,4497.38380062946,3872.31177287075,3259.824206032155,2647.33663919356
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5438.75587659205,5743.32630030908,5824.29318310297,6136.34430201854,6592.75620043763,6922.69218280264,7045.82743390833,6956.23392762279,6676.030582407975,6395.82723719316,5748.97477402773,5102.1223108623,4482.938849406245,3863.75538795019,3250.17632133386,2636.59725471753
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,6313.59761660043,6567.89258220065,6592.98394221372,6890.78550002254,7298.77626266727,7494.79580234615,7523.83039938404,7679.86985726662,7079.1276698489455,6478.38548243127,5793.003166791264,5107.62085115126,4498.72900062737,3889.83715010348,3288.39290272202,2686.94865534056
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,5431.82798483253,5745.43680751523,5813.53315176115,6117.20554398897,6567.05328474725,6885.19195165998,6981.13229394268,6882.53984140586,6602.20030999322,6321.86077858058,5712.87236109693,5103.88394361328,4532.896185217495,3961.90842682171,3357.01029113477,2752.11215544783
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,4533.28486297617,3086.44622459864,2092.48039123838,1490.18227697067,922.75048199244,537.176754815693,336.492683718667,237.325884152377,164.1102671942721,90.8946502361672,88.7119930800195,86.5293359238718,83.4298680332317,80.3304001425916,78.3526368576955,76.3748735727994
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,4838.80013589389,3427.69674800857,2394.65733090504,1756.6393649804,1173.48324685833,771.421590612658,517.692796992956,352.777021241441,226.552666558442,100.328311875443,95.51903686478016,90.7097618541173,87.7233412798391,84.7369207055609,83.1902639494229,81.6436071932849
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,3839.90469080695,2215.54474600157,1219.26367573177,593.339118464763,272.302096184417,163.114631235561,206.577061544806,234.034911070328,278.355923713172,322.676936356016,415.777200258039,508.877464160062,563.1578311137795,617.438198067497,653.374207386684,689.310216705871
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,4883.08976532474,3615.45458514002,2548.69683122355,1892.68150686828,1300.61485435937,900.304576185439,684.840965082432,486.208039639233,294.81679230836846,103.425544977504,98.0007195096832,92.5758940418624,91.5905820606968,90.6052700795312,86.6512885913263,82.6973071031214
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,3884.73042363745,2384.12677605664,1347.12508927704,716.108410155879,402.379241234297,228.042784129065,226.745459033023,261.893410237686,307.0928819111115,352.292353584537,457.82757670119054,563.362799817844,623.1959563040305,683.029112790217,737.807668566657,792.586224343097
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5074.47204181825,4030.52906959647,2804.7016602482,2037.04977468549,1427.73311987654,1011.12820494528,821.931712919294,606.02618047279,376.429751793942,146.833323115094,120.5934220762922,94.3535210374904,93.42690570744143,92.5002903773925,89.49011392795674,86.479937478521
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,4312.14517497587,2801.74998884797,1743.38665648865,1125.84634021136,627.209979242364,373.189849491918,271.203035886646,268.288234235113,357.977054342769,447.665874450425,575.1161693013851,702.566464152345,748.5779163238831,794.589368495421,818.733927865144,842.878487234867
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,3837.08982293754,2632.09843611118,1712.98494137195,1205.53352258373,720.511133218748,412.233801053977,293.780968299689,265.025629680806,339.15241403407254,413.279198387339,520.766618495069,628.254038602799,737.626727769058,846.999416935317,852.443846859262,857.888276783207
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5215.39794288537,4275.64008745929,3063.03391131904,2302.04992142956,1690.07274146739,1277.34916227057,1034.67792269957,804.742531354222,522.328187295579,239.913843236936,172.7792579404975,105.644672644059,100.6814178467711,95.7181630494832,92.24895827600764,88.7797535025321
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,4582.95083979046,3933.70198217142,3066.27593420685,2357.59205204689,1684.67631164751,1295.16872631873,1000.41225075325,751.422148141205,522.7326186950795,294.043089248954,193.2640260906954,92.4849629324368,85.04599428349685,77.6070256345569,72.9869252461346,68.3668248577123
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,4731.7783483889,3294.36490949346,2256.10195644607,1649.94857243372,1111.72139859215,727.840863953947,507.907637815818,407.05095978926,422.7015331482265,438.352106507193,561.3900017653875,684.427897023582,775.370368527123,866.312840030664,894.8116287761745,923.310417521685
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,4126.94633083759,3109.31114469594,2171.70122361425,1639.79932838194,1130.37641445608,808.527874708984,589.030397286272,446.153974676172,457.491296059215,468.828617442258,588.2660333620155,707.703449281773,784.251707260369,860.799965238965,871.8244356622115,882.848906085458
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5315.11780975115,4579.67196201246,3633.95910635715,2765.7367317051,1990.79730658276,1570.89062135049,1272.31911049663,999.823806463507,700.1550765135926,400.486346563678,259.7231486969245,118.959950830171,108.5931573394144,98.2263638486578,96.14518491791604,94.0640059871743
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,4675.54473656408,4104.44039190056,3348.74327931206,2729.9980053521,2046.08274853915,1549.91844625843,1233.08853433994,959.431121126074,695.081411201453,430.731701276832,268.8258010097465,106.919900742661,93.43981777741055,79.9597348121601,77.0877245068008,74.2157142014415
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5042.13475759716,4017.62277965549,2809.43150033867,2038.10513170748,1437.56950617833,1060.52520842966,828.610097733117,627.113642658593,580.6605070536125,534.207371448632,645.4029845013105,756.598597553989,799.992794204825,843.386990855661,848.3814569375099,853.375923019359
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,4377.97947198745,3609.13004107688,2646.98501592301,2032.03099349369,1497.86404619562,1151.91841486619,921.381066209468,726.59929233483,584.9912188470059,443.383145359182,566.261848063176,689.14055076717,761.826904057991,834.513257348812,847.173007937541,859.83275852627
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5339.12449666417,4711.13832586904,3885.1592378124,3169.78686203772,2444.86946128962,1862.05548671313,1504.82803341527,1227.48524406123,871.6291047217301,515.77296538223,348.680604479311,181.588243576392,142.01346206486,102.438680553328,100.1637283052922,97.8887760572564
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,4771.09706204367,4235.39150151831,3584.17242714252,3114.5966414021,2453.37814133078,1901.2071934858,1541.18982430883,1274.69044886218,985.2132057465856,695.735962630991,491.16842016186354,286.600877692736,202.6216308107435,118.642383928751,100.6982405682428,82.7540972077346
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5239.04473274867,4430.77809670341,3418.63991535326,2588.33159045328,1873.93110403875,1454.51049303214,1187.21364202335,994.494671764584,792.9691638090376,591.443655853491,655.4445694149936,719.445482976496,795.963188911747,872.480894846998,887.889170743664,903.29744664033
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,4650.26697463753,4053.13286249584,3256.22086458115,2530.51173916201,1916.51151468025,1491.71147855271,1217.48065451502,1027.22123313978,877.085507109171,726.949781078562,776.0914486718,825.233116265038,850.839110187401,876.445104109764,880.6368195782035,884.828535046643
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,5400.33084172261,4829.97675910596,4096.42985838007,3540.35815208725,2818.42989365414,2199.78206430161,1812.84366489294,1518.65492016088,1168.1837615732306,817.712602985581,593.2789728055116,368.845342625442,240.667305998345,112.489269371248,106.0746025501071,99.6599357289662
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767543863,4807.41214973417,4298.9415104295,3714.32042265229,3393.16336611704,2823.20408226544,2281.62209671358,1753.25997857923,1464.65512881356,1198.562249559111,932.469370304662,699.002474161607,465.535578018552,315.1973931430965,164.859208267641,121.7229577590315,78.586707250422
MESSAGEix-GLOBIOM_1.1,EN_NPi2100,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6007.19932788473,6673.45744535655,7302.44497605425,7353.25798038227,7920.44187242324,8397.48552577242,8870.11177219141,9311.86928657721,9782.43333919592,10040.41311216166,10298.3928851274,10132.427661790003,9966.46243845261,9752.900515820596,9539.33859318858,9871.71796775544,10204.0973423223
MESSAGEix-GLOBIOM_1.1,EN_NPi2100_COV,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.89767521861,5924.1135786122,6426.92609356258,6549.62987549091,6967.63560999786,7531.91076926998,7933.88480116681,8250.3250240134,8586.87515810271,9054.705509759297,9522.53586141588,9581.352962801497,9640.17006418711,9469.380232849857,9298.5904015126,9561.71986082645,9824.8493201403
MESSAGEix-GLOBIOM_1.1,EN_NoPolicy,P1a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,6239.31277432607,6962.89601403114,7516.83207239877,7695.2995454644,8133.52068736569,8601.67357755116,9065.22903723567,9482.75752412396,9949.79366439241,10241.986248020405,10534.1788316484,10728.32429521065,10922.4697587729,11246.50792311865,11570.5460874644,12175.50024276635,12780.4543980683
MESSAGEix-GLOBIOM_1.1,NGFS2_Below 2¡ãC,P2,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.897675,4774.149703,4261.31751,3619.277961,3034.455618,2385.271657,1906.250349,1613.967106,1418.455744,1245.372218,1072.288692,971.0005211,869.7123502,889.7069125999999,909.701475,887.8428508,865.9842266
MESSAGEix-GLOBIOM_1.1,NGFS2_Current Policies,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,5823.897675,5924.002932,6426.666928,6548.899129,6934.042168,7455.044588,7871.874592,8153.16997,8324.431896,8684.309358999999,9044.186822,8928.088576999999,8811.990332,8631.488803,8450.987274,8868.133915999999,9285.280558
