Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,9289.2462532001,8927.6277960423,8806.83628434619,8263.69605025227,7732.01319000053,7540.35759614129,7722.92154144987,7456.03065559269,6344.660472721405,5233.29028985012,2751.534243424808,269.778196999496,-41.00071359752496,-351.779624194546,-350.316229411976,-348.852834629406
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,10867.4191727592,10352.0969981412,9640.73054270458,8899.88787982486,8253.82961649839,8315.10771937841,8281.62680945279,8166.23691089799,6606.628105621556,5047.01930034512,2555.44598169061,63.8726630361,-238.0518284329355,-539.976319901971,-530.115037596287,-520.253755290603
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2000f_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,9257.81905364702,8900.24678203931,8742.68224630532,8224.22113502073,7756.53938540267,7646.74225711906,7799.49905623991,7554.46359067468,6600.254532424865,5646.04547417505,3024.0594509106445,402.073427646239,129.9657560674005,-142.141915511438,-217.3441045337225,-292.546293556007
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,5938.21562106768,2069.90431764621,576.394945606592,52.0758348538454,-42.7179686598295,-117.92712765692,-116.065891783089,-113.699412989193,-104.67845133692754,-95.6574896846621,-55.87494801699915,-16.0924063493362,-16.070590047591253,-16.0487737458463,-22.66929362889615,-29.289813511946
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,11678.3128542044,11455.6671699582,10708.9740398578,9655.34635890819,9010.418789584,8976.45579729397,9490.89066984688,9968.15525726273,9349.9897700005,8731.82428273827,6312.102705883175,3892.38112902808,1950.6298096736807,8.87849031928243,-224.8205896427328,-458.519669604748
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,9810.24895545856,9903.82889708331,9742.85810645728,9140.37051067136,8457.51503376331,8444.38451093821,9054.11647721707,9654.38757186619,9452.86300911244,9251.33844635869,7606.49067069314,5961.64289502759,3077.237867679283,192.832840330976,4.978341577847999,-182.87615717528
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,11638.7447124965,11409.5914133466,10612.8034355371,9572.03006839985,8998.16845955908,8939.13419736404,9576.89212733299,10029.6786365676,9449.745950227134,8869.81326388667,6673.116417325955,4476.41957076524,2253.840284427785,31.2609980903299,-202.76360647499604,-436.788211040322
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_2500f_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,9773.72160432951,9837.8061671216,9650.46055166753,9015.54878436474,8478.18220922282,8490.44341983349,9138.22148388936,9805.50978593521,9542.35063650494,9279.19148707467,7742.339824568709,6205.48816206275,3264.5805643262456,323.672966589741,191.17287704017448,58.6727874906079
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,12196.3479942136,12020.7604484082,11601.9872677356,10441.7125007123,9547.87852585824,9841.583005245,11002.7587388013,12050.2552256114,11782.9115694102,11515.567913209,10219.71344570058,8923.85897819216,5655.898716174195,2387.93845415623,1255.536471049535,123.13448794284
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,9959.93051249374,10119.8727789946,10248.3990116495,9680.68279372494,9163.21514589292,9366.920389857,10309.5368939991,11195.9125364487,11811.0424465491,12426.1723566495,11606.82914074945,10787.4859248494,8242.253443064776,5697.02096128015,2762.496772322691,-172.027416634768
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,12174.9888219092,11991.579789883,11503.1016965833,10456.3348939343,9526.86242182065,9848.81567559297,10985.1888731718,11949.767800873,11709.0679578909,11468.3681149088,10246.978496135966,9025.58887736313,6090.69135619808,3155.79383503303,1632.807649192891,109.821463352752
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_3000f_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,9970.67824867491,10103.0611931979,10277.66695867,9653.00603747306,9107.77517301636,9270.81471218691,10253.6980974675,11160.642531578,11746.24928168925,12331.8560318005,11556.1836897676,10780.5113477347,8221.483011110795,5662.45467448689,2817.2676075742074,-27.9194593384751
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,6265.12144457104,2991.41979148622,1205.33987692749,261.06315674256,-10.0834940887866,-69.3731017818694,-113.44345629096,-149.168200790743,-122.14631361454474,-95.1244264383465,-51.60890111478483,-8.09337579122315,-18.039178203039526,-27.9849806148559,-22.588086654087498,-17.1911926933191
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,6305.91390061282,3384.76709068091,2168.225834626,868.259177515673,146.854972475712,-28.4115745899645,-50.5006485960683,-85.7867840977113,-120.17131565540416,-154.555847213097,-103.8763248167311,-53.1968024203652,-38.72901605224665,-24.2612296841281,-25.0289003442234,-25.7965710043187
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,4668.49875197344,416.517267941434,52.0866984286018,-33.2058883077297,-169.415414590677,-155.997815598819,-186.641780238174,-167.230809201611,-180.485195549618,-193.739581897625,-300.16181780262445,-406.584053707624,-334.031744111197,-261.47943451477,-209.650699895577,-157.821965276384
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,6378.05026017842,3665.24219343915,2570.18370307489,1301.96855085688,330.736653089659,10.3566459367487,-25.4516459902589,-56.37172091103,-111.12394410352351,-165.876167296017,-118.4871417432766,-71.0981161905362,-48.55841417002715,-26.0187121495181,-28.3040141630861,-30.5893161766541
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,5037.44612022103,837.690328881684,84.9576338505411,-39.5907377547054,-140.953571642145,-198.886082244903,-204.588718262917,-151.615500757547,-107.01001039970076,-62.4045200418545,-128.16564039453573,-193.926760747217,-173.3926636178225,-152.858566488428,-158.37135511933752,-163.884143750247
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,6548.93187399146,4044.94856250267,2888.08982873736,1683.26965390966,654.982937582588,71.2203607993272,11.3742575921593,-13.1793323927036,-79.8717294315183,-146.564126470333,-101.51616980429866,-56.4682131382643,-32.674718606249215,-8.88122407423412,-20.06419834338326,-31.2471726125324
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,5806.05472035156,1935.01310688985,340.858098643467,62.5181080506165,-10.0174529188364,-64.5753378929461,-93.6749245039354,-150.958937915951,-142.279387223872,-133.599836531793,-184.1508928440455,-234.701949156298,-194.969759649683,-155.237570143068,-183.17629545444,-211.115020765812
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,5222.22088380705,2317.29890233342,780.450811416205,95.4726349265064,1.13002377104557,-53.8954838915814,-98.616532745124,-115.744966576149,-101.77220662308083,-87.7994466700127,-91.55356503416976,-95.3076833983268,-78.65566859982366,-62.0036538013205,-19.22978370474435,23.5440863918318
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,6828.63225425863,4254.74670022683,3452.12906907348,2396.18891387226,1294.74879867537,341.499776290597,59.0356872420216,47.0716953971484,9.482410433383947,-28.1068745303805,-33.0341973067052,-37.9615200830299,-34.61166287941495,-31.2618056758,-24.8591151949195,-18.456424714039
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,5975.75774621729,3848.19213997682,3226.69221557348,2602.66806753912,1518.92157156412,658.244559717796,130.562409660427,72.0763434595972,25.267120536569053,-21.5421023864591,-4.410636424041549,12.720829538376,-30.460666216089592,-73.6421619705552,-45.54314086849645,-17.4441197664377
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,6343.23017512717,3209.40905821381,1426.99774012316,451.638025179229,57.7897462319901,-3.72695081528458,-28.1601199682823,-56.9596654161556,-67.9724000992016,-78.9851347822476,-113.7136615748663,-148.442188367485,-141.6825497239195,-134.922911080354,-271.720883930265,-408.518856780176
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,5607.33433470347,2947.06023135694,1826.4583260292,728.999950689352,144.843013407113,21.0734842911854,-10.2900292929332,-20.2972136029934,-22.51021946553375,-24.7232253280741,-52.06564844424455,-79.408071560415,-91.392267207169,-103.376462853923,-137.3684960047685,-171.360529155614
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,7241.66695120158,4731.14858897168,4019.49349972176,3334.38786134443,2055.22830499095,901.038695170986,159.573351675699,107.33485450602,34.10713734705554,-39.1205798119089,-20.3635615751395,-1.6065433383701,-27.1780272661314,-52.7495111938927,-30.06076814748261,-7.37202510107252
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,6250.52354120173,4233.90097439093,3595.95954694929,3064.05778114771,2086.18582980994,1039.51623449421,230.449961504465,101.856975864656,30.905254641773496,-40.046466581109,-45.1289280711316,-50.2113895611542,-56.71633673262835,-63.2212839041025,-35.277521370719214,-7.33375883733593
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,6521.16445943604,3948.41055155165,2792.54341626811,1418.77459090576,447.87314421591,100.281819404172,57.4694894905081,44.0449387339069,-6.015238810910603,-56.0754163557281,-117.92148008667108,-179.767543817614,-167.582080478744,-155.396617139874,-270.7253427869505,-386.054068434027
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,5851.81861048346,3490.81790896276,2761.9417088304,1841.10846972924,1023.825726916,283.488861281398,126.187122587791,81.0293095329234,29.725882626713,-21.5775442794974,-64.39481314183669,-107.212082004176,-107.8107306828005,-108.409379361425,-202.00642599139744,-295.60347262137
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,7397.89233873422,5096.55261189816,4221.05917352782,3726.55628179429,2577.22494310738,1277.08957182329,289.977206902971,160.423415706579,47.401048244706246,-65.6213192171665,-67.11057648776341,-68.5998337583603,-76.97289581146575,-85.3459578645712,-46.341141358384974,-7.33632485219874
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,6638.00640556391,4821.63214531126,4164.60706062572,3814.36532151145,2942.92109446956,1612.05259849002,557.880701886202,188.170886679975,83.35736149555055,-21.4561636888739,-23.85488633556385,-26.2536089822538,-48.20392995208445,-70.1542509219151,-46.95702824511165,-23.7598055683082
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,7157.18571455925,4716.2284554726,3617.96968984625,2576.23596240455,1461.86920472074,411.941909757533,156.345879348625,108.771815686697,28.92521083853785,-50.9213940096213,-113.80572690204616,-176.690059794471,-165.62290723337549,-154.55575467228,-279.2660479374225,-403.976341202565
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,6249.71107351404,4288.18329759137,3470.93646419828,2693.26494387941,1642.24884677979,674.621550786668,217.676518245657,131.489345660308,54.033255202308055,-23.4228352556919,-105.10459187496144,-186.786348494231,-170.5810039493635,-154.375659404496,-230.314712643346,-306.253765882196
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,8005.58745676978,5443.14379213847,4772.92959051867,4393.36532451035,3742.31937690538,2263.96162084675,860.208453586029,254.516225033641,109.0597519553547,-36.3967211229316,-54.54424319054225,-72.6917652581529,-72.92269261498859,-73.1536199718243,-43.616821789704346,-14.0800236075844
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f_COV,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12245.1376621614,6933.53474041236,5071.27411058903,4768.61801084081,4089.09590495704,3845.38699483636,2532.8276858167,1130.68563020212,360.949199831095,172.88582430152684,-15.1775512280413,-19.99920774110035,-24.8208642541594,-59.06359328218444,-93.3063223102095,-72.10813094295379,-50.9099395756981
MESSAGEix-GLOBIOM_1.1,EN_NPi2100,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13340.6352346397,13027.5868890148,12954.0546539284,12921.2018861801,12318.9863190803,12642.6643939646,13981.8797713936,15932.8281689598,17967.004424214,19125.838321934847,20284.6722196557,21767.876717826097,23251.0812159965,24392.2841350565,25533.4870541165,25383.031236243,25232.5754183695
MESSAGEix-GLOBIOM_1.1,EN_NPi2100_COV,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12244.8897248001,10960.7635713875,11480.7941089767,11400.922206745,10767.6497814473,10866.8193603708,12097.407210118,14009.6271871347,15879.6652219273,17985.45220541895,20091.2391889106,22099.74743335585,24108.2556778011,24832.5080348767,25556.7603919523,25254.07380333425,24951.3872147162
MESSAGEix-GLOBIOM_1.1,EN_NoPolicy,P1a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13665.0911821957,13386.6107841138,13330.9902206787,13681.2292624027,13528.8228967152,14260.9808512152,15696.2017662511,18211.5585138915,20649.8034350213,22753.016817925447,24856.2302008296,26684.6968066801,28513.1634125306,30587.87563207915,32662.5878516277,33562.6624191017,34462.7369865757
MESSAGEix-GLOBIOM_1.1,NGFS2_Below 2¡ãC,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12244.88972,6667.368709,4849.152779,4053.203059,3387.635162,2543.458854,1386.487416,411.7455308,178.772866,86.65574419949999,-5.461377601,-95.0792576005,-184.6971376,-165.04919145,-145.4012453,-265.66668525,-385.9321252
MESSAGEix-GLOBIOM_1.1,NGFS2_Current Policies,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12244.88972,10960.74192,11480.74858,11573.81368,10905.54643,10868.34833,11858.77211,13616.29874,15082.53827,17108.161455,19133.78464,21696.05562,24258.3266,25628.795365,26999.26413,26851.43476,26703.60539
MESSAGEix-GLOBIOM_1.1,NGFS2_Delayed Transition,P3a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12244.88972,10960.74192,11480.74858,4617.173831,1453.789511,190.8460197,-21.32074807,-138.5859772,-151.4180144,-180.72739395,-210.0367735,-309.0592014,-408.0816293,-425.03993625,-441.9982432,-369.5499513,-297.1016594
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12244.88972,5339.00945,2285.177659,773.3659404,75.8975019,59.37339444,30.95944962,23.61138923,27.390436,34.78260233,42.17476866,60.27238795,78.37000724,75.56543009500001,72.76085295,56.963238360000005,41.16562377
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12244.88972,9562.61489,8974.71086,9272.661439,8226.015582,7563.973972,7238.352434,7403.887541,7317.69058,6917.596443,6517.502306,5882.5212395,5247.540173,3503.566122,1759.592071,1138.13410635,516.6761417
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12244.88972,5068.999803,2017.84743,568.8949599,68.57669053,-36.66480781,-120.0793443,-97.56450944,-112.5494388,-64.62660526,-16.70377172,-39.032702195,-61.36163267,-57.77167122,-54.18170977,-13.024837505,28.13203476
MUSE 1.0,PR_Baseline,P1a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12101.68,12320.57,13371.62,11527.16,10477.23,9049.1,6955.7,5548.6,3936.73,3391.31,3692.7,3951.28,4055.11,4032.52,3970.25,3988.86,4114.62
MUSE 1.0,PR_CP_Intensity,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11273.9,10850.91,11211.07,10601.69,9835.59,8506.28,6458.39,4620.23,3560.61,3082.03,2941.46,3080.98,3439.97,3360.08,3311.9,3957.75,4775.9
MUSE 1.0,PR_CP_Price,P3a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11274.24,10852.15,11282.86,10549.95,9678.69,8348.11,6212.21,4879.39,3332.35,3227.98,3289.02,3131.59,3481.2,3936.34,4192.98,4332.57,4382.78
MUSE 1.0,PR_NDC_Intensity,P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11284.89,10894.93,10686.88,10574.28,8887.45,7838.21,5985.46,4350.54,3331.8,2875.87,2737.31,2860.06,3201.87,3140.45,3094.52,3718.94,4513.47
MUSE 1.0,PR_NDC_Price,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11285.06,10909.85,10697.1,9343.14,8252.11,7323.66,5487.2,4017.19,2794.39,2594.1,2853.46,3111.78,3369.82,3557.61,4078.67,3927.43,3967.72
POLES ADVANCE,ADVANCE_2020_1.5C-2100,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14565.63,11455.329,5915.6205,2321.98425,-697.30925,-3311.7825,-4835.055,-5575.798,-6837.8335,-7584.374,-7610.266,-8436.1,-9364.204,-11832.021,-13040.911,-13344.608,-13719.158
POLES ADVANCE,ADVANCE_2020_Med2C,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14565.571,15043.764,12801.718,10229.138,7571.814,4196.9665,314.24890625,-1778.877,-4736.7265,-6078.6835,-6748.81,-7397.7235,-8413.633,-9998.004,-10728.184,-11719.502,-12204.411
POLES ADVANCE,ADVANCE_2020_WB2C,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14565.571,14209.703,10701.764,6835.956,2582.0,-1737.706375,-4812.32,-6361.3995,-7192.487,-7903.3075,-8183.6335,-9002.864,-9809.952,-11226.702,-12404.151,-12532.02,-13359.811
POLES ADVANCE,ADVANCE_2030_1.5C-2100,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14565.571,15267.019,13665.522,3771.04325,-205.36540625,-1868.44625,-3957.28,-5719.0395,-7506.427,-7978.0905,-7950.511,-8906.427,-10096.452,-12099.791,-14138.678,-14883.113,-14682.721
POLES ADVANCE,ADVANCE_2030_Med2C,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14565.571,15265.548,13654.524,10916.379,6852.685,2253.615,-1402.31025,-4343.2095,-5429.572,-6223.0105,-6721.4005,-7212.9965,-8113.884,-8746.54,-9921.487,-10874.465,-11786.003
POLES ADVANCE,ADVANCE_2030_Price1.5C,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14565.571,15265.548,13654.524,3947.9675,-59.03360546875,-1839.360625,-3670.8065,-5398.584,-6816.1135,-7432.902,-7381.986,-8291.6845,-9183.127,-10778.171,-12749.013,-13441.581,-12355.528
POLES ADVANCE,ADVANCE_2030_WB2C,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14565.571,15265.548,13654.524,8637.725,2580.88525,-1309.693875,-3983.274,-5811.8775,-7103.846,-7688.001,-7875.553,-8751.449,-9900.189,-10789.442,-12221.928,-12650.188,-13408.295
POLES ADVANCE,ADVANCE_INDC,P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14565.571,15265.548,13654.524,12476.616,11355.136,9488.091,7488.49,5389.315,3640.42775,2594.89925,1514.357,788.354375,280.33553125,-164.7285625,-376.04115625,-384.99315625,-812.8951875
POLES ADVANCE,ADVANCE_NoPolicy,P1a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14918.191,17198.638,18637.026,20248.28,21758.652,22715.21,23144.958,23212.938,22843.028,22670.876,22932.736,23364.884,24079.962,24898.912,25911.73,26796.44,27652.744
POLES ADVANCE,ADVANCE_Reference,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14579.436,16510.926,17818.24,19336.572,20634.242,21454.714,21773.41,21762.52,21336.742,21240.918,21426.602,21857.018,22519.814,23378.39,24334.19,25071.73,25935.102
POLES CD-LINKS,CD-LINKS_INDC2030i_1600,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12896.7294921875,13781.6767578125,13881.6396484375,12282.384765625,9168.4873046875,6825.240234375,4652.34716796875,1457.509521484375,-1737.328125,-3718.259521484375,-5699.19091796875,-7210.395751953125,-8721.6005859375,-10223.275390625,-11724.9501953125,-13164.21533203125,-14603.48046875
POLES CD-LINKS,CD-LINKS_INDC2030i_400,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12893.1455078125,13781.306640625,13877.6708984375,5778.1533203125,1508.91296386719,435.006378173828,-1665.04406738281,-3378.0208129882803,-5090.99755859375,-5784.284912109375,-6477.572265625,-7141.581298828125,-7805.59033203125,-9239.900634765623,-10674.2109375,-13136.8271484375,-15599.443359375
POLES CD-LINKS,CD-LINKS_INDCi,P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12718.5654296875,13431.5830078125,13482.51171875,13006.6953125,13162.9775390625,13525.5537109375,13703.50390625,13718.833984375,13734.1640625,14057.044921875,14379.92578125,15319.017578125,16258.109375,17730.4384765625,19202.767578125,21193.4619140625,23184.15625
POLES CD-LINKS,CD-LINKS_NDC2030i_1000,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12896.7294921875,13781.6767578125,13881.6396484375,10089.9775390625,4589.35009765625,2128.70751953125,-41.4648170471191,-2249.5815296173096,-4457.6982421875,-5783.88134765625,-7110.064453125,-8307.8564453125,-9505.6484375,-11065.81640625,-12625.984375,-14369.1640625,-16112.34375
POLES CD-LINKS,CD-LINKS_NPi,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13055.119140625,14576.60546875,16514.828125,18195.353515625,19326.41015625,20255.685546875,21120.53125,21969.93359375,22819.3359375,24145.6689453125,25472.001953125,27270.50390625,29069.005859375,30480.486328125,31891.966796875,32769.5263671875,33647.0859375
POLES CD-LINKS,CD-LINKS_NPi2020_1000,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13057.1337890625,13624.95703125,11959.2744140625,9099.6728515625,5349.40625,2285.06298828125,-211.474533081055,-2249.9884872436523,-4288.50244140625,-5614.51318359375,-6940.52392578125,-8064.879638671875,-9189.2353515625,-10754.61181640625,-12319.98828125,-14077.09765625,-15834.20703125
POLES CD-LINKS,CD-LINKS_NPi2020_1600,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13057.1337890625,14016.4443359375,13517.0556640625,12318.6865234375,10485.185546875,7724.75,4554.41162109375,1384.7465209960951,-1784.91857910156,-3636.6814575195294,-5488.4443359375,-6934.33740234375,-8380.23046875,-9889.76318359375,-11399.2958984375,-12805.6474609375,-14211.9990234375
POLES CD-LINKS,CD-LINKS_NPi2020_400,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13057.1337890625,11958.6044921875,7296.24951171875,4112.95751953125,2004.18542480469,-168.128311157227,-2095.39453125,-3507.83740234375,-4920.2802734375,-6003.36279296875,-7086.4453125,-8262.767578125,-9439.08984375,-11618.34521484375,-13797.6005859375,-15626.27392578125,-17454.947265625
POLES CD-LINKS,CD-LINKS_NoPolicy,P1a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13516.947265625,15770.3896484375,17634.57421875,19068.33984375,20250.65625,21346.16015625,22286.51171875,23480.1767578125,24673.841796875,26313.9990234375,27954.15625,29962.990234375,31971.82421875,32928.615234375,33885.40625,34748.4296875,35611.453125
POLES EMF30,EMF30_BCOC-EndU,P1d,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14123.917,15863.615,17185.834,18586.222,20004.722,20913.2,21563.428,21455.563,21347.698,21311.529,21275.36,21291.372,21307.384,21073.797,20840.21,20574.682,20309.154
POLES EMF30,EMF30_Baseline,P1a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13915.522,15607.481,16970.044,18399.96,19830.578,20764.752,21454.244,21377.838,21301.432,21301.436,21301.44,21346.928,21392.416,21186.047,20979.678,20668.559,20357.44
POLES EMF30,EMF30_CH4-Only,P1d,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13914.924,15608.164,16972.618,18406.264,19839.878,20774.382,21466.018,21390.617,21315.216,21319.914,21324.612,21372.869,21421.126,21212.908,21004.69,20699.992,20395.294
POLES EMF30,EMF30_ClimPolicy,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12370.59,9111.726,7151.603,6041.0055,2370.87525,-1328.037125,-4384.225,-6593.932,-8803.639,-9401.340499999998,-9999.042,-10204.1495,-10409.257,-10205.13,-10001.003,-10150.3725,-10299.742
POLES EMF30,EMF30_ClimPolicy+SLCF,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12551.28,9209.886,7196.268,6154.9915,2746.38175,-553.8204375,-3813.20475,-6302.6298750000005,-8792.055,-9491.4845,-10190.914,-10478.884,-10766.854,-10529.9535,-10293.053,-10504.299,-10715.545
POLES EMF30,EMF30_SLCF,P1d,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14122.863,15863.401,17188.034,18589.862,20011.548,20919.984,21572.048,21466.988,21361.928,21328.537,21295.146,21309.994,21324.842,21091.67,20858.498,20592.755,20327.012
POLES EMF30,EMF30_Slower-Action,P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13245.281,13160.855,12627.243,12793.595,12062.095,10914.066,9652.295,8033.61275,6414.9305,5907.2605,5399.5905,5204.498750000001,5009.407,4707.1895,4404.972,3947.50325,3490.0345
