Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3025.08946666667,601.435760312979,-146.813079013098,-969.139127383798,-1671.85491847393,-2366.86156218002,-2872.90285996345,-3367.52439428222,-3765.55981367081,-4163.5952330594,-4639.32377088902,-5115.05230871864,-5385.902477765076,-5656.75264681151,-5804.279062567541,-5951.80547832357
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,3360.60083333333,1245.68326666667,320.909327778188,-609.050299899078,-1357.76029583429,-2145.76726958445,-2701.98941886781,-3224.34205165642,-3654.386089578305,-4084.43012750019,-4592.723788696399,-5101.01744989261,-5451.78245076465,-5802.54745163669,-5832.728190019895,-5862.9089284031
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,2885.61386666667,326.26269133124,-424.0215043617,-1229.6120034449,-1858.13346469692,-2508.72239435148,-2949.43820491006,-3377.50931460018,-3734.74330098286,-4091.97728736554,-4593.670153637895,-5095.36301991025,-5396.679540157975,-5697.9960604057,-5791.74256298956,-5885.48906557342
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800_COV,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,3022.75343333333,569.51658974249,-264.529512251414,-1108.45623206844,-1776.12618119643,-2453.64141464854,-2907.22738406574,-3348.03219520602,-3717.17614138547,-4086.32008756492,-4596.337009687784,-5106.35393181065,-5407.84880022936,-5709.34366864807,-5803.9152861833845,-5898.4869037187
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3360.60083333333,1245.68326666667,322.541334003766,-606.423224748253,-1356.28139745742,-2103.23604396455,-2671.78239665916,-3219.06767037652,-3647.69693648305,-4076.32620258958,-4594.55979932298,-5112.79339605638,-5445.462325790215,-5778.13125552405,-5812.162778010625,-5846.1943004972
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_800f_COV,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,3361.44196666667,1249.41999925004,324.237235957553,-604.035490120968,-1347.09416854372,-2068.19339398001,-2584.06640038612,-3128.6790535469,-3577.3359895788,-4025.9929256107,-4602.557434334805,-5179.12194305891,-5526.660318627884,-5874.19869419686,-5868.86551405859,-5863.53233392032
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3022.58146666667,569.646,-256.05908181366,-1083.58539779848,-1750.21898703182,-2427.15240907873,-2912.82327276501,-3381.24106047265,-3733.45983352988,-4085.67860658711,-4593.54441409804,-5101.41022160897,-5413.7056979939,-5726.00117437883,-5813.87514715446,-5901.74911993009
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900_COV,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,3052.69066666667,769.193741404,39.084254585585,-757.962896138443,-1435.0368215669,-2175.77168127199,-2718.11206395272,-3228.7785962014,-3639.412069973205,-4050.04554374501,-4555.276288667865,-5060.50703359072,-5374.657679650545,-5688.80832571037,-5789.05982498083,-5889.31132425129
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,3365.98203333333,1256.44603333333,328.537304781469,-598.511366661168,-1340.90465361989,-2058.52172005545,-2579.07686185021,-3131.77036542948,-3579.387673348035,-4027.00498126659,-4602.81325297235,-5178.62152467811,-5525.594737350985,-5872.56795002386,-5862.39219790261,-5852.21644578136
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_900f_COV,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,3365.60820021351,1255.62174813347,326.621426481567,-601.35798164739,-1281.9502726624,-2001.39921939764,-2537.79590485258,-3061.37022972854,-3539.602981114695,-4017.83573250085,-4597.52300950864,-5177.21028651643,-5523.808556152565,-5870.4068257887,-5864.25964501162,-5858.11246423454
MESSAGEix-GLOBIOM_1.1,EN_NPi2100,P1b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.96916666667,5153.30812938817,4838.31767073191,4300.31887906656,3678.43902388615,3074.24504551705,2463.37416515842,1900.25401615779,1342.90108972879,767.8276131198115,192.754136510833,-329.3849608002085,-851.52405811125,-1150.082836223585,-1448.64161433592,-1923.7407254856948,-2398.83983663547
MESSAGEix-GLOBIOM_1.1,EN_NPi2100_COV,P1b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.46573333333,5158.88173530574,4847.04758739018,4323.37176284952,3724.03527410329,3111.49004052781,2493.71963001741,1923.89410320554,1361.31265310027,782.19204874035,203.07144438043,-321.7151048861675,-846.501654152765,-1146.1420367907826,-1445.7824194288,-1921.416338804525,-2397.05025818025
MESSAGEix-GLOBIOM_1.1,EN_NoPolicy,P1a,Emissions|CO2|AFOLU,Mt CO2/yr,5475.51583333333,5160.24788365511,4849.16207021094,4333.69070980115,3817.85748244446,3312.55157552743,2807.56583272997,2314.85648774485,1822.36790645432,1307.7348351868177,793.101763919315,303.40589032078947,-186.289983277736,-466.3665378824391,-746.443092487142,-1157.576324111496,-1568.70955573585
MESSAGEix-GLOBIOM_1.1,NGFS2_Below 2¡ãC,P2,Emissions|CO2|AFOLU,Mt CO2/yr,5470.465733,3360.731,1248.183915,322.5539507,-606.776165,-1290.620091,-2014.062106,-2541.723592,-3051.234339,-3467.980608,-3884.726877,-4439.945032,-4995.163187,-5304.5659825,-5613.968778,-5725.190281,-5836.411784
MESSAGEix-GLOBIOM_1.1,NGFS2_Current Policies,P1b,Emissions|CO2|AFOLU,Mt CO2/yr,5470.465733,5158.881735,4847.047587,4348.350679,3822.691111,3154.266703,2472.263343,1747.685124,1015.102068,247.028674,-521.04472,-1217.7606569999998,-1914.476594,-2542.6064465,-3170.736299,-3645.661416,-4120.586533
MESSAGEix-GLOBIOM_1.1,NGFS2_Delayed Transition,P3a,Emissions|CO2|AFOLU,Mt CO2/yr,5470.465733,5158.881735,4847.047587,3144.760403,1605.27341,320.1295148,-811.4719676,-1757.931028,-2577.104116,-3191.472943,-3805.84177,-4294.8947205,-4783.947671,-5103.5912955,-5423.23492,-5415.349575,-5407.46423
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,P2c,Emissions|CO2|AFOLU,Mt CO2/yr,5470.465733,2683.011833,-94.05206297,-825.9404643,-1576.807981,-2096.969648,-2648.993516,-3067.925657,-3487.744736,-3771.2313555,-4054.717975,-4526.293578,-4997.869181,-5247.7272765,-5497.585372,-5444.070576,-5390.55578
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),P1c,Emissions|CO2|AFOLU,Mt CO2/yr,5470.465733,4992.1586,4545.610776,3385.092414,2117.809562,1130.744671,221.7933978,-594.0431204,-1354.745931,-2038.089272,-2721.432613,-3293.2374275,-3865.042242,-4257.3230875,-4649.603933,-4882.8708065,-5116.13768
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,P2c,Emissions|CO2|AFOLU,Mt CO2/yr,5470.465733,2767.514074,91.06700683,-685.2519633,-1485.087967,-2074.003934,-2678.12436,-3104.781841,-3506.264426,-3806.7739085,-4107.283391,-4617.3261155,-5127.36884,-5411.5806705,-5695.792501,-5755.84167,-5815.890839
POLES ADVANCE,ADVANCE_2020_1.5C-2100,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,1270.37475,137.17384375,-1649.42975,-2328.404,-1025.3063125,-495.77946875,-363.544625,-423.623125,-17.651681640625,-68.6014765625,-110.0767109375,-293.83546875,-611.830625,-1046.84275,-1294.92975,-1575.296,-1614.0395
POLES ADVANCE,ADVANCE_2020_Med2C,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,1270.374,47.9424140625,-1656.024125,-2514.69875,-2097.71475,-1999.410125,-2048.78725,-2071.214375,-1832.578375,-1227.309125,-715.9214375,-679.0023125,-442.919875,-419.795,-512.98603125,-875.8274375,-1141.41575
POLES ADVANCE,ADVANCE_2020_WB2C,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,1270.374,62.00337890625,-1691.796125,-2595.78775,-1748.7095,-1514.955,-1330.171625,-912.5814375,-709.503375,-541.6864375,-479.793375,-751.2276875,-1067.49875,-1229.38,-1420.69775,-1746.2645,-2050.714625
POLES ADVANCE,ADVANCE_2030_1.5C-2100,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1270.374,1092.475375,113.5755,-1242.681625,-1221.020375,-913.61375,-859.410875,-155.18334375,-208.913359375,-265.887,-576.9588125,-633.39575,-1274.9375,-1121.325875,-1896.639875,-1729.6425,-2061.04625
POLES ADVANCE,ADVANCE_2030_Med2C,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1270.374,1092.43975,113.39628125,-1595.9245,-2075.118375,-1963.9845,-1848.23025,-1557.55175,-1735.24475,-1344.193625,-1009.70275,-799.8938125,-794.5051875,-454.77375,-431.54759375,-732.015625,-1027.935
POLES ADVANCE,ADVANCE_2030_Price1.5C,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1270.374,1092.43975,113.39628125,-1260.681,-1309.229625,-857.4786875,-1013.9018125,-613.0490625,-471.720375,-511.5628125,-627.797625,-499.263125,-1044.5495,-1096.525625,-1435.17825,-1797.79175,-2111.84325
POLES ADVANCE,ADVANCE_2030_WB2C,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1270.374,1092.43975,113.39628125,-1593.593875,-1807.9915,-1523.003125,-1365.347875,-932.0935625,-719.1664375,-590.6854375,-658.96325,-864.3623125,-1136.101875,-1282.742875,-1454.68075,-1772.753125,-2116.53375
POLES ADVANCE,ADVANCE_INDC,P1c,Emissions|CO2|AFOLU,Mt CO2/yr,1270.374,1092.43975,113.39628125,8.4618046875,-665.274125,-873.5268125,-1054.970375,-1296.63725,-1656.68925,-1425.458125,-1044.30275,-806.7244375,-707.825875,-494.13128125,-98.117640625,-172.957578125,-204.853109375
POLES ADVANCE,ADVANCE_NoPolicy,P1a,Emissions|CO2|AFOLU,Mt CO2/yr,1400.308375,1716.25475,2249.8815,2688.102,3034.3845,2921.6555,2731.5395,2582.66025,2579.7215,2548.35525,2473.378,2426.76025,2381.197,2571.40275,2682.16575,2401.95175,2186.6365
POLES ADVANCE,ADVANCE_Reference,P1b,Emissions|CO2|AFOLU,Mt CO2/yr,1344.88125,1616.3675,2108.21075,2552.1605,2906.9715,2798.983,2609.21925,2464.285,2466.0955,2440.90725,2395.566,2387.08,2378.43075,2536.3675,2629.80175,2406.7255,2202.61025
POLES CD-LINKS,CD-LINKS_INDC2030i_1600,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1112.31689453125,272.598754882812,-427.796478271484,-2528.63989257812,-4045.08471679688,-4376.650390625,-4811.06005859375,-5027.11962890625,-5243.17919921875,-5358.681884765625,-5474.1845703125,-5489.72216796875,-5505.259765625,-5645.90478515625,-5786.5498046875,-5178.64306640625,-4570.736328125
POLES CD-LINKS,CD-LINKS_INDC2030i_400,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,744.598815917969,229.031158447266,-311.619567871094,-2535.26879882812,-3936.27758789062,-4263.42138671875,-4393.70947265625,-4792.69189453125,-5191.67431640625,-5160.912109375,-5130.14990234375,-4788.578125,-4447.00634765625,-3794.3466796875,-3141.68701171875,-3215.260375976565,-3288.83374023438
POLES CD-LINKS,CD-LINKS_INDCi,P1c,Emissions|CO2|AFOLU,Mt CO2/yr,1111.98876953125,249.848007202148,-419.949737548828,-455.865509033203,-434.261413574219,-506.889373779297,-586.66162109375,-820.328002929685,-1053.99438476562,-1241.94287109375,-1429.89135742188,-1642.23785400391,-1854.58435058594,-1996.4871215820297,-2138.38989257812,-2275.30249023437,-2412.21508789062
POLES CD-LINKS,CD-LINKS_NDC2030i_1000,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1112.31689453125,272.598754882812,-427.796478271484,-2822.52294921875,-4292.9365234375,-4632.5810546875,-4778.20361328125,-4716.365966796875,-4654.5283203125,-5050.754638671875,-5446.98095703125,-5577.166259765625,-5707.3515625,-5263.1220703125,-4818.892578125,-4566.3037109375,-4313.71484375
POLES CD-LINKS,CD-LINKS_NPi,P1b,Emissions|CO2|AFOLU,Mt CO2/yr,1162.43701171875,1145.599609375,1142.13330078125,1133.02624511719,1138.07934570312,1049.87390136719,977.364807128906,815.0687561035155,652.772705078125,421.3145751953125,189.8564453125,-123.35272216796898,-436.561889648438,-621.257690429688,-805.953491210938,-988.078979492189,-1170.20446777344
POLES CD-LINKS,CD-LINKS_NPi2020_1000,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,1162.45764160156,-574.563659667969,-2931.11669921875,-4198.2705078125,-4414.68212890625,-4625.501953125,-4427.4306640625,-4710.60498046875,-4993.779296875,-5078.1640625,-5162.548828125,-5444.8740234375,-5727.19921875,-5239.651611328125,-4752.10400390625,-4527.013916015625,-4301.923828125
POLES CD-LINKS,CD-LINKS_NPi2020_1600,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,1162.45764160156,-484.880493164062,-2745.68823242188,-3602.0537109375,-3983.38500976562,-4489.2177734375,-4813.8525390625,-5030.631591796875,-5247.41064453125,-5357.2255859375,-5467.04052734375,-5478.505615234375,-5489.970703125,-5659.43896484375,-5828.9072265625,-5355.243408203125,-4881.57958984375
POLES CD-LINKS,CD-LINKS_NPi2020_400,P2a,Emissions|CO2|AFOLU,Mt CO2/yr,1162.45764160156,-744.1650390625,-3219.72094726562,-4286.77783203125,-4417.59033203125,-4597.1005859375,-3919.11547851562,-4141.362182617185,-4363.60888671875,-4787.41650390625,-5211.22412109375,-4635.109985351565,-4058.99584960938,-4107.676391601565,-4156.35693359375,-4207.93310546875,-4259.50927734375
POLES CD-LINKS,CD-LINKS_NoPolicy,P1a,Emissions|CO2|AFOLU,Mt CO2/yr,1407.62854003906,1624.34899902344,1844.17932128906,1848.46740722656,1867.54699707031,1786.28405761719,1720.0595703125,1561.37341308594,1402.68725585938,1171.495025634768,940.302795410156,647.940643310547,355.578491210938,162.33451271057154,-30.9094657897949,-216.23608970642093,-401.562713623047
POLES EMF30,EMF30_BCOC-EndU,P1d,Emissions|CO2|AFOLU,Mt CO2/yr,515.1985,311.524,115.7417109375,120.7092890625,112.2890859375,-44.305046875,-264.190375,-266.617796875,-269.04521875,-194.38445703125,-119.7236953125,-99.32371875,-78.9237421875,-107.26605859375,-135.608375,-142.881375,-150.154375
POLES EMF30,EMF30_Baseline,P1a,Emissions|CO2|AFOLU,Mt CO2/yr,528.0704375,435.859875,435.9985625,305.548,508.01378125,296.2634375,61.31381640625,37.748646972656246,14.1834775390625,85.40872314453125,156.63396875,166.6881484375,176.742328125,263.0557421875,349.36915625,348.8019375,348.23471875
POLES EMF30,EMF30_CH4-Only,P1d,Emissions|CO2|AFOLU,Mt CO2/yr,528.0663125,435.673875,435.45671875,304.918,507.38359375,295.40021875,61.07894140625,36.97090625,12.86287109375,84.09835742187501,155.33384375,165.135890625,174.9379375,261.064625,347.1913125,346.253578125,345.31584375
POLES EMF30,EMF30_ClimPolicy,P2,Emissions|CO2|AFOLU,Mt CO2/yr,-731.8960625,-2309.88275,-2774.4475,-2858.09525,-2732.04425,-2637.67475,-2089.883125,-1568.4647812499998,-1047.0464375,-987.43396875,-927.8215,-1152.31125,-1376.801,-1634.7420625,-1892.683125,-2217.1008125,-2541.5185
POLES EMF30,EMF30_ClimPolicy+SLCF,P2c,Emissions|CO2|AFOLU,Mt CO2/yr,-693.5780625,-2350.89025,-2811.791,-3019.34475,-3019.397,-2894.01375,-2633.412,-1943.0823125,-1252.752625,-1064.08990625,-875.4271875,-1077.04303125,-1278.658875,-1523.1862500000002,-1767.713625,-2140.9734375000003,-2514.23325
POLES EMF30,EMF30_SLCF,P1d,Emissions|CO2|AFOLU,Mt CO2/yr,515.1906875,311.40303125,115.538,120.29134375,111.4016875,-45.71135546875,-265.40028125,-268.1231875,-270.84609375,-196.02853515625,-121.2109765625,-100.985359375,-80.7597421875,-108.26455078125,-135.769359375,-143.0946015625,-150.41984375
POLES EMF30,EMF30_Slower-Action,P1c,Emissions|CO2|AFOLU,Mt CO2/yr,311.42271875,131.831234375,-21.461060546875,-1173.14975,-2331.443,-2393.972,-2480.2915,-2466.171875,-2452.05225,-2442.09625,-2432.14025,-2407.84275,-2383.54525,-2212.3497500000003,-2041.15425,-1843.12975,-1645.10525
POLES EMF30,EMF30_Slower-Action+SLCF,P1d,Emissions|CO2|AFOLU,Mt CO2/yr,299.9585,-90.3224140625,-174.689890625,-1568.889125,-2529.6485,-2635.38425,-2737.53825,-2702.666875,-2667.7955,-2685.212875,-2702.63025,-2687.4053750000003,-2672.1805,-2603.725625,-2535.27075,-2323.77,-2112.26925
POLES EMF30,EMF30_Slower-to-faster,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,311.42271875,131.831234375,-21.461060546875,-2809.508,-2802.6605,-2615.492,-1889.339125,-1340.6691875,-791.99925,-768.374875,-744.7505,-1078.785125,-1412.81975,-1634.7989375000002,-1856.778125,-2235.9439375,-2615.10975
POLES EMF30,EMF30_Slower-to-faster+SLCF,P3c,Emissions|CO2|AFOLU,Mt CO2/yr,299.9584375,-90.3226796875,-174.690390625,-2981.3645,-3050.46275,-2866.1895,-2458.861,-1734.138125,-1009.41525,-910.959625,-812.504,-1062.4561875,-1312.408375,-1559.2085,-1806.008625,-2167.4939375,-2528.97925
POLES EMF30,EMF30_Slower-to-faster+SLCF+HFC,P3c,Emissions|CO2|AFOLU,Mt CO2/yr,299.9584375,-90.3226796875,-174.690390625,-2981.3645,-3050.46275,-2866.1895,-2458.861,-1734.138125,-1009.41525,-910.959625,-812.504,-1062.4561875,-1312.408375,-1559.2085,-1806.008625,-2167.4939375,-2528.97925
POLES ENGAGE,EN_INDCi2030_1000,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,923.859558105469,-538.931701660156,-789.310607910156,-813.593383789062,-853.864685058594,-815.10546875,-883.602478027344,-952.099487304688,-1046.816833496094,-1141.5341796875,-1740.48547363281,-2339.43676757812,-2752.15600585937,-3164.87524414062,-3418.83740234375,-3672.79956054688
POLES ENGAGE,EN_INDCi2030_1000_COV,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,815.851623535156,-491.441101074219,-770.9609375,-854.765686035156,-906.796508789062,-962.688842773438,-1098.495605468749,-1234.30236816406,-1373.783569335935,-1513.26477050781,-1918.6665649414049,-2324.068359375,-2731.10412597656,-3138.13989257812,-3375.5277099609348,-3612.91552734375
POLES ENGAGE,EN_INDCi2030_1000_COV_NDCp,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,809.133972167969,-528.575927734375,-769.275146484375,-851.743225097656,-908.882507324219,-975.399597167969,-1098.7024230957045,-1222.00524902344,-1348.31005859375,-1474.61486816406,-1883.48431396484,-2292.35375976562,-2727.2646484375,-3162.17553710938,-3402.005493164065,-3641.83544921875
POLES ENGAGE,EN_INDCi2030_1000_NDCp,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,801.102416992188,-550.246215820312,-755.806457519531,-734.447143554688,-802.014465332031,-845.947631835938,-960.237121582029,-1074.52661132812,-1209.0020141601549,-1343.47741699219,-1831.1817016601549,-2318.88598632812,-2701.18115234375,-3083.47631835938,-3342.44763183594,-3601.4189453125
POLES ENGAGE,EN_INDCi2030_1000f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,923.859558105469,-538.931701660156,-801.93896484375,-892.902587890625,-945.164672851562,-969.310302734375,-1055.5778808593775,-1141.84545898438,-1170.130493164065,-1198.41552734375,-1480.6304321289049,-1762.84533691406,-2233.58197021484,-2704.31860351562,-2978.18908691406,-3252.0595703125
POLES ENGAGE,EN_INDCi2030_1000f_COV,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,815.851623535156,-491.441101074219,-750.639709472656,-903.135986328125,-1004.43756103516,-1121.37829589844,-1228.47247314453,-1335.56665039062,-1370.58752441406,-1405.6083984375,-1688.567626953125,-1971.52685546875,-2386.141235351565,-2800.75561523438,-2950.35913085938,-3099.96264648438
POLES ENGAGE,EN_INDCi2030_1000f_COV_NDCp,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,809.133972167969,-528.575744628906,-744.267211914062,-888.417602539062,-1012.26403808594,-1155.12365722656,-1271.626342773435,-1388.12902832031,-1436.51397705078,-1484.89892578125,-1779.656982421875,-2074.4150390625,-2461.95361328125,-2849.4921875,-2967.4276123046902,-3085.36303710938
POLES ENGAGE,EN_INDCi2030_1000f_NDCp,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,801.102416992188,-550.24609375,-748.32373046875,-864.699035644531,-952.456237792969,-1021.90472412109,-1093.47085571289,-1165.03698730469,-1224.3095703125,-1283.58215332031,-1581.0205688476549,-1878.458984375,-2309.7979736328098,-2741.13696289062,-2960.42150878906,-3179.7060546875
POLES ENGAGE,EN_INDCi2030_1200,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,923.859558105469,-538.931701660156,-796.642639160156,-903.54638671875,-982.124145507812,-1053.52380371094,-1175.02770996094,-1296.53161621094,-1381.816650390625,-1467.10168457031,-1864.8926391601549,-2262.68359375,-2626.34216308594,-2990.00073242188,-3222.83666992188,-3455.67260742188
POLES ENGAGE,EN_INDCi2030_1200f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,923.859558105469,-538.931701660156,-767.315124511719,-918.382568359375,-1034.85095214844,-1184.12219238281,-1371.38732910156,-1558.65246582031,-1586.18927001953,-1613.72607421875,-1867.002685546875,-2120.279296875,-2440.404296875,-2760.529296875,-2940.89099121094,-3121.25268554688
POLES ENGAGE,EN_INDCi2030_1400,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,923.859558105469,-538.931701660156,-742.339172363281,-916.087768554688,-1072.96740722656,-1232.55383300781,-1448.16076660156,-1663.76770019531,-1845.92980957031,-2028.09191894531,-2250.715393066405,-2473.3388671875,-2796.312255859375,-3119.28564453125,-3342.1798095703152,-3565.07397460938
POLES ENGAGE,EN_INDCi2030_1400f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,923.859558105469,-538.931701660156,-720.783874511719,-915.442932128906,-1076.60290527344,-1231.77404785156,-1452.79486083984,-1673.81567382812,-1854.91955566406,-2036.0234375,-2277.5975341796902,-2519.17163085938,-2814.63940429688,-3110.10717773438,-3175.7071533203152,-3241.30712890625
POLES ENGAGE,EN_INDCi2030_1600,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,923.859558105469,-538.931701660156,-545.003967285156,-916.124755859375,-1075.64965820312,-1224.82934570312,-1449.78125,-1674.73315429688,-1928.14587402344,-2181.55859375,-2449.5506591796902,-2717.54272460938,-3001.7977294921902,-3286.052734375,-3451.118896484375,-3616.18505859375
POLES ENGAGE,EN_INDCi2030_1600f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.27160644531,923.859558105469,-538.931701660156,-545.003967285156,-916.124755859375,-1075.64965820312,-1224.82934570312,-1449.78125,-1674.73315429688,-1928.14587402344,-2181.55859375,-2449.5506591796902,-2717.54272460938,-3001.7977294921902,-3286.052734375,-3451.118896484375,-3616.18505859375
POLES ENGAGE,EN_INDCi2030_1800,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,-431.8879,-818.525,-1000.881,-1195.759,-1427.964,-1660.169,-1932.793,-2205.417,-2527.643,-2849.869,-3157.125,-3464.381,-3585.608,-3706.835
POLES ENGAGE,EN_INDCi2030_1800f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,-431.8879,-818.525,-1000.881,-1195.759,-1427.964,-1660.169,-1932.793,-2205.417,-2527.643,-2849.869,-3157.125,-3464.381,-3585.608,-3706.835
POLES ENGAGE,EN_INDCi2030_2000,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,-380.7312,-774.5638,-963.611,-1152.268,-1411.751,-1671.234,-1945.8835,-2220.533,-2549.712,-2878.891,-3190.378,-3501.865,-3688.3295,-3874.794
POLES ENGAGE,EN_INDCi2030_2000f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,-380.7312,-774.5638,-963.611,-1152.268,-1411.751,-1671.234,-1945.8835,-2220.533,-2549.712,-2878.891,-3190.378,-3501.865,-3688.3295,-3874.794
POLES ENGAGE,EN_INDCi2030_2500,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,-41.0557,-635.9694,-864.9037,-1055.266,-1296.1505000000002,-1537.035,-1861.7615,-2186.488,-2535.3225,-2884.157,-3199.964,-3515.771,-3755.3685,-3994.966
POLES ENGAGE,EN_INDCi2030_2500f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,-41.0557,-635.9694,-864.9037,-1055.266,-1296.1505000000002,-1537.035,-1861.7615,-2186.488,-2535.3225,-2884.157,-3199.964,-3515.771,-3755.3685,-3994.966
POLES ENGAGE,EN_INDCi2030_3000,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,484.3282,188.4938,-202.3264,-584.459,-874.3125,-1164.166,-1534.866,-1905.566,-2298.4665,-2691.367,-3043.5015000000003,-3395.636,-3667.5605,-3939.485
POLES ENGAGE,EN_INDCi2030_3000f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,484.3282,188.4938,-202.3264,-584.459,-874.3125,-1164.166,-1534.866,-1905.566,-2298.4665,-2691.367,-3043.5015000000003,-3395.636,-3667.5605,-3939.485
POLES ENGAGE,EN_INDCi2030_300f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,-789.1114,-819.8702,-887.0584,-800.2813,-819.4348,-838.5883,-830.25755,-821.9268,-1083.8854,-1345.844,-1961.1395,-2576.435,-2858.6535,-3140.872
POLES ENGAGE,EN_INDCi2030_400f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,-781.5153,-814.7565,-874.1952,-785.8842,-819.5687499999999,-853.2533,-861.4504999999999,-869.6477,-1156.96885,-1444.29,-2030.8895,-2617.489,-2891.9295,-3166.37
POLES ENGAGE,EN_INDCi2030_500f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,-779.4018,-811.4462,-862.3994,-811.6954,-849.78275,-887.8701,-913.3567,-938.8433,-1215.55965,-1492.276,-2036.4675,-2580.659,-2877.5375000000004,-3174.416
POLES ENGAGE,EN_INDCi2030_600f,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,923.8596,-538.9317,-783.9391,-814.3529,-855.3768,-805.8779,-848.57435,-891.2708,-920.39095,-949.5111,-1217.07155,-1484.632,-2039.1555,-2593.679,-2885.45,-3177.221
POLES ENGAGE,EN_INDCi2030_600f_COV,P3b,Emissions|CO2|AFOLU,Mt CO2/yr,1852.272,815.8516,-491.4411,-759.454,-808.9066,-869.7379,-838.2708,-904.33555,-970.4003,-1047.83615,-1125.272,-1354.6385,-1584.005,-2150.6325,-2717.26,-2892.927,-3068.594
