Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,9.51199442472143,4.43464671958897,0.36918372894502,0.078691140374862,0.0951821844898922,0.152385717319301,0.244122715453519,0.335859713587737,0.4003493534686615,0.464838993349586,0.526273226375645,0.587707459401704,0.583324036914025,0.578940614426346
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,10.3976953845955,5.52849723346875,3.79085785092675,0.0590487390657572,0.0543294736550548,0.0858989661632439,0.1444269021678654,0.202954838172487,0.2154241177320365,0.227893397291586,0.165001739949166,0.102110082606746,0.0654516683207554,0.0287932540347649
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,9.23365582777633,4.55548683052557,3.04417511261771,0.0827959718116723,0.0444472162520516,0.0751949953430382,0.1312028515196466,0.187210707696255,0.277266553405221,0.367322399114187,0.2898635939678545,0.212404788821522,0.1442001616257311,0.0759955344299403
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,9.71807399525374,4.85896273861224,3.25523925347138,0.544520111855342,0.0451878969940249,0.0762832983531646,0.1329217853112943,0.189560272269424,0.282605205733062,0.3756501391967,0.298026434425928,0.220402729655156,0.1511676449232823,0.0819325601914088
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,10.0028445766094,5.99587185898231,4.38832272670455,0.115613612610821,0.0566245926211432,0.0883440565850816,0.1481010099562063,0.207857963327331,0.2212330375446115,0.234608111761892,0.1718140860535275,0.109020060345163,0.0687237947733582,0.0284275292015535
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,11.2776358690699,7.58675880344498,4.17643241524558,0.573450020546935,0.0697653208832283,0.112182316880584,0.192825290640882,0.27346826440118,0.3996431179380635,0.525817971474947,0.6359974087672945,0.746176846059642,0.76202141366595,0.777865981272258
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,12.869975878498,5.30837995932271,3.85833887495695,1.10892354233479,0.0387604305867824,0.0675798311943789,0.1282105598019649,0.188841288409551,0.299598543889777,0.410355799370003,0.478456956787504,0.546558114205005,0.5231083079353129,0.499658501665621
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,12.9744997285986,6.0056604502295,4.41102721389374,1.03126551234452,0.0390973050842796,0.0682749437119682,0.1276043585231011,0.186933773334234,0.2941870704511885,0.401440367568143,0.471119600343135,0.540798833118127,0.5256537298086414,0.510508626499156
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,11.2075659126016,7.15398431746323,4.25496843701472,1.47885586909296,0.0678813285839445,0.11020386132152,0.1891823515786105,0.268160841835701,0.393425333264989,0.518689824694277,0.6310421354310545,0.743394446167832,0.7571710085506425,0.770947570933453
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,13.2600380857087,8.10052020528583,5.43559232575457,2.28984478800764,0.0342604131349448,0.0600279681191101,0.1165723339611585,0.173116699803207,0.271695831789692,0.370274963776177,0.3136902592351015,0.257105554694026,0.185363472898757,0.113621391103488
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,13.2296136926167,7.37736834789007,4.2483707460688,1.54318768341074,0.125463929675294,0.0484840010704326,0.0957215365769613,0.14295907208349,0.235412670881395,0.3278662696793,0.3305679404407485,0.333269611202197,0.2585761786998255,0.183882746197454
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,13.6912340124542,9.18093577994293,4.7512347093257,1.45785754775981,0.539114290850002,0.0487123055107619,0.0960739386250059,0.14343557173925,0.2302419481287785,0.317048324518307,0.3230450418847225,0.329041759251138,0.256862153608874,0.18468254796661
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,13.6076095105295,7.75061754625874,5.82624205651973,2.65505564375124,0.0351301366263524,0.0537178471023952,0.105870212620846,0.158022578139297,0.251674302896793,0.345326027654289,0.29291498573961,0.240503943824931,0.173995207478672,0.107486471132413
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,14.2057311459225,11.2581350305454,6.68053331859905,3.17064868341915,0.454395436231086,0.0589688282021236,0.1019590419767108,0.144949255751298,0.2349605607816089,0.32497186581192,0.4382055781433934,0.551439290474867,0.610462615042833,0.669485939610799
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,14.7890255630178,10.3675914694894,4.80537650213595,2.0530673603374,0.210170583972064,0.0554156757944658,0.0785757553429604,0.101735834891455,0.1828864666062725,0.26403709832109,0.38608296133297,0.50812882434485,0.57200618373949,0.63588354313413
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,14.9622159224248,10.6262380044217,5.39527787518754,2.76332427791177,1.07447756648367,0.05832707927278,0.0837054863644805,0.109083893456181,0.1955792081473409,0.282074522838501,0.4172427675305225,0.552411012222544,0.619681967230646,0.686952922238748
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,14.3786136145498,11.762175856984,6.89443897341201,3.64245283218091,0.60335399396311,0.0611822771432985,0.1038802759750077,0.146578274806717,0.2371824622037335,0.32778664960075,0.4283950187433585,0.529003387885967,0.586178497581398,0.643353607276829
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,14.6004736174253,11.7565238241139,7.02913618141672,4.10877693208757,1.32933522323977,0.0521378427911211,0.0734411245704547,0.0947444063497885,0.1601599878613662,0.225575569372944,0.2904057470707775,0.355235924768611,0.295989762227417,0.236743599686223
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,14.7431835366383,10.3700550147754,5.34181422492649,2.23078001085015,0.520150469634688,0.0429038339451397,0.0538125186353707,0.0647212033256017,0.1226384418606223,0.180555680395643,0.272453175794015,0.364350671192387,0.3173948001172415,0.270438929042096
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,15.1976479386217,10.6120801073086,5.87763685452281,2.76982471570106,1.07077527840828,0.370483798598619,0.2156147521733649,0.0607457057481108,0.1157866222647084,0.170827538781306,0.258716001010637,0.346604463239968,0.3025063320233155,0.258408200806663
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,14.8612023863352,12.3789525443108,7.31950497177747,4.18255245747626,1.73901926299549,0.286703928483804,0.1900697344697557,0.0934355404557076,0.1580527960438043,0.222670051631901,0.287462088075969,0.352254124520037,0.299266241031525,0.246278357543013
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,19.61579002614,14.7683605277222,8.3392838172604,5.11283626485775,2.53313688456414,0.504479571539162,0.3084659151769445,0.112452258814727,0.2027644828177495,0.293076706820772,0.431387092132535,0.569697477444298,0.6482956660621795,0.726893854680061
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,17.2448917095727,13.8027404889951,7.03722410519829,2.79804683864817,1.23597923861686,0.326210030564789,0.2025858696913419,0.0789617088178949,0.1460145199409509,0.213067331064007,0.353034492342116,0.493001653620225,0.577937384061861,0.662873114503497
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,17.5293288631445,13.5998059129262,6.98381971016386,3.18311928646902,1.59926783844558,0.572245650482499,0.3242366795554174,0.0762277086283359,0.1361082591010079,0.19598880957368,0.335455065021675,0.47492132046967,0.5776019180395945,0.680282515609519
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,19.8390908200695,14.4638755774455,8.50557823766297,5.1047483728456,2.78899215796854,0.680029843789804,0.396560704408865,0.113091565027926,0.202659086022724,0.292226607017522,0.4304195643901505,0.568612521762779,0.6400233306493914,0.711434139536004
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,19.890829308847,14.4470743407729,8.26080268768261,5.23892026255133,2.72173344533463,0.49328332712615,0.2854851849404917,0.0776870427548335,0.1454849398299642,0.213282836905095,0.325681771649708,0.438080706394321,0.38464588963634,0.331211072878359
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,17.1586665164082,13.2595115618474,6.77817167334832,2.85443648793201,1.65640760985452,0.352711581091483,0.2118802711182313,0.0710489611449797,0.1395835909584988,0.208118220772018,0.3432579659814495,0.478397711190881,0.4995126018096755,0.52062749242847
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,17.5442437952613,13.2745727467603,6.89314057387769,3.26900736675533,1.61225655146213,0.652958023807131,0.357895322488261,0.062832621169391,0.1205605106646765,0.178288400159962,0.298750529053844,0.419212657947726,0.436031880587884,0.452851103228042
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2000f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,20.1360725794009,14.6905429269506,7.96782540387395,5.0911786796027,2.80902043599418,0.50018406225718,0.2884594615394895,0.076734860821799,0.137851131695203,0.198967402568607,0.304640438344847,0.410313474121087,0.3603432948778855,0.310373115634684
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,24.180704998892,19.4942817478129,12.7584463601961,8.41016375602938,5.94724644338751,3.08080944502733,1.891342919777267,0.701876394527204,0.3916174884556199,0.0813585823840359,0.1449106593051064,0.208462736226177,0.340826079421855,0.473189422617533
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,20.2309473170103,17.0573556934332,10.8363105436495,6.45732088872675,5.10512222291886,3.44319678124817,2.50855610354996,1.57391542585175,0.8159307073214678,0.0579459887911856,0.1139416402754963,0.169937291759807,0.298460760704389,0.426984229648971
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,20.0216262984081,17.4746771591636,10.9273485580643,7.14316591420457,5.61134767543857,4.39785561976757,3.1965020348166595,1.99514844986575,1.1431528017879429,0.291157153710136,0.226631911718135,0.162106669726134,0.2860925868612065,0.410078503996279
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,23.3820987243558,19.3202447572926,12.7465106914078,8.58609004241278,6.10349521569884,3.50631350164501,2.086378313798648,0.666443125952285,0.374094684243264,0.081746242534243,0.1447524275046485,0.207758612475054,0.340771711538382,0.47378481060171
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,24.2030808809065,18.9638153322567,12.2098846253028,7.87292660343782,5.41696311748615,2.55856637856421,1.584163048965135,0.60975971936606,0.3475212504027381,0.0852827814394163,0.1546480418885746,0.224013302337733,0.3569837420731034,0.489954181808474
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,20.0244958748767,16.9902003681783,10.8379702276097,6.46033574432992,5.10721405027806,3.44592766966879,2.50850594883547,1.57108422800215,0.8113343582649979,0.0515844885278458,0.0983213982342963,0.145058307940747,0.239394095226513,0.333729882512279
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,19.8739259382931,17.3708418837958,10.8383162068925,6.56005990851824,5.03154257007008,3.82615257572291,2.6978192155130847,1.56948585530326,0.8080650447941777,0.0466442342850955,0.0920583158382057,0.137472397391316,0.230364577367824,0.323256757344332
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_2500f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,23.2891639442932,19.00310227909,12.3800111014938,8.23539800854643,5.75349537383471,3.17238156127051,1.8133175996108408,0.454253637951171,0.2708161133021666,0.0873785886531621,0.1536485069788215,0.219918425304481,0.3516482504682915,0.483378075632102
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,27.7602133581776,24.3725468923053,17.8367968210856,16.0634405503422,15.3923997996212,12.426863017638,9.81286244676293,7.19886187588786,5.0274729319186005,2.85608398794934,1.44861308357256,0.0411421791957804,0.0838964691488802,0.12665075910198
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,23.6584428814433,20.068368165568,13.8132041501093,11.9300085183732,13.8402436828235,12.1345378322706,10.40852630188891,8.68251477150722,6.36831885163096,4.0541229317547,2.050912475714814,0.0477020196749289,0.0938389297455214,0.139975839816114
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,22.8726806470078,20.2771023775722,14.1915076463416,12.5673115398454,14.238028247629,12.9746315659076,11.06508028750592,9.15552900910424,6.63169015332443,4.10785129754462,2.076999397679302,0.0461474978139851,0.1012549866032145,0.156362475392444
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,27.088404165888,23.8314192006194,17.2508493779002,15.5003721906998,15.276627473894,12.5853692352177,10.12371516190663,7.66206108859556,5.333295457571715,3.00452982654787,1.522363601657803,0.0401973767677363,0.0820583083510076,0.123919239934279
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,27.7224935813237,23.1637804756179,16.7020819625812,14.892807593065,14.0622806711705,11.098051937099,8.91095128119547,6.72385062529194,4.708083704807745,2.69231678432355,1.371380356183174,0.0504439280427978,0.1000733922154989,0.1497028563882
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,23.6988493811242,19.8418417348064,13.6234847521199,11.7201988337992,13.6659662868687,12.0940001320051,10.43552466757391,8.77704920314272,6.484926927028836,4.19280465091495,2.1177678965843416,0.0427311422537332,0.0958589811137891,0.148986819973845
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,22.8106512716994,20.1398405736525,14.0649971995183,12.3777764244253,14.194731122374,12.92258274471,11.061605298390743,9.20062785207149,6.70668260637164,4.21273736067179,2.127489072331326,0.042240783990862,0.0959759679200765,0.149711151849291
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_3000f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,27.0092215853793,23.1604456622359,16.5680924072177,14.7956753924026,14.2510206576711,11.5595350871833,9.29723837035772,7.03494165353214,5.004115835723765,2.97329001791539,1.5072118012208535,0.0411335845263168,0.0853680537817949,0.129602523037273
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,5.98220750266059,1.07443834161339,0.124649983697281,0.127765398484617,0.130965085285068,0.0969715921717286,0.07050501686889,0.0440384415660515,0.0270324398114846,0.0100264380569177,0.0075729192491539,0.0051194004413902,0.003875117731767,0.0026308350221438
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,3.63280036722098,1.01125797949594,0.132119369667002,0.142289290587409,0.142818577948683,0.11904276794468,0.0834336236608361,0.0478244793769923,0.0286147993240507,0.0094051192711091,0.0069806550593958,0.0045561908476826,0.0035782452751978,0.0026002997027131
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,6.75771160232066,1.06158854586466,0.126127880429536,0.151581032038336,0.171070582150412,0.184215392639038,0.1251469718656989,0.0660785510923599,0.0444880235110871,0.0228974959298143,0.0138712902074432,0.0048450844850722,0.0039002310885126,0.0029553776919531
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,4.83503085190419,0.846599931264484,0.289413223473906,0.157761934521984,0.14727064816352,0.160945082746434,0.1284875645074999,0.0960300462685658,0.0604091242169686,0.0247882021653714,0.0150285276360351,0.0052688531066988,0.0041414546224047,0.0030140561381106
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,3.2830572294079,0.802533299244466,0.150461219836004,0.155655142017737,0.161115554343758,0.173415667506457,0.1335325600384502,0.0936494525704435,0.0592599044623146,0.0248703563541858,0.015093453186224,0.0053165500182623,0.0041655105144511,0.0030144710106399
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,5.15091154254168,0.923775475435654,0.124075339594866,0.155153784993193,0.174055307751153,0.185915085035875,0.1315630436222418,0.0772110022086086,0.0500828888182426,0.0229547754278767,0.0139170776321499,0.0048793798364231,0.0039170209520154,0.0029546620676077
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,6.40433804202407,0.837463690214472,0.265956227893608,0.122408093699647,0.173783023253767,0.190012738341285,0.1562420235841934,0.122471308827102,0.0767149909595844,0.0309586730920668,0.020500322758112,0.0100419724241573,0.0064986750580552,0.0029553776919531
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,5.41003183046097,0.763912883314647,0.202367950462948,0.100242663599423,0.12854120551308,0.146345037715704,0.1385773026966225,0.130809567677541,0.0832847977012986,0.0357600277250562,0.0251221609537693,0.0144842941824825,0.0087491751602965,0.0030140561381106
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,3.40492731461846,0.97833819622549,0.193455374101149,0.0950234201385504,0.124245452159599,0.142584292873696,0.135241927280178,0.12789956168666,0.0817668251486671,0.0356340886106743,0.0250613167825149,0.0144885449543555,0.0087515079824977,0.0030144710106399
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,5.22751742883927,0.857940068060185,0.21343038926321,0.130615926398783,0.177402130948721,0.191886009172087,0.1636974214848415,0.135508833797596,0.0845220989223838,0.0335353640471716,0.0234192784061506,0.0133031927651298,0.0081289274163687,0.0029546620676077
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,7.38313173220325,0.863253081747206,0.238025907947852,0.131164970277118,0.150105299536101,0.195059156823322,0.1938606098344344,0.192662062845547,0.114835789465915,0.0370095160862832,0.0260610590139099,0.0151126019415366,0.0090445128687612,0.0029764237959859
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,6.39432546534415,1.0749492558329,0.17893492841913,0.101604271322019,0.117758796122574,0.164686116519204,0.169124414323615,0.173562712128026,0.1160975020061527,0.0586322918842794,0.0385057398788191,0.0183791878733588,0.0107164052180433,0.0030536225627279
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,3.33863033219864,1.12790342792669,0.220401188388015,0.0989474748837462,0.117494390036736,0.165188743007211,0.177321826442887,0.189454909878563,0.1404756999057643,0.0914964899329656,0.0554098734078365,0.0193232568827075,0.0116526906135089,0.0039821243443104
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,6.46687846226231,1.0224556445619,0.319866151983589,0.122025615940329,0.139278892963937,0.185932706999473,0.1900905822063009,0.194248457413129,0.115628986749706,0.0370095160862832,0.0260610590139099,0.0151126019415366,0.0090445128687612,0.0029764237959859
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,6.08625440663665,0.957985411462034,0.139176773527702,0.146424929498078,0.165959705054029,0.167360190119098,0.226459183567157,0.285558177015216,0.3377439255859999,0.389929674156784,0.4165661712482504,0.443202668339717,0.3737129089833655,0.304223149627014
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,3.82140566435255,1.10148438858111,0.14060567717085,0.16453081736403,0.17781862760529,0.182220085455145,0.247919229790204,0.313618374125263,0.4030591524350085,0.492499930744754,0.512390400451979,0.532280870159204,0.4380735431337765,0.343866216108349
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,6.31835302644244,1.10137179624995,0.14403742779497,0.0956133567242482,0.111959615753067,0.158815015017583,0.175630748694161,0.192446482370739,0.1446259612538808,0.0968054401370228,0.0590497865687049,0.0212941330003871,0.0132134212794291,0.0051327095584711
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_950f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,3.74735172440946,1.2190911714629,0.148818835963208,0.0928930054413105,0.110185888450564,0.156080256911663,0.1793996188333735,0.202718980755084,0.1559973894885304,0.109275798221977,0.0668645413473137,0.0244532844726505,0.0156891068941804,0.0069249293157103
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100,P1c,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.7874593480838,26.7919049622718,26.4223617438256,26.6540357393606,28.1379809312472,31.4505750036878,37.9329270791412,44.2514354030065,47.461045295636296,50.6706551882661,54.78790677405296,58.9051583598398,58.5040045382458,58.1028507166518,54.0302362844916,49.9576218523314
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_COV,P1c,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,26.3252431021938,23.8728783669278,23.3936311446679,21.3588176848836,20.8920603496903,23.0516724658177,27.9235498699539,33.3961317771091,39.11948218775185,44.8428325983946,48.08776707451391,51.3327015506332,50.52129108545235,49.7098806202715,47.3420319954288,44.9741833705861
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_COV_NDCp,P1c,Secondary Energy|Electricity|Coal,EJ/yr,33.6643453185271,23.7149050343758,20.2229408902349,21.9336233042132,20.9117361048568,21.1733871426615,23.1865150468872,27.7809703584739,32.0105417622544,35.35515123645665,38.6997607106589,44.4821279804679,50.2644952502769,48.914252620590005,47.5640099909031,42.97665081982695,38.3892916487508
MESSAGEix-GLOBIOM_1.1,EN_INDCi2100_NDCp,P1c,Secondary Energy|Electricity|Coal,EJ/yr,34.9630957329006,30.0516356786934,25.6388866607889,25.7846282851962,26.1787976385242,29.0580319749926,31.5732506968207,37.5862926658351,44.9864697046883,47.60916275454585,50.2318558044034,54.95348215178325,59.6751084991631,59.71095263938995,59.7467967796168,54.84411859450875,49.9414404094007
